province,year,week,diurnal_temp_range,consecutive_dry_weeks,consecutive_wet_weeks,extreme_rainfall_binary,cooling_degree_days,rainy_season_phase,school_calendar_active
18 Puerto Plata,2017,39,7.800000000000001,0,0,0,8.57,1,1
18 Puerto Plata,2017,40,5.699999999999999,0,0,0,8.170000000000002,1,1
18 Puerto Plata,2017,41,7.300000000000001,0,0,0,7.699999999999999,1,1
18 Puerto Plata,2017,42,7.700000000000003,0,0,0,8.510000000000002,1,1
18 Puerto Plata,2017,43,6.699999999999999,0,0,0,7.800000000000001,1,1
18 Puerto Plata,2017,44,5.600000000000001,0,0,0,7.510000000000002,1,1
18 Puerto Plata,2017,45,6.5,0,1,1,6.829999999999998,1,1
18 Puerto Plata,2017,46,5.899999999999999,0,0,1,6.399999999999999,1,1
18 Puerto Plata,2017,47,7.300000000000001,0,0,0,7.010000000000002,1,1
18 Puerto Plata,2017,48,7.399999999999999,0,0,0,6.510000000000002,1,1
18 Puerto Plata,2017,49,7.800000000000001,0,0,0,6.260000000000002,1,1
18 Puerto Plata,2017,50,6.699999999999999,0,0,0,6.489999999999998,1,1
18 Puerto Plata,2017,51,5.600000000000001,0,0,0,5.66,1,1
18 Puerto Plata,2017,52,5.399999999999999,0,0,0,5.510000000000002,1,0
18 Puerto Plata,2018,1,6.300000000000001,0,1,1,5.300000000000001,1,0
18 Puerto Plata,2018,2,5.5,1,0,0,6.039999999999999,1,0
18 Puerto Plata,2018,3,4.699999999999999,0,0,0,5.43,1,0
18 Puerto Plata,2018,4,5.899999999999999,0,1,1,4.800000000000001,1,0
18 Puerto Plata,2018,5,6.0,0,0,0,4.969999999999999,0,1
18 Puerto Plata,2018,6,4.800000000000001,0,0,0,4.829999999999998,0,1
18 Puerto Plata,2018,7,5.800000000000001,0,1,1,4.440000000000001,0,1
18 Puerto Plata,2018,8,6.5,0,0,0,4.210000000000001,0,1
18 Puerto Plata,2018,9,7.600000000000001,0,0,0,3.9400000000000013,0,1
18 Puerto Plata,2018,10,11.399999999999999,1,0,0,5.039999999999999,0,1
18 Puerto Plata,2018,11,10.0,0,0,0,6.199999999999999,0,1
18 Puerto Plata,2018,12,7.5,0,0,0,5.489999999999998,0,1
18 Puerto Plata,2018,13,5.399999999999999,0,0,0,4.359999999999999,0,1
18 Puerto Plata,2018,14,6.399999999999999,0,0,0,5.670000000000002,0,1
18 Puerto Plata,2018,15,5.600000000000001,1,0,0,6.329999999999998,0,1
18 Puerto Plata,2018,16,7.199999999999999,2,0,0,6.57,0,1
18 Puerto Plata,2018,17,9.2,3,0,0,7.27,0,1
18 Puerto Plata,2018,18,8.100000000000001,0,0,0,6.989999999999998,0,1
18 Puerto Plata,2018,19,7.0,1,0,0,7.210000000000001,0,1
18 Puerto Plata,2018,20,6.199999999999999,2,0,0,6.940000000000001,0,1
18 Puerto Plata,2018,21,7.699999999999999,3,0,0,7.329999999999998,0,1
18 Puerto Plata,2018,22,6.599999999999998,4,0,0,7.829999999999998,0,1
18 Puerto Plata,2018,23,8.7,5,0,0,8.629999999999999,0,1
18 Puerto Plata,2018,24,7.300000000000001,6,0,0,8.54,0,1
18 Puerto Plata,2018,25,7.800000000000001,0,0,0,8.440000000000001,1,1
18 Puerto Plata,2018,26,6.600000000000001,1,0,0,8.3,1,1
18 Puerto Plata,2018,27,8.5,2,0,0,8.559999999999999,1,0
18 Puerto Plata,2018,28,8.7,0,0,0,8.36,1,0
18 Puerto Plata,2018,29,6.899999999999999,0,0,0,8.739999999999998,1,0
18 Puerto Plata,2018,30,7.700000000000003,0,0,0,8.829999999999998,1,0
18 Puerto Plata,2018,31,7.0,1,0,0,8.469999999999999,1,0
18 Puerto Plata,2018,32,6.800000000000001,2,0,0,8.8,1,0
18 Puerto Plata,2018,33,6.0,0,0,0,8.239999999999998,1,0
18 Puerto Plata,2018,34,6.700000000000003,0,0,0,8.61,1,0
18 Puerto Plata,2018,35,6.600000000000001,0,0,0,8.09,1,1
18 Puerto Plata,2018,36,7.600000000000001,0,0,0,8.11,1,1
18 Puerto Plata,2018,37,7.700000000000003,0,0,0,8.469999999999999,1,1
18 Puerto Plata,2018,38,9.100000000000001,0,0,0,8.739999999999998,1,1
18 Puerto Plata,2018,39,6.099999999999998,0,0,0,8.07,1,1
18 Puerto Plata,2018,40,6.600000000000001,0,0,0,7.289999999999999,1,1
18 Puerto Plata,2018,41,7.199999999999999,0,0,0,7.309999999999999,1,1
18 Puerto Plata,2018,42,6.0,0,0,0,7.190000000000001,1,1
18 Puerto Plata,2018,43,7.0,0,0,0,7.690000000000001,1,1
18 Puerto Plata,2018,44,6.399999999999999,0,0,0,6.91,1,1
18 Puerto Plata,2018,45,5.5,0,0,0,6.84,1,1
18 Puerto Plata,2018,46,6.199999999999999,0,0,0,7.329999999999998,1,1
18 Puerto Plata,2018,47,6.899999999999999,1,0,0,7.140000000000001,1,1
18 Puerto Plata,2018,48,6.399999999999999,0,0,0,6.760000000000002,1,1
18 Puerto Plata,2018,49,6.699999999999999,1,0,0,6.739999999999998,1,1
18 Puerto Plata,2018,50,7.899999999999999,2,0,0,6.77,0,1
18 Puerto Plata,2018,51,8.2,3,0,0,6.43,0,1
18 Puerto Plata,2018,52,5.599999999999998,0,0,0,6.09,0,0
18 Puerto Plata,2019,1,7.5,1,0,0,6.16,0,0
18 Puerto Plata,2019,2,7.399999999999999,0,0,0,5.140000000000001,0,0
18 Puerto Plata,2019,3,10.0,1,0,0,5.399999999999999,0,0
18 Puerto Plata,2019,4,9.399999999999999,0,0,0,5.960000000000001,0,0
18 Puerto Plata,2019,5,8.600000000000001,1,0,0,6.09,0,1
18 Puerto Plata,2019,6,7.800000000000001,0,0,0,4.899999999999999,0,1
18 Puerto Plata,2019,7,8.2,0,0,0,5.59,0,1
18 Puerto Plata,2019,8,6.399999999999999,1,0,0,6.210000000000001,0,1
18 Puerto Plata,2019,9,7.100000000000001,2,0,0,5.989999999999998,0,1
18 Puerto Plata,2019,10,6.899999999999999,3,0,0,6.199999999999999,0,1
18 Puerto Plata,2019,11,6.399999999999999,0,0,0,5.57,0,1
18 Puerto Plata,2019,12,9.200000000000003,0,0,0,6.199999999999999,0,1
18 Puerto Plata,2019,13,7.100000000000001,0,0,0,5.66,0,1
18 Puerto Plata,2019,14,5.599999999999998,0,0,0,6.260000000000002,0,1
18 Puerto Plata,2019,15,8.0,1,0,0,6.809999999999999,0,1
18 Puerto Plata,2019,16,8.399999999999999,2,0,0,6.93,0,1
18 Puerto Plata,2019,17,8.100000000000001,3,0,0,6.789999999999999,0,1
18 Puerto Plata,2019,18,8.399999999999999,0,0,0,7.210000000000001,1,1
18 Puerto Plata,2019,19,7.400000000000002,1,0,0,7.510000000000002,1,1
18 Puerto Plata,2019,20,8.2,0,0,0,8.760000000000002,1,1
18 Puerto Plata,2019,21,7.199999999999999,0,0,0,7.539999999999999,1,1
18 Puerto Plata,2019,22,6.699999999999999,0,0,0,7.440000000000001,1,1
18 Puerto Plata,2019,23,8.5,0,0,0,8.23,1,1
18 Puerto Plata,2019,24,7.899999999999999,0,0,0,8.86,1,1
18 Puerto Plata,2019,25,8.700000000000003,1,0,0,9.5,1,1
18 Puerto Plata,2019,26,6.899999999999999,0,0,0,8.809999999999999,1,1
18 Puerto Plata,2019,27,7.699999999999999,1,0,0,9.030000000000001,1,0
18 Puerto Plata,2019,28,7.700000000000003,2,0,0,9.260000000000002,1,0
18 Puerto Plata,2019,29,6.699999999999999,0,0,0,8.989999999999998,1,0
18 Puerto Plata,2019,30,7.5,0,0,0,9.399999999999999,1,0
18 Puerto Plata,2019,31,7.800000000000001,0,0,0,8.96,1,0
18 Puerto Plata,2019,32,9.0,1,0,0,9.79,1,0
18 Puerto Plata,2019,33,8.799999999999997,0,0,0,9.61,1,0
18 Puerto Plata,2019,34,8.0,0,0,0,9.61,1,0
18 Puerto Plata,2019,35,8.399999999999999,1,0,0,9.71,1,1
18 Puerto Plata,2019,36,8.700000000000003,0,0,0,9.829999999999998,1,1
18 Puerto Plata,2019,37,7.600000000000001,0,0,0,9.309999999999999,1,1
18 Puerto Plata,2019,38,7.600000000000001,0,0,0,9.04,1,1
18 Puerto Plata,2019,39,6.5,0,0,0,8.309999999999999,1,1
18 Puerto Plata,2019,40,6.600000000000001,0,0,0,8.23,1,1
18 Puerto Plata,2019,41,6.199999999999999,1,0,0,8.829999999999998,1,1
18 Puerto Plata,2019,42,6.800000000000001,0,0,0,8.829999999999998,1,1
18 Puerto Plata,2019,43,7.0,0,0,0,8.0,1,1
18 Puerto Plata,2019,44,6.0,0,0,0,7.829999999999998,1,1
18 Puerto Plata,2019,45,7.399999999999999,1,0,0,8.21,1,1
18 Puerto Plata,2019,46,6.400000000000002,0,0,0,7.690000000000001,1,1
18 Puerto Plata,2019,47,8.400000000000002,0,0,0,6.600000000000001,1,1
18 Puerto Plata,2019,48,7.300000000000001,0,0,0,6.5,1,1
18 Puerto Plata,2019,49,6.699999999999999,0,0,0,6.399999999999999,0,1
18 Puerto Plata,2019,50,7.5,0,0,0,6.370000000000001,0,1
18 Puerto Plata,2019,51,7.699999999999999,0,0,0,6.899999999999999,0,1
18 Puerto Plata,2019,52,7.899999999999999,0,0,0,6.41,0,0
18 Puerto Plata,2020,1,6.5,0,0,0,6.390000000000001,0,0
18 Puerto Plata,2020,2,6.199999999999999,0,0,0,5.760000000000002,0,0
18 Puerto Plata,2020,3,5.899999999999999,0,0,0,4.84,0,0
18 Puerto Plata,2020,4,7.099999999999998,0,0,0,5.039999999999999,0,0
18 Puerto Plata,2020,5,8.900000000000002,1,0,0,5.890000000000001,0,1
18 Puerto Plata,2020,6,7.899999999999999,0,0,0,5.940000000000001,0,1
18 Puerto Plata,2020,7,5.899999999999999,0,0,0,5.789999999999999,0,1
18 Puerto Plata,2020,8,7.0,0,0,0,5.760000000000002,0,1
18 Puerto Plata,2020,9,7.600000000000001,0,1,1,5.260000000000002,0,1
18 Puerto Plata,2020,10,8.399999999999999,0,2,1,5.100000000000001,0,1
18 Puerto Plata,2020,11,6.600000000000001,0,0,0,4.399999999999999,0,1
18 Puerto Plata,2020,12,5.899999999999999,0,0,0,4.77,0,1
18 Puerto Plata,2020,13,6.100000000000001,0,0,0,5.289999999999999,0,1
18 Puerto Plata,2020,14,7.100000000000001,0,0,0,5.890000000000001,0,1
18 Puerto Plata,2020,15,6.100000000000001,0,0,0,6.73,0,1
18 Puerto Plata,2020,16,6.300000000000001,1,0,0,7.0,0,1
18 Puerto Plata,2020,17,7.800000000000001,2,0,0,7.809999999999999,0,1
18 Puerto Plata,2020,18,7.800000000000001,3,0,0,7.710000000000001,0,1
