province,year,week,avg_temp,max_temp,min_temp
27 Valverde,2015,15,25.1,31.8,19.7
27 Valverde,2015,16,25.96,33.8,20.7
27 Valverde,2015,17,27.37,34.7,20.9
27 Valverde,2015,18,28.56,37.8,21.6
27 Valverde,2015,19,27.79,35.5,21.1
27 Valverde,2015,20,26.76,33.9,21.1
27 Valverde,2015,21,26.93,33.7,22.2
27 Valverde,2015,22,25.87,32.0,20.4
27 Valverde,2015,23,28.0,35.7,21.7
27 Valverde,2015,24,28.1,35.8,21.8
27 Valverde,2015,25,28.14,35.9,22.9
27 Valverde,2015,26,28.6,36.4,22.2
27 Valverde,2015,27,28.53,36.2,23.5
27 Valverde,2015,28,27.8,34.4,22.8
27 Valverde,2015,29,28.43,34.8,22.1
27 Valverde,2015,30,29.54,37.6,22.9
27 Valverde,2015,31,28.87,36.7,22.9
27 Valverde,2015,32,28.73,36.1,23.3
27 Valverde,2015,33,28.91,35.7,23.0
27 Valverde,2015,34,29.16,36.9,23.9
27 Valverde,2015,35,28.29,36.3,22.4
27 Valverde,2015,36,28.4,36.0,22.2
27 Valverde,2015,37,28.87,36.4,23.4
27 Valverde,2015,38,28.47,35.7,23.4
27 Valverde,2015,39,28.24,35.6,22.6
27 Valverde,2015,40,28.19,36.8,22.6
27 Valverde,2015,41,28.76,36.0,22.2
27 Valverde,2015,42,28.89,36.2,22.2
27 Valverde,2015,43,25.27,33.5,19.9
27 Valverde,2015,44,25.6,31.7,19.9
27 Valverde,2015,45,26.29,32.1,22.1
27 Valverde,2015,46,26.74,33.3,21.1
27 Valverde,2015,47,25.36,32.2,18.3
27 Valverde,2015,48,23.91,32.4,18.4
27 Valverde,2015,49,25.66,32.6,20.0
27 Valverde,2015,50,25.54,32.6,19.0
27 Valverde,2015,51,25.37,31.8,20.2
27 Valverde,2015,52,24.77,30.5,21.6
27 Valverde,2016,1,24.37,31.5,17.6
27 Valverde,2016,2,24.24,33.6,17.0
27 Valverde,2016,3,23.9,32.5,17.9
27 Valverde,2016,4,23.61,30.6,18.0
27 Valverde,2016,5,23.47,31.6,15.5
27 Valverde,2016,6,23.84,31.4,19.2
27 Valverde,2016,7,23.69,32.2,17.9
27 Valverde,2016,8,24.61,32.5,18.4
27 Valverde,2016,9,24.9,31.4,19.6
27 Valverde,2016,10,22.96,30.7,19.1
27 Valverde,2016,11,25.6,34.1,19.2
27 Valverde,2016,12,26.6,33.8,21.4
27 Valverde,2016,13,26.8,35.4,20.9
27 Valverde,2016,14,26.51,34.6,21.3
27 Valverde,2016,15,25.79,32.9,20.0
27 Valverde,2016,16,24.59,32.0,20.5
27 Valverde,2016,17,24.43,30.5,20.0
27 Valverde,2016,18,24.94,32.4,20.1
27 Valverde,2016,19,25.39,31.7,21.3
27 Valverde,2016,20,27.51,33.8,22.5
27 Valverde,2016,21,26.01,33.4,21.5
27 Valverde,2016,22,26.14,32.7,21.0
27 Valverde,2016,23,27.64,34.9,21.6
27 Valverde,2016,24,28.0,35.4,21.2
27 Valverde,2016,25,27.4,33.5,22.6
27 Valverde,2016,26,28.04,34.5,22.3
27 Valverde,2016,27,28.46,35.8,23.4
27 Valverde,2016,28,28.11,36.0,23.5
27 Valverde,2016,29,28.39,36.7,23.4
27 Valverde,2016,30,27.86,35.3,23.6
27 Valverde,2016,31,27.99,35.8,23.1
27 Valverde,2016,32,28.57,37.0,23.1
27 Valverde,2016,33,28.91,37.3,22.4
27 Valverde,2016,34,26.61,34.0,22.6
27 Valverde,2016,35,27.07,33.3,21.2
27 Valverde,2016,36,27.4,34.4,22.4
27 Valverde,2016,37,27.56,34.3,20.9
27 Valverde,2016,38,27.71,34.4,22.3
27 Valverde,2016,39,27.79,35.5,22.8
27 Valverde,2016,40,26.97,34.2,21.9
27 Valverde,2016,41,26.53,33.1,21.6
27 Valverde,2016,42,24.76,30.4,21.6
27 Valverde,2016,43,24.54,30.4,21.4
27 Valverde,2016,44,23.83,29.1,19.6
27 Valverde,2016,45,23.79,28.3,21.7
27 Valverde,2016,46,23.44,28.5,21.5
27 Valverde,2016,47,22.73,27.5,18.8
27 Valverde,2016,48,23.39,29.2,18.0
27 Valverde,2016,49,23.5,29.3,17.1
27 Valverde,2016,50,23.76,28.7,17.7
27 Valverde,2016,51,22.93,27.8,19.1
27 Valverde,2016,52,22.9,28.3,17.7
27 Valverde,2017,1,24.29,30.6,20.2
27 Valverde,2017,2,21.1,25.9,16.5
27 Valverde,2017,3,21.34,27.9,15.2
27 Valverde,2017,4,23.21,30.8,17.0
27 Valverde,2017,5,24.59,31.0,19.0
27 Valverde,2017,6,24.54,32.9,20.1
27 Valverde,2017,7,24.06,30.1,19.6
27 Valverde,2017,8,24.37,32.8,17.6
27 Valverde,2017,9,24.59,32.5,20.4
27 Valverde,2017,10,23.47,32.5,18.6
27 Valverde,2017,11,25.64,32.5,20.7
27 Valverde,2017,12,22.83,30.3,20.0
27 Valverde,2017,13,24.01,30.9,19.0
27 Valverde,2017,14,25.76,33.2,20.9
27 Valverde,2017,15,23.43,29.9,18.4
27 Valverde,2017,16,24.11,29.5,20.1
27 Valverde,2017,17,24.61,31.1,20.9
27 Valverde,2017,18,24.89,32.2,20.3
27 Valverde,2017,19,24.7,31.6,19.2
27 Valverde,2017,20,26.26,32.2,22.2
27 Valverde,2017,21,27.74,34.8,22.7
27 Valverde,2017,22,27.23,34.3,21.6
27 Valverde,2017,23,28.8,35.9,22.9
27 Valverde,2017,24,27.97,34.6,22.3
27 Valverde,2017,25,27.66,34.0,22.9
27 Valverde,2017,26,28.1,35.0,23.4
27 Valverde,2017,27,28.1,35.2,23.5
27 Valverde,2017,28,27.3,34.2,23.5
27 Valverde,2017,29,28.3,36.1,23.6
27 Valverde,2017,30,28.86,36.4,23.4
27 Valverde,2017,31,28.79,37.0,24.0
27 Valverde,2017,32,28.04,36.0,23.4
27 Valverde,2017,33,28.11,36.2,23.2
27 Valverde,2017,34,28.54,36.5,24.0
27 Valverde,2017,35,28.99,36.8,24.3
27 Valverde,2017,36,27.1,34.0,23.0
27 Valverde,2017,37,26.39,32.2,23.0
27 Valverde,2017,38,26.09,32.2,22.4
27 Valverde,2017,39,26.54,31.5,22.3
27 Valverde,2017,40,26.64,32.5,22.4
27 Valverde,2017,41,26.59,34.2,21.2
27 Valverde,2017,42,27.11,33.3,22.6
27 Valverde,2017,43,27.11,34.8,22.5
27 Valverde,2017,44,26.43,34.0,22.0
27 Valverde,2017,45,25.51,32.7,22.5
27 Valverde,2017,46,24.53,31.8,20.7
27 Valverde,2017,47,25.04,30.9,20.9
27 Valverde,2017,48,24.9,30.7,21.0
27 Valverde,2017,49,25.03,32.2,20.8
27 Valverde,2017,50,25.34,31.9,20.2
27 Valverde,2017,51,24.47,30.0,20.0
27 Valverde,2017,52,24.53,31.5,19.8
27 Valverde,2018,1,24.1,31.5,21.0
27 Valverde,2018,2,24.29,29.8,20.5
27 Valverde,2018,3,24.21,30.4,20.5
27 Valverde,2018,4,23.87,30.8,20.7
27 Valverde,2018,5,23.64,31.1,18.8
27 Valverde,2018,6,23.73,29.8,18.6
27 Valverde,2018,7,22.86,28.6,18.5
27 Valverde,2018,8,22.86,29.9,18.8
27 Valverde,2018,9,22.8,32.6,18.0
27 Valverde,2018,10,24.07,32.7,18.4
27 Valverde,2018,11,25.66,35.3,19.6
27 Valverde,2018,12,24.99,33.8,20.5
27 Valverde,2018,13,23.06,30.5,18.4
27 Valverde,2018,14,24.87,32.2,20.4
27 Valverde,2018,15,26.09,33.3,21.7
27 Valverde,2018,16,26.6,33.9,21.1
27 Valverde,2018,17,26.99,35.0,21.1
27 Valverde,2018,18,26.09,35.5,21.5
27 Valverde,2018,19,26.86,34.1,22.0
27 Valverde,2018,20,26.5,33.2,22.2
27 Valverde,2018,21,27.5,34.5,21.5
27 Valverde,2018,22,28.17,35.3,23.2
27 Valverde,2018,23,28.96,37.0,22.5
27 Valverde,2018,24,28.76,36.4,23.2
27 Valverde,2018,25,27.53,36.0,22.6
27 Valverde,2018,26,28.37,36.6,23.2
27 Valverde,2018,27,28.83,37.2,22.9
27 Valverde,2018,28,28.46,36.3,23.2
27 Valverde,2018,29,28.86,35.8,23.6
27 Valverde,2018,30,28.93,36.2,23.5
27 Valverde,2018,31,28.17,35.5,23.2
27 Valverde,2018,32,28.87,37.2,23.6
27 Valverde,2018,33,27.97,35.2,23.2
27 Valverde,2018,34,28.56,35.7,23.0
27 Valverde,2018,35,27.43,34.8,22.5
27 Valverde,2018,36,27.97,35.8,23.1
27 Valverde,2018,37,27.91,35.7,23.1
27 Valverde,2018,38,27.8,35.3,22.0
27 Valverde,2018,39,27.17,35.0,22.5
27 Valverde,2018,40,26.07,33.8,22.5
27 Valverde,2018,41,26.1,33.7,21.9
27 Valverde,2018,42,26.21,32.5,21.3
27 Valverde,2018,43,27.33,35.5,22.0
27 Valverde,2018,44,26.14,33.8,21.4
27 Valverde,2018,45,26.09,33.3,20.8
27 Valverde,2018,46,26.51,33.5,22.4
27 Valverde,2018,47,26.7,34.2,21.2
27 Valverde,2018,48,26.07,33.8,21.5
27 Valverde,2018,49,25.56,32.8,20.6
27 Valverde,2018,50,25.29,31.7,20.3
27 Valverde,2018,51,25.3,33.2,19.8
27 Valverde,2018,52,24.3,30.6,20.0
27 Valverde,2019,1,24.56,31.8,19.3
27 Valverde,2019,2,23.89,31.5,18.8
27 Valverde,2019,3,24.3,31.5,17.9
27 Valverde,2019,4,24.61,33.0,18.6
27 Valverde,2019,5,25.36,33.5,20.2
27 Valverde,2019,6,24.16,31.8,19.0
27 Valverde,2019,7,24.54,33.0,19.9
27 Valverde,2019,8,25.23,32.2,20.4
27 Valverde,2019,9,25.46,33.0,20.1
27 Valverde,2019,10,25.84,34.0,20.2
27 Valverde,2019,11,24.71,33.0,19.0
27 Valverde,2019,12,25.91,35.0,19.4
27 Valverde,2019,13,24.17,33.5,20.3
27 Valverde,2019,14,25.36,31.7,20.6
27 Valverde,2019,15,26.69,35.5,21.0
27 Valverde,2019,16,26.97,36.0,21.2
27 Valverde,2019,17,26.16,34.9,19.6
27 Valverde,2019,18,26.74,34.5,21.3
27 Valverde,2019,19,27.76,35.8,22.5
27 Valverde,2019,20,28.19,37.8,23.3
27 Valverde,2019,21,25.71,32.8,21.6
27 Valverde,2019,22,26.01,34.0,22.2
27 Valverde,2019,23,27.17,35.0,22.7
27 Valverde,2019,24,28.36,35.4,22.9
27 Valverde,2019,25,29.93,39.5,24.0
27 Valverde,2019,26,28.99,37.8,23.6
27 Valverde,2019,27,28.91,38.6,23.4
27 Valverde,2019,28,28.94,36.5,23.5
27 Valverde,2019,29,28.77,36.5,23.4
27 Valverde,2019,30,29.19,37.4,24.0
27 Valverde,2019,31,28.3,35.8,23.4
27 Valverde,2019,32,29.34,37.3,24.1
27 Valverde,2019,33,29.5,37.3,23.6
27 Valverde,2019,34,29.5,37.5,23.7
27 Valverde,2019,35,29.41,38.4,24.2
27 Valverde,2019,36,29.13,37.6,23.5
27 Valverde,2019,37,28.16,36.0,22.5
27 Valverde,2019,38,27.37,36.3,23.2
27 Valverde,2019,39,25.97,32.2,22.9
27 Valverde,2019,40,25.94,32.0,22.7
27 Valverde,2019,41,27.16,33.1,22.6
27 Valverde,2019,42,27.6,35.2,22.7
27 Valverde,2019,43,27.01,34.0,22.0
27 Valverde,2019,44,26.7,33.0,21.7
27 Valverde,2019,45,26.96,34.1,21.5
27 Valverde,2019,46,26.44,33.3,21.8
27 Valverde,2019,47,24.94,33.5,19.4
27 Valverde,2019,48,25.06,33.5,19.2
27 Valverde,2019,49,25.23,32.8,20.6
27 Valverde,2019,50,24.76,30.8,20.5
27 Valverde,2019,51,25.1,31.0,21.0
27 Valverde,2019,52,25.26,33.5,20.2
27 Valverde,2020,1,25.16,32.0,19.2
27 Valverde,2020,2,24.26,32.3,18.2
27 Valverde,2020,3,22.99,29.2,17.7
27 Valverde,2020,4,23.57,30.6,19.1
27 Valverde,2020,5,24.66,32.5,18.5
27 Valverde,2020,6,24.59,32.0,20.1
27 Valverde,2020,7,24.59,31.2,19.1
27 Valverde,2020,8,24.87,32.7,20.5
27 Valverde,2020,9,24.37,33.0,18.9
27 Valverde,2020,10,24.07,31.0,20.2
27 Valverde,2020,11,22.47,28.5,18.2
27 Valverde,2020,12,22.69,29.2,16.5
27 Valverde,2020,13,24.49,33.2,18.1
27 Valverde,2020,14,25.57,34.8,19.9
27 Valverde,2020,15,27.17,37.1,21.6
27 Valverde,2020,16,27.69,36.5,22.3
27 Valverde,2020,17,28.54,36.5,22.1
27 Valverde,2020,18,28.29,36.8,22.5
27 Valverde,2020,19,27.4,34.5,23.0
27 Valverde,2020,20,28.37,36.7,23.1
27 Valverde,2020,21,28.64,36.2,24.0
27 Valverde,2020,22,27.96,37.2,22.0
27 Valverde,2020,23,28.83,36.5,22.8
27 Valverde,2020,24,28.19,36.4,23.1
27 Valverde,2020,25,29.34,36.8,23.5
27 Valverde,2020,26,29.63,38.5,23.4
27 Valverde,2020,27,28.97,37.8,23.4
27 Valverde,2020,28,29.33,36.2,23.6
27 Valverde,2020,29,29.21,38.0,23.9
27 Valverde,2020,30,28.64,35.8,23.5
27 Valverde,2020,31,28.09,35.3,23.5
27 Valverde,2020,32,29.56,37.5,23.9
27 Valverde,2020,33,29.01,36.2,24.1
27 Valverde,2020,34,28.67,38.3,24.1
27 Valverde,2020,35,27.46,33.8,22.9
27 Valverde,2020,36,27.73,34.5,23.0
27 Valverde,2020,37,28.67,36.0,23.7
27 Valverde,2020,38,28.14,35.5,23.4
27 Valverde,2020,39,27.51,36.2,22.4
27 Valverde,2020,40,27.37,34.5,22.9
27 Valverde,2020,41,28.1,36.5,23.0
27 Valverde,2020,42,27.89,36.2,23.4
27 Valverde,2020,43,27.76,35.5,22.8
27 Valverde,2020,44,27.23,34.5,23.0
27 Valverde,2020,45,25.81,34.0,22.5
27 Valverde,2020,46,25.27,31.9,21.1
27 Valverde,2020,47,25.1,31.9,20.4
27 Valverde,2020,48,24.31,30.7,20.0
27 Valverde,2020,49,24.83,32.0,19.1
27 Valverde,2020,50,24.33,32.8,20.7
27 Valverde,2020,51,24.07,30.0,18.9
27 Valverde,2020,52,24.57,30.2,19.5
27 Valverde,2021,1,23.89,30.9,17.8
27 Valverde,2021,2,25.11,32.8,19.3
27 Valverde,2021,3,24.91,31.9,20.1
27 Valverde,2021,4,23.64,32.7,19.6
27 Valverde,2021,5,23.63,31.2,19.8
27 Valverde,2021,6,24.16,30.0,19.8
27 Valverde,2021,7,24.6,31.8,19.5
27 Valverde,2021,8,23.96,30.5,19.1
27 Valverde,2021,9,24.93,33.0,18.6
27 Valverde,2021,10,22.9,29.6,17.4
27 Valverde,2021,11,23.89,32.0,16.9
27 Valverde,2021,12,24.67,31.3,20.3
27 Valverde,2021,13,24.86,32.9,20.1
27 Valverde,2021,14,23.41,30.0,19.6
27 Valverde,2021,15,25.29,35.0,16.9
27 Valverde,2021,16,27.09,34.8,21.5
27 Valverde,2021,17,25.73,33.9,20.7
27 Valverde,2021,18,26.93,34.9,21.2
27 Valverde,2021,19,27.83,35.8,22.4
27 Valverde,2021,20,26.26,35.9,21.1
27 Valverde,2021,21,26.54,33.0,21.5
27 Valverde,2021,22,26.54,32.8,22.2
27 Valverde,2021,23,26.27,34.0,21.9
27 Valverde,2021,24,28.43,34.7,23.2
27 Valverde,2021,25,27.3,35.6,22.4
27 Valverde,2021,26,28.04,35.2,23.2
27 Valverde,2021,27,28.19,35.2,22.8
27 Valverde,2021,28,27.63,35.8,22.5
27 Valverde,2021,29,28.41,35.5,23.4
27 Valverde,2021,30,28.5,36.5,23.2
27 Valverde,2021,31,28.66,36.0,23.8
27 Valverde,2021,32,27.13,34.6,22.5
27 Valverde,2021,33,27.37,35.2,23.2
27 Valverde,2021,34,28.93,37.1,23.9
27 Valverde,2021,35,29.31,37.8,23.1
27 Valverde,2021,36,29.19,37.8,24.1
27 Valverde,2021,37,27.51,35.5,22.9
27 Valverde,2021,38,27.63,34.8,23.1
27 Valverde,2021,39,26.29,35.5,21.2
27 Valverde,2021,40,27.47,35.5,23.0
27 Valverde,2021,41,26.03,35.1,22.0
27 Valverde,2021,42,26.01,32.5,21.6
27 Valverde,2021,43,27.34,35.0,21.9
27 Valverde,2021,44,26.31,33.5,21.9
27 Valverde,2021,45,26.26,33.8,20.8
27 Valverde,2021,46,26.23,33.2,20.9
27 Valverde,2021,47,24.41,32.8,19.1
27 Valverde,2021,48,24.64,32.0,20.0
27 Valverde,2021,49,24.4,30.1,19.9
27 Valverde,2021,50,23.69,29.2,19.5
27 Valverde,2021,51,24.46,31.5,20.4
27 Valverde,2021,52,23.9,30.8,18.7
27 Valverde,2022,1,24.23,31.4,18.5
27 Valverde,2022,2,23.61,30.5,18.3
27 Valverde,2022,3,24.6,32.7,19.6
27 Valverde,2022,4,24.6,32.1,19.5
27 Valverde,2022,5,21.79,28.1,17.0
27 Valverde,2022,6,24.01,30.1,19.0
27 Valverde,2022,7,24.34,32.4,20.0
27 Valverde,2022,8,23.13,29.9,17.2
27 Valverde,2022,9,23.91,31.6,19.8
27 Valverde,2022,10,24.47,31.6,19.0
27 Valverde,2022,11,25.09,32.1,19.9
27 Valverde,2022,12,25.41,34.0,20.4
27 Valverde,2022,13,24.36,32.3,20.0
27 Valverde,2022,14,26.47,33.8,20.7
27 Valverde,2022,15,25.33,32.5,20.9
27 Valverde,2022,16,24.14,32.0,19.4
27 Valverde,2022,17,24.39,31.9,18.5
27 Valverde,2022,18,25.94,34.4,21.1
27 Valverde,2022,19,26.61,35.2,21.4
27 Valverde,2022,20,28.07,37.1,22.6
27 Valverde,2022,21,25.74,32.9,21.1
27 Valverde,2022,22,27.81,36.2,22.8
27 Valverde,2022,23,28.36,35.5,22.5
27 Valverde,2022,24,27.16,35.5,22.0
27 Valverde,2022,25,27.37,35.4,21.4
27 Valverde,2022,26,27.64,34.7,22.6
27 Valverde,2022,27,27.5,34.7,22.5
27 Valverde,2022,28,27.89,35.1,22.9
27 Valverde,2022,29,27.79,36.0,22.2
27 Valverde,2022,30,27.29,35.7,22.0
27 Valverde,2022,31,27.6,36.0,22.6
27 Valverde,2022,32,27.71,35.7,23.0
27 Valverde,2022,33,27.46,36.3,22.6
27 Valverde,2022,34,27.04,34.8,22.2
27 Valverde,2022,35,27.34,36.0,22.3
27 Valverde,2022,36,27.53,35.5,22.1
27 Valverde,2022,37,27.61,34.8,23.0
27 Valverde,2022,38,25.67,32.5,22.1
27 Valverde,2022,39,25.76,31.7,21.1
27 Valverde,2022,40,26.27,32.7,22.2
27 Valverde,2022,41,27.16,34.3,22.4
27 Valverde,2022,42,26.77,33.8,21.9
27 Valverde,2022,43,24.89,32.6,19.8
27 Valverde,2022,44,25.07,32.8,18.7
27 Valverde,2022,45,25.33,32.2,20.5
27 Valverde,2022,46,25.53,31.6,21.0
27 Valverde,2022,47,25.63,31.9,21.1
27 Valverde,2022,48,24.04,32.0,18.9
27 Valverde,2022,49,22.07,28.5,16.8
27 Valverde,2022,50,23.16,30.2,17.4
27 Valverde,2022,51,24.4,30.2,19.1
27 Valverde,2022,52,24.44,31.1,19.4
27 Valverde,2023,1,23.3,29.9,18.9
27 Valverde,2023,2,22.73,29.5,17.2
27 Valverde,2023,3,21.99,30.1,14.1
27 Valverde,2023,4,23.43,30.5,18.4
27 Valverde,2023,5,23.47,30.3,18.6
27 Valverde,2023,6,23.71,30.7,19.2
27 Valverde,2023,7,23.63,32.0,17.6
27 Valverde,2023,8,23.6,30.8,17.9
27 Valverde,2023,9,24.3,33.1,17.2
27 Valverde,2023,10,24.33,32.2,17.6
27 Valverde,2023,11,23.84,34.0,17.6
27 Valverde,2023,12,24.83,32.7,19.4
27 Valverde,2023,13,25.73,34.4,20.1
27 Valverde,2023,14,24.21,33.8,18.6
27 Valverde,2023,15,25.01,32.0,19.9
27 Valverde,2023,16,25.06,33.0,18.9
27 Valverde,2023,17,26.31,34.0,18.3
27 Valverde,2023,18,27.34,35.8,22.0
27 Valverde,2023,19,26.9,35.2,21.8
27 Valverde,2023,20,25.49,33.5,21.4
27 Valverde,2023,21,25.86,34.3,21.3
27 Valverde,2023,22,26.86,34.2,22.9
27 Valverde,2023,23,28.13,35.7,23.3
27 Valverde,2023,24,29.1,37.2,23.8
27 Valverde,2023,25,29.17,37.0,23.5
27 Valverde,2023,26,28.13,35.7,23.2
27 Valverde,2023,27,28.46,35.9,23.9
27 Valverde,2023,28,29.53,36.8,24.5
27 Valverde,2023,29,29.3,37.4,23.9
27 Valverde,2023,30,28.87,37.0,24.6
27 Valverde,2023,31,28.57,36.9,23.7
27 Valverde,2023,32,28.74,35.8,23.8
27 Valverde,2023,33,28.79,37.2,24.1
27 Valverde,2023,34,26.3,34.2,21.1
27 Valverde,2023,35,28.37,35.3,23.3
27 Valverde,2023,36,27.71,35.8,23.1
27 Valverde,2023,37,27.69,35.5,23.0
27 Valverde,2023,38,27.83,35.3,22.7
27 Valverde,2023,39,28.46,36.2,24.0
27 Valverde,2023,40,27.29,35.0,22.9
27 Valverde,2023,41,28.91,36.6,23.8
27 Valverde,2023,42,27.19,35.0,22.6
27 Valverde,2023,43,25.36,32.9,20.9
27 Valverde,2023,44,26.56,33.1,22.9
27 Valverde,2023,45,26.53,33.3,21.7
27 Valverde,2023,46,26.36,32.6,22.0
27 Valverde,2023,47,25.53,32.5,20.4
27 Valverde,2023,48,26.07,32.8,21.2
27 Valverde,2023,49,25.54,33.2,20.0
27 Valverde,2023,50,24.46,31.5,20.0
27 Valverde,2023,51,22.61,30.9,17.7
27 Valverde,2023,52,23.39,29.7,17.7
28 Monseñor Nouel,2015,1,22.85,27.5,18.9
28 Monseñor Nouel,2015,2,22.39,27.2,18.7
28 Monseñor Nouel,2015,3,23.2,28.4,17.7
28 Monseñor Nouel,2015,4,23.01,29.1,18.0
28 Monseñor Nouel,2015,5,22.14,29.0,18.6
28 Monseñor Nouel,2015,6,23.04,28.8,18.6
28 Monseñor Nouel,2015,7,23.0,30.2,18.2
28 Monseñor Nouel,2015,8,22.2,29.7,16.9
28 Monseñor Nouel,2015,9,23.0,28.4,17.6
28 Monseñor Nouel,2015,10,22.24,27.2,18.5
28 Monseñor Nouel,2015,11,22.49,27.8,17.4
28 Monseñor Nouel,2015,12,23.64,29.3,18.4
28 Monseñor Nouel,2015,13,24.6,30.0,19.5
28 Monseñor Nouel,2015,14,23.07,27.7,19.1
28 Monseñor Nouel,2015,15,23.47,28.2,19.6
28 Monseñor Nouel,2015,16,24.6,31.0,19.6
28 Monseñor Nouel,2015,17,25.93,33.9,19.7
28 Monseñor Nouel,2015,18,26.5,34.0,18.3
28 Monseñor Nouel,2015,19,25.63,31.7,19.3
28 Monseñor Nouel,2015,20,25.57,32.0,19.4
28 Monseñor Nouel,2015,21,25.19,30.4,20.9
28 Monseñor Nouel,2015,22,24.4,29.4,20.3
28 Monseñor Nouel,2015,23,25.59,31.5,20.6
28 Monseñor Nouel,2015,24,26.07,32.3,20.2
28 Monseñor Nouel,2015,25,26.29,32.0,21.2
28 Monseñor Nouel,2015,26,25.9,31.9,21.3
28 Monseñor Nouel,2015,27,26.23,32.0,22.3
28 Monseñor Nouel,2015,28,25.49,31.1,21.5
28 Monseñor Nouel,2015,29,26.2,31.6,20.4
28 Monseñor Nouel,2015,30,27.11,33.7,21.6
28 Monseñor Nouel,2015,31,27.39,33.8,21.6
28 Monseñor Nouel,2015,32,26.87,33.0,22.3
28 Monseñor Nouel,2015,33,27.23,32.8,21.6
28 Monseñor Nouel,2015,34,27.54,34.0,22.0
28 Monseñor Nouel,2015,35,26.56,33.5,21.7
28 Monseñor Nouel,2015,36,27.0,32.7,22.1
28 Monseñor Nouel,2015,37,26.67,32.9,21.5
28 Monseñor Nouel,2015,38,26.26,32.3,21.8
28 Monseñor Nouel,2015,39,26.64,32.4,21.5
28 Monseñor Nouel,2015,40,27.01,34.3,21.9
28 Monseñor Nouel,2015,41,27.0,33.6,21.8
28 Monseñor Nouel,2015,42,27.0,32.3,22.2
28 Monseñor Nouel,2015,43,25.64,31.9,20.1
28 Monseñor Nouel,2015,44,25.23,30.6,19.9
28 Monseñor Nouel,2015,45,24.93,29.6,20.7
28 Monseñor Nouel,2015,46,25.07,29.9,19.3
28 Monseñor Nouel,2015,47,23.7,28.6,17.5
28 Monseñor Nouel,2015,48,23.7,30.7,18.3
28 Monseñor Nouel,2015,49,24.44,30.1,19.9
28 Monseñor Nouel,2015,50,23.97,29.4,19.4
28 Monseñor Nouel,2015,51,23.79,29.0,19.2
28 Monseñor Nouel,2015,52,23.19,28.2,19.0
28 Monseñor Nouel,2016,1,23.24,28.7,16.2
28 Monseñor Nouel,2016,2,22.93,29.7,16.5
28 Monseñor Nouel,2016,3,22.91,29.4,16.9
28 Monseñor Nouel,2016,4,22.77,29.1,18.2
28 Monseñor Nouel,2016,5,22.74,29.3,15.2
28 Monseñor Nouel,2016,6,23.56,30.6,18.5
28 Monseñor Nouel,2016,7,22.76,29.5,17.7
28 Monseñor Nouel,2016,8,23.64,30.2,17.7
28 Monseñor Nouel,2016,9,24.26,29.6,19.5
28 Monseñor Nouel,2016,10,21.87,27.3,17.6
28 Monseñor Nouel,2016,11,24.24,30.8,19.3
28 Monseñor Nouel,2016,12,24.99,30.8,19.8
28 Monseñor Nouel,2016,13,24.8,31.4,19.4
28 Monseñor Nouel,2016,14,25.63,31.4,21.0
28 Monseñor Nouel,2016,15,25.01,30.6,20.7
28 Monseñor Nouel,2016,16,23.49,28.8,19.9
28 Monseñor Nouel,2016,17,23.67,29.6,19.3
28 Monseñor Nouel,2016,18,24.77,30.8,20.7
28 Monseñor Nouel,2016,19,24.6,29.3,20.2
28 Monseñor Nouel,2016,20,25.97,31.3,21.2
28 Monseñor Nouel,2016,21,25.31,29.9,20.5
28 Monseñor Nouel,2016,22,25.11,30.4,20.3
28 Monseñor Nouel,2016,23,26.24,32.1,21.2
28 Monseñor Nouel,2016,24,26.87,33.0,21.4
28 Monseñor Nouel,2016,25,25.6,30.8,21.4
28 Monseñor Nouel,2016,26,25.94,31.0,21.3
28 Monseñor Nouel,2016,27,26.63,32.3,22.2
28 Monseñor Nouel,2016,28,26.34,33.1,22.4
28 Monseñor Nouel,2016,29,26.39,32.7,21.9
28 Monseñor Nouel,2016,30,25.93,31.7,22.3
28 Monseñor Nouel,2016,31,25.66,31.7,22.4
28 Monseñor Nouel,2016,32,26.51,32.9,22.0
28 Monseñor Nouel,2016,33,26.9,33.0,21.2
28 Monseñor Nouel,2016,34,25.44,30.5,21.3
28 Monseñor Nouel,2016,35,26.47,32.4,20.5
28 Monseñor Nouel,2016,36,26.21,32.1,21.8
28 Monseñor Nouel,2016,37,26.33,31.8,20.3
28 Monseñor Nouel,2016,38,26.33,32.3,20.8
28 Monseñor Nouel,2016,39,25.94,32.1,22.4
28 Monseñor Nouel,2016,40,25.86,31.6,21.6
28 Monseñor Nouel,2016,41,26.09,32.0,21.8
28 Monseñor Nouel,2016,42,25.39,31.9,20.7
28 Monseñor Nouel,2016,43,24.94,30.8,20.8
28 Monseñor Nouel,2016,44,24.04,28.8,20.6
28 Monseñor Nouel,2016,45,24.21,28.4,21.7
28 Monseñor Nouel,2016,46,23.76,29.3,20.3
28 Monseñor Nouel,2016,47,22.66,28.4,19.4
28 Monseñor Nouel,2016,48,23.59,28.9,18.4
28 Monseñor Nouel,2016,49,23.49,28.4,17.8
28 Monseñor Nouel,2016,50,23.6,28.3,18.8
28 Monseñor Nouel,2016,51,22.47,26.3,19.8
28 Monseñor Nouel,2016,52,22.69,27.9,18.2
28 Monseñor Nouel,2017,1,23.16,28.3,18.5
28 Monseñor Nouel,2017,2,20.76,25.5,17.4
