province,year,week,avg_humidity,max_humidity,min_humidity
18 Puerto Plata,2016,46,86.9,100,66
18 Puerto Plata,2016,47,82.8,96,60
18 Puerto Plata,2016,48,85.6,99,66
18 Puerto Plata,2016,49,80.6,94,60
18 Puerto Plata,2016,50,83.3,92,66
18 Puerto Plata,2016,51,85.5,95,71
18 Puerto Plata,2016,52,84.4,95,66
18 Puerto Plata,2017,1,81.3,94,55
18 Puerto Plata,2017,2,83.6,100,57
18 Puerto Plata,2017,3,79.9,99,54
18 Puerto Plata,2017,4,77.6,92,58
18 Puerto Plata,2017,5,83.2,93,65
18 Puerto Plata,2017,6,84.4,100,54
18 Puerto Plata,2017,7,82.6,99,62
18 Puerto Plata,2017,8,78.1,97,53
18 Puerto Plata,2017,9,83.1,100,54
18 Puerto Plata,2017,10,79.8,99,57
18 Puerto Plata,2017,11,80.9,100,58
18 Puerto Plata,2017,12,90.4,100,69
18 Puerto Plata,2017,13,81.3,99,60
18 Puerto Plata,2017,14,82.2,99,60
18 Puerto Plata,2017,15,82.6,100,54
18 Puerto Plata,2017,16,82.6,99,63
18 Puerto Plata,2017,17,86.7,97,72
18 Puerto Plata,2017,18,86.3,100,70
18 Puerto Plata,2017,19,85.1,100,69
18 Puerto Plata,2017,20,84.3,96,66
18 Puerto Plata,2017,21,79.9,93,51
18 Puerto Plata,2017,22,82.2,98,55
18 Puerto Plata,2017,23,78.9,96,50
18 Puerto Plata,2017,24,79.0,92,59
18 Puerto Plata,2017,25,80.2,92,59
18 Puerto Plata,2017,26,81.7,96,65
18 Puerto Plata,2017,27,81.5,92,64
18 Puerto Plata,2017,28,84.9,100,68
18 Puerto Plata,2017,29,81.1,92,55
18 Puerto Plata,2017,30,81.6,93,61
18 Puerto Plata,2017,31,80.5,94,65
18 Puerto Plata,2017,32,81.9,95,63
18 Puerto Plata,2017,33,82.7,98,56
18 Puerto Plata,2017,34,82.8,93,67
18 Puerto Plata,2017,35,81.0,93,64
18 Puerto Plata,2017,36,83.2,100,56
18 Puerto Plata,2017,37,85.9,98,63
18 Puerto Plata,2017,38,85.8,100,53
18 Puerto Plata,2017,39,82.6,96,63
18 Puerto Plata,2017,40,85.7,98,66
18 Puerto Plata,2017,41,86.3,100,69
18 Puerto Plata,2017,42,79.8,99,54
18 Puerto Plata,2017,43,82.9,95,60
18 Puerto Plata,2017,44,85.4,100,66
18 Puerto Plata,2017,45,86.6,100,66
18 Puerto Plata,2017,46,89.9,100,71
18 Puerto Plata,2017,47,85.2,100,60
18 Puerto Plata,2017,48,85.9,100,59
18 Puerto Plata,2017,49,84.5,100,59
18 Puerto Plata,2017,50,81.5,99,61
18 Puerto Plata,2017,51,84.7,100,60
18 Puerto Plata,2017,52,83.9,94,69
18 Puerto Plata,2018,1,89.9,100,66
18 Puerto Plata,2018,2,82.2,100,66
18 Puerto Plata,2018,3,86.4,99,72
18 Puerto Plata,2018,4,88.3,100,68
18 Puerto Plata,2018,5,79.9,94,58
18 Puerto Plata,2018,6,84.1,99,69
18 Puerto Plata,2018,7,81.5,99,66
18 Puerto Plata,2018,8,83.0,99,61
18 Puerto Plata,2018,9,79.6,96,51
18 Puerto Plata,2018,10,76.5,98,48
18 Puerto Plata,2018,11,80.3,100,47
18 Puerto Plata,2018,12,82.4,99,60
18 Puerto Plata,2018,13,77.4,99,54
18 Puerto Plata,2018,14,85.7,100,70
18 Puerto Plata,2018,15,81.4,94,60
18 Puerto Plata,2018,16,81.4,91,61
18 Puerto Plata,2018,17,80.0,95,56
18 Puerto Plata,2018,18,80.2,98,58
18 Puerto Plata,2018,19,78.3,92,57
18 Puerto Plata,2018,20,77.6,88,60
18 Puerto Plata,2018,21,78.7,91,56
18 Puerto Plata,2018,22,80.5,92,61
18 Puerto Plata,2018,23,77.0,92,60
18 Puerto Plata,2018,24,79.2,93,57
18 Puerto Plata,2018,25,78.2,96,57
18 Puerto Plata,2018,26,79.4,93,60
18 Puerto Plata,2018,27,79.0,97,54
18 Puerto Plata,2018,28,80.9,100,50
18 Puerto Plata,2018,29,80.3,95,62
18 Puerto Plata,2018,30,78.2,92,50
18 Puerto Plata,2018,31,79.0,92,59
18 Puerto Plata,2018,32,79.4,92,62
18 Puerto Plata,2018,33,81.6,96,64
18 Puerto Plata,2018,34,79.6,92,55
18 Puerto Plata,2018,35,81.4,95,59
18 Puerto Plata,2018,36,83.5,97,63
18 Puerto Plata,2018,37,82.4,95,54
18 Puerto Plata,2018,38,80.5,95,52
18 Puerto Plata,2018,39,82.3,95,62
18 Puerto Plata,2018,40,87.2,100,66
18 Puerto Plata,2018,41,86.1,100,64
18 Puerto Plata,2018,42,84.4,100,63
18 Puerto Plata,2018,43,82.1,100,65
18 Puerto Plata,2018,44,83.4,100,64
18 Puerto Plata,2018,45,85.4,100,68
18 Puerto Plata,2018,46,85.0,99,67
18 Puerto Plata,2018,47,81.0,93,50
18 Puerto Plata,2018,48,83.8,100,59
18 Puerto Plata,2018,49,80.4,95,52
18 Puerto Plata,2018,50,77.2,92,41
18 Puerto Plata,2018,51,76.9,95,45
18 Puerto Plata,2018,52,77.9,91,58
18 Puerto Plata,2019,1,75.2,92,50
18 Puerto Plata,2019,2,81.1,100,46
18 Puerto Plata,2019,3,77.4,93,47
18 Puerto Plata,2019,4,74.9,92,45
18 Puerto Plata,2019,5,76.6,92,51
18 Puerto Plata,2019,6,82.3,100,55
18 Puerto Plata,2019,7,81.4,100,50
18 Puerto Plata,2019,8,77.0,92,44
18 Puerto Plata,2019,9,76.5,92,53
18 Puerto Plata,2019,10,77.0,91,52
18 Puerto Plata,2019,11,76.0,93,46
18 Puerto Plata,2019,12,77.6,94,53
18 Puerto Plata,2019,13,82.7,100,62
18 Puerto Plata,2019,14,80.5,96,60
18 Puerto Plata,2019,15,76.9,92,50
18 Puerto Plata,2019,16,75.8,90,46
18 Puerto Plata,2019,17,76.2,92,54
18 Puerto Plata,2019,18,78.3,96,52
18 Puerto Plata,2019,19,79.3,94,55
18 Puerto Plata,2019,20,77.5,98,52
18 Puerto Plata,2019,21,83.1,99,59
18 Puerto Plata,2019,22,83.0,100,60
18 Puerto Plata,2019,23,83.0,100,60
18 Puerto Plata,2019,24,77.3,92,53
18 Puerto Plata,2019,25,77.1,93,48
18 Puerto Plata,2019,26,80.4,95,59
18 Puerto Plata,2019,27,77.1,94,57
18 Puerto Plata,2019,28,76.1,94,50
18 Puerto Plata,2019,29,78.8,92,61
18 Puerto Plata,2019,30,78.2,92,54
18 Puerto Plata,2019,31,80.6,96,55
18 Puerto Plata,2019,32,78.3,94,53
18 Puerto Plata,2019,33,77.9,94,49
18 Puerto Plata,2019,34,78.1,92,53
18 Puerto Plata,2019,35,77.3,96,49
18 Puerto Plata,2019,36,77.0,93,55
18 Puerto Plata,2019,37,82.9,100,62
18 Puerto Plata,2019,38,82.7,100,59
18 Puerto Plata,2019,39,89.5,100,71
18 Puerto Plata,2019,40,88.0,100,67
18 Puerto Plata,2019,41,79.2,93,57
18 Puerto Plata,2019,42,80.4,96,57
18 Puerto Plata,2019,43,84.0,96,58
18 Puerto Plata,2019,44,81.1,95,62
18 Puerto Plata,2019,45,79.2,93,58
18 Puerto Plata,2019,46,83.1,100,61
18 Puerto Plata,2019,47,82.5,100,53
18 Puerto Plata,2019,48,80.6,100,57
18 Puerto Plata,2019,49,87.0,100,59
18 Puerto Plata,2019,50,85.2,100,62
18 Puerto Plata,2019,51,80.2,94,54
18 Puerto Plata,2019,52,80.9,100,55
18 Puerto Plata,2020,1,82.2,96,61
18 Puerto Plata,2020,2,83.0,100,60
18 Puerto Plata,2020,3,84.9,100,59
18 Puerto Plata,2020,4,82.8,99,66
18 Puerto Plata,2020,5,81.7,95,55
18 Puerto Plata,2020,6,82.1,100,54
18 Puerto Plata,2020,7,80.2,95,63
18 Puerto Plata,2020,8,82.4,100,60
18 Puerto Plata,2020,9,81.6,100,60
18 Puerto Plata,2020,10,87.7,100,66
18 Puerto Plata,2020,11,85.3,99,67
18 Puerto Plata,2020,12,78.7,100,56
18 Puerto Plata,2020,13,81.9,99,65
18 Puerto Plata,2020,14,82.5,100,63
18 Puerto Plata,2020,15,85.8,99,72
18 Puerto Plata,2020,16,83.1,94,69
18 Puerto Plata,2020,17,78.6,94,55
18 Puerto Plata,2020,18,79.4,93,55
18 Puerto Plata,2020,19,78.7,95,47
18 Puerto Plata,2020,20,77.3,94,48
18 Puerto Plata,2020,21,81.8,94,61
18 Puerto Plata,2020,22,81.2,96,47
18 Puerto Plata,2020,23,78.0,91,53
18 Puerto Plata,2020,24,79.3,95,58
18 Puerto Plata,2020,25,78.6,90,59
18 Puerto Plata,2020,26,79.4,92,60
18 Puerto Plata,2020,27,80.5,93,62
18 Puerto Plata,2020,28,77.8,92,50
18 Puerto Plata,2020,29,79.8,94,61
18 Puerto Plata,2020,30,80.3,96,59
18 Puerto Plata,2020,31,83.5,100,57
18 Puerto Plata,2020,32,81.8,93,66
18 Puerto Plata,2020,33,82.1,93,69
18 Puerto Plata,2020,34,84.3,100,65
18 Puerto Plata,2020,35,83.7,94,70
18 Puerto Plata,2020,36,83.6,99,65
18 Puerto Plata,2020,37,81.6,96,63
18 Puerto Plata,2020,38,83.0,95,63
18 Puerto Plata,2020,39,82.2,96,56
18 Puerto Plata,2020,40,78.6,92,60
18 Puerto Plata,2020,41,80.2,95,58
18 Puerto Plata,2020,42,82.0,96,63
18 Puerto Plata,2020,43,78.4,95,45
18 Puerto Plata,2020,44,79.8,94,58
18 Puerto Plata,2020,45,83.3,100,58
18 Puerto Plata,2020,46,84.7,100,57
18 Puerto Plata,2020,47,86.3,100,67
18 Puerto Plata,2020,48,84.5,95,65
18 Puerto Plata,2020,49,77.6,92,58
18 Puerto Plata,2020,50,87.4,100,57
18 Puerto Plata,2020,51,87.2,100,69
18 Puerto Plata,2020,52,83.9,100,64
18 Puerto Plata,2021,1,78.2,92,59
18 Puerto Plata,2021,2,80.2,93,55
18 Puerto Plata,2021,3,83.9,96,62
18 Puerto Plata,2021,4,80.0,99,54
18 Puerto Plata,2021,5,85.8,100,61
18 Puerto Plata,2021,6,81.6,93,48
18 Puerto Plata,2021,7,79.4,93,56
18 Puerto Plata,2021,8,79.2,99,50
18 Puerto Plata,2021,9,78.2,100,46
18 Puerto Plata,2021,10,89.5,100,61
18 Puerto Plata,2021,11,77.1,91,54
18 Puerto Plata,2021,12,82.8,94,66
18 Puerto Plata,2021,13,83.7,100,51
18 Puerto Plata,2021,14,82.8,99,60
18 Puerto Plata,2021,15,80.7,100,62
18 Puerto Plata,2021,16,77.7,93,44
18 Puerto Plata,2021,17,83.0,96,67
18 Puerto Plata,2021,18,80.0,93,57
18 Puerto Plata,2021,19,81.4,94,59
18 Puerto Plata,2021,20,85.6,100,57
18 Puerto Plata,2021,21,84.2,96,69
18 Puerto Plata,2021,22,81.6,93,66
18 Puerto Plata,2021,23,85.1,96,62
18 Puerto Plata,2021,24,80.9,96,57
18 Puerto Plata,2021,25,81.2,94,65
18 Puerto Plata,2021,26,79.9,94,49
18 Puerto Plata,2021,27,79.4,96,59
18 Puerto Plata,2021,28,80.8,93,62
18 Puerto Plata,2021,29,80.9,98,63
18 Puerto Plata,2021,30,80.3,94,63
18 Puerto Plata,2021,31,80.3,94,60
18 Puerto Plata,2021,32,83.8,100,46
18 Puerto Plata,2021,33,82.3,99,60
18 Puerto Plata,2021,34,80.7,96,60
18 Puerto Plata,2021,35,78.7,94,57
18 Puerto Plata,2021,36,79.9,93,59
18 Puerto Plata,2021,37,82.4,98,62
18 Puerto Plata,2021,38,84.7,100,66
18 Puerto Plata,2021,39,83.0,100,44
18 Puerto Plata,2021,40,79.6,96,55
18 Puerto Plata,2021,41,85.5,99,66
18 Puerto Plata,2021,42,79.6,95,50
18 Puerto Plata,2021,43,77.6,92,46
18 Puerto Plata,2021,44,77.6,94,49
18 Puerto Plata,2021,45,78.0,97,44
18 Puerto Plata,2021,46,75.6,91,57
18 Puerto Plata,2021,47,81.9,100,52
18 Puerto Plata,2021,48,82.0,96,63
18 Puerto Plata,2021,49,79.4,92,61
18 Puerto Plata,2021,50,79.8,94,55
18 Puerto Plata,2021,51,83.6,100,57
18 Puerto Plata,2021,52,73.1,95,48
18 Puerto Plata,2022,1,77.8,94,49
18 Puerto Plata,2022,2,79.2,95,51
18 Puerto Plata,2022,3,78.1,96,49
18 Puerto Plata,2022,4,79.5,100,57
18 Puerto Plata,2022,5,87.5,100,62
18 Puerto Plata,2022,6,77.4,90,59
18 Puerto Plata,2022,7,78.2,91,59
18 Puerto Plata,2022,8,79.2,100,59
18 Puerto Plata,2022,9,83.2,100,64
18 Puerto Plata,2022,10,78.8,91,53
18 Puerto Plata,2022,11,75.6,90,53
18 Puerto Plata,2022,12,75.8,99,50
18 Puerto Plata,2022,13,84.3,100,62
18 Puerto Plata,2022,14,78.0,90,53
18 Puerto Plata,2022,15,78.6,91,57
18 Puerto Plata,2022,16,79.0,100,51
18 Puerto Plata,2022,17,73.6,93,47
18 Puerto Plata,2022,18,81.2,96,58
18 Puerto Plata,2022,19,77.1,94,53
18 Puerto Plata,2022,20,78.3,95,52
18 Puerto Plata,2022,21,79.4,94,59
18 Puerto Plata,2022,22,76.5,93,46
18 Puerto Plata,2022,23,76.1,92,41
18 Puerto Plata,2022,24,78.7,95,55
18 Puerto Plata,2022,25,77.7,99,57
18 Puerto Plata,2022,26,75.8,100,57
18 Puerto Plata,2022,27,78.9,96,56
18 Puerto Plata,2022,28,78.3,91,57
18 Puerto Plata,2022,29,78.8,94,64
18 Puerto Plata,2022,30,78.0,94,59
18 Puerto Plata,2022,31,78.3,95,60
18 Puerto Plata,2022,32,76.7,95,57
18 Puerto Plata,2022,33,82.4,100,62
18 Puerto Plata,2022,34,78.5,92,56
18 Puerto Plata,2022,35,80.6,96,62
18 Puerto Plata,2022,36,78.3,94,59
18 Puerto Plata,2022,37,79.4,100,55
18 Puerto Plata,2022,38,86.0,100,64
18 Puerto Plata,2022,39,82.6,97,63
18 Puerto Plata,2022,40,83.0,95,68
18 Puerto Plata,2022,41,81.4,94,60
18 Puerto Plata,2022,42,81.7,100,62
18 Puerto Plata,2022,43,86.1,100,63
18 Puerto Plata,2022,44,85.1,100,65
18 Puerto Plata,2022,45,82.5,99,62
18 Puerto Plata,2022,46,79.6,96,62
18 Puerto Plata,2022,47,81.1,96,66
18 Puerto Plata,2022,48,84.2,100,60
18 Puerto Plata,2022,49,80.4,100,60
18 Puerto Plata,2022,50,74.7,89,56
18 Puerto Plata,2022,51,77.8,91,57
18 Puerto Plata,2022,52,77.7,91,56
18 Puerto Plata,2023,1,80.3,94,59
18 Puerto Plata,2023,2,84.0,100,58
18 Puerto Plata,2023,3,72.3,92,47
18 Puerto Plata,2023,4,75.4,99,40
18 Puerto Plata,2023,5,78.5,95,51
18 Puerto Plata,2023,6,76.9,90,50
18 Puerto Plata,2023,7,75.0,92,43
18 Puerto Plata,2023,8,72.1,93,49
18 Puerto Plata,2023,9,72.7,91,45
18 Puerto Plata,2023,10,71.0,90,49
18 Puerto Plata,2023,11,74.6,99,48
18 Puerto Plata,2023,12,74.9,91,50
18 Puerto Plata,2023,13,75.5,90,43
18 Puerto Plata,2023,14,79.5,94,43
18 Puerto Plata,2023,15,82.6,100,62
18 Puerto Plata,2023,16,80.8,97,58
18 Puerto Plata,2023,17,79.0,96,57
18 Puerto Plata,2023,18,79.2,96,53
18 Puerto Plata,2023,19,75.5,94,48
18 Puerto Plata,2023,20,84.4,100,60
18 Puerto Plata,2023,21,85.2,97,58
18 Puerto Plata,2023,22,83.5,100,50
18 Puerto Plata,2023,23,77.2,96,40
18 Puerto Plata,2023,24,75.3,89,46
18 Puerto Plata,2023,25,76.0,88,50
18 Puerto Plata,2023,26,77.3,94,48
18 Puerto Plata,2023,27,74.2,88,53
18 Puerto Plata,2023,28,75.9,89,51
18 Puerto Plata,2023,29,77.5,94,50
18 Puerto Plata,2023,30,77.2,92,48
18 Puerto Plata,2023,31,78.2,97,60
18 Puerto Plata,2023,32,79.5,95,50
18 Puerto Plata,2023,33,75.0,92,52
18 Puerto Plata,2023,34,82.9,99,64
18 Puerto Plata,2023,35,78.6,95,60
18 Puerto Plata,2023,36,78.4,93,56
18 Puerto Plata,2023,37,78.4,92,58
18 Puerto Plata,2023,38,77.4,96,54
18 Puerto Plata,2023,39,79.3,94,62
18 Puerto Plata,2023,40,79.3,97,54
18 Puerto Plata,2023,41,76.6,90,47
18 Puerto Plata,2023,42,75.8,93,51
18 Puerto Plata,2023,43,83.0,100,63
18 Puerto Plata,2023,44,78.0,96,56
18 Puerto Plata,2023,45,79.2,91,62
18 Puerto Plata,2023,46,76.8,99,39
18 Puerto Plata,2023,47,82.4,99,64
18 Puerto Plata,2023,48,76.4,90,57
18 Puerto Plata,2023,49,79.3,99,48
18 Puerto Plata,2023,50,79.8,92,58
18 Puerto Plata,2023,51,82.8,100,57
18 Puerto Plata,2023,52,80.3,98,66
19 Hermanas Mirabal,2015,1,85.6,100,58
19 Hermanas Mirabal,2015,2,84.4,98,55
19 Hermanas Mirabal,2015,3,84.2,99,56
19 Hermanas Mirabal,2015,4,80.4,99,51
19 Hermanas Mirabal,2015,5,88.3,100,47
19 Hermanas Mirabal,2015,6,82.6,100,49
19 Hermanas Mirabal,2015,7,80.9,99,55
19 Hermanas Mirabal,2015,8,83.8,100,38
19 Hermanas Mirabal,2015,9,81.5,99,50
19 Hermanas Mirabal,2015,10,82.2,99,52
19 Hermanas Mirabal,2015,11,83.1,98,52
19 Hermanas Mirabal,2015,12,79.5,98,47
19 Hermanas Mirabal,2015,13,74.2,99,38
19 Hermanas Mirabal,2015,14,81.8,100,54
19 Hermanas Mirabal,2015,15,80.8,97,50
19 Hermanas Mirabal,2015,16,75.2,97,40
19 Hermanas Mirabal,2015,17,69.8,98,35
19 Hermanas Mirabal,2015,18,65.5,97,27
19 Hermanas Mirabal,2015,19,66.2,96,32
19 Hermanas Mirabal,2015,20,75.0,96,42
19 Hermanas Mirabal,2015,21,80.5,98,51
19 Hermanas Mirabal,2015,22,80.8,100,56
19 Hermanas Mirabal,2015,23,77.4,99,47
19 Hermanas Mirabal,2015,24,75.6,98,40
19 Hermanas Mirabal,2015,25,79.0,97,47
19 Hermanas Mirabal,2015,26,74.8,97,41
19 Hermanas Mirabal,2015,27,76.4,95,48
19 Hermanas Mirabal,2015,28,76.4,96,43
19 Hermanas Mirabal,2015,29,74.9,98,43
19 Hermanas Mirabal,2015,30,70.7,96,39
19 Hermanas Mirabal,2015,31,74.2,98,36
19 Hermanas Mirabal,2015,32,74.1,95,42
19 Hermanas Mirabal,2015,33,72.4,96,42
19 Hermanas Mirabal,2015,34,72.3,97,34
19 Hermanas Mirabal,2015,35,80.7,100,42
19 Hermanas Mirabal,2015,36,77.9,99,39
19 Hermanas Mirabal,2015,37,78.1,97,40
19 Hermanas Mirabal,2015,38,78.4,98,46
19 Hermanas Mirabal,2015,39,78.4,97,44
19 Hermanas Mirabal,2015,40,74.8,98,31
19 Hermanas Mirabal,2015,41,73.4,97,38
19 Hermanas Mirabal,2015,42,75.9,98,44
19 Hermanas Mirabal,2015,43,82.9,100,51
19 Hermanas Mirabal,2015,44,82.0,99,51
19 Hermanas Mirabal,2015,45,85.0,100,59
19 Hermanas Mirabal,2015,46,82.6,98,56
19 Hermanas Mirabal,2015,47,81.5,97,49
19 Hermanas Mirabal,2015,48,81.8,99,41
19 Hermanas Mirabal,2015,49,83.0,99,52
19 Hermanas Mirabal,2015,50,80.2,98,43
19 Hermanas Mirabal,2015,51,81.2,98,46
19 Hermanas Mirabal,2015,52,87.0,100,60
19 Hermanas Mirabal,2016,1,78.4,98,43
19 Hermanas Mirabal,2016,2,77.5,98,44
19 Hermanas Mirabal,2016,3,80.1,100,44
19 Hermanas Mirabal,2016,4,82.5,100,45
19 Hermanas Mirabal,2016,5,79.5,99,50
19 Hermanas Mirabal,2016,6,80.0,100,43
19 Hermanas Mirabal,2016,7,80.8,100,47
19 Hermanas Mirabal,2016,8,76.8,98,44
19 Hermanas Mirabal,2016,9,80.7,100,42
19 Hermanas Mirabal,2016,10,77.0,100,49
19 Hermanas Mirabal,2016,11,77.1,98,36
19 Hermanas Mirabal,2016,12,73.5,96,40
19 Hermanas Mirabal,2016,13,73.6,98,37
19 Hermanas Mirabal,2016,14,75.6,100,37
19 Hermanas Mirabal,2016,15,74.8,97,40
19 Hermanas Mirabal,2016,16,79.9,100,56
19 Hermanas Mirabal,2016,17,87.3,100,63
19 Hermanas Mirabal,2016,18,81.4,99,55
19 Hermanas Mirabal,2016,19,83.1,98,58
19 Hermanas Mirabal,2016,20,77.4,98,46
19 Hermanas Mirabal,2016,21,78.9,98,50
19 Hermanas Mirabal,2016,22,82.5,100,53
19 Hermanas Mirabal,2016,23,73.0,98,38
19 Hermanas Mirabal,2016,24,70.2,96,37
19 Hermanas Mirabal,2016,25,80.8,98,53
19 Hermanas Mirabal,2016,26,77.8,97,47
19 Hermanas Mirabal,2016,27,77.5,98,42
19 Hermanas Mirabal,2016,28,78.5,96,44
19 Hermanas Mirabal,2016,29,78.9,99,50
19 Hermanas Mirabal,2016,30,82.0,98,52
19 Hermanas Mirabal,2016,31,84.0,99,47
19 Hermanas Mirabal,2016,32,79.4,98,49
19 Hermanas Mirabal,2016,33,77.4,99,43
19 Hermanas Mirabal,2016,34,84.4,100,51
19 Hermanas Mirabal,2016,35,79.5,98,43
19 Hermanas Mirabal,2016,36,79.3,100,45
19 Hermanas Mirabal,2016,37,77.9,97,46
19 Hermanas Mirabal,2016,38,78.8,98,48
19 Hermanas Mirabal,2016,39,82.2,100,49
19 Hermanas Mirabal,2016,40,84.3,100,53
19 Hermanas Mirabal,2016,41,83.7,100,51
19 Hermanas Mirabal,2016,42,89.5,100,56
19 Hermanas Mirabal,2016,43,88.0,100,53
19 Hermanas Mirabal,2016,44,88.9,100,62
19 Hermanas Mirabal,2016,45,91.8,100,65
19 Hermanas Mirabal,2016,46,92.1,100,66
19 Hermanas Mirabal,2016,47,89.5,100,63
19 Hermanas Mirabal,2016,48,88.6,100,66
19 Hermanas Mirabal,2016,49,86.1,100,56
19 Hermanas Mirabal,2016,50,87.3,99,54
19 Hermanas Mirabal,2016,51,89.9,100,69
19 Hermanas Mirabal,2016,52,87.8,100,57
19 Hermanas Mirabal,2017,1,83.4,100,52
19 Hermanas Mirabal,2017,2,82.2,96,54
19 Hermanas Mirabal,2017,3,81.2,100,47
19 Hermanas Mirabal,2017,4,78.1,100,43
19 Hermanas Mirabal,2017,5,82.4,99,46
19 Hermanas Mirabal,2017,6,81.8,99,44
19 Hermanas Mirabal,2017,7,81.1,98,48
19 Hermanas Mirabal,2017,8,75.1,98,39
19 Hermanas Mirabal,2017,9,80.7,98,36
19 Hermanas Mirabal,2017,10,78.1,100,48
19 Hermanas Mirabal,2017,11,78.5,100,41
19 Hermanas Mirabal,2017,12,87.0,100,52
19 Hermanas Mirabal,2017,13,76.9,98,43
19 Hermanas Mirabal,2017,14,78.7,100,40
19 Hermanas Mirabal,2017,15,78.7,100,31
19 Hermanas Mirabal,2017,16,85.3,100,62
19 Hermanas Mirabal,2017,17,89.7,100,65
19 Hermanas Mirabal,2017,18,86.8,100,59
19 Hermanas Mirabal,2017,19,83.9,100,52
19 Hermanas Mirabal,2017,20,84.5,100,50
19 Hermanas Mirabal,2017,21,78.4,100,43
19 Hermanas Mirabal,2017,22,83.1,100,53
19 Hermanas Mirabal,2017,23,76.2,100,45
19 Hermanas Mirabal,2017,24,80.5,99,41
19 Hermanas Mirabal,2017,25,82.9,98,45
19 Hermanas Mirabal,2017,26,83.0,99,53
19 Hermanas Mirabal,2017,27,83.0,98,51
19 Hermanas Mirabal,2017,28,84.6,100,45
19 Hermanas Mirabal,2017,29,83.6,99,45
19 Hermanas Mirabal,2017,30,81.9,100,53
19 Hermanas Mirabal,2017,31,82.6,100,45
19 Hermanas Mirabal,2017,32,82.7,99,46
19 Hermanas Mirabal,2017,33,86.2,100,47
19 Hermanas Mirabal,2017,34,83.5,99,50
19 Hermanas Mirabal,2017,35,80.3,99,40
19 Hermanas Mirabal,2017,36,85.9,100,55
19 Hermanas Mirabal,2017,37,85.5,100,48
19 Hermanas Mirabal,2017,38,85.8,100,51
19 Hermanas Mirabal,2017,39,83.8,99,56
19 Hermanas Mirabal,2017,40,85.9,100,57
19 Hermanas Mirabal,2017,41,86.3,100,56
19 Hermanas Mirabal,2017,42,85.6,99,50
19 Hermanas Mirabal,2017,43,83.0,99,53
19 Hermanas Mirabal,2017,44,82.6,98,56
19 Hermanas Mirabal,2017,45,90.7,100,66
19 Hermanas Mirabal,2017,46,91.5,100,70
19 Hermanas Mirabal,2017,47,85.6,100,56
19 Hermanas Mirabal,2017,48,83.4,100,55
19 Hermanas Mirabal,2017,49,86.0,99,46
19 Hermanas Mirabal,2017,50,80.2,100,48
19 Hermanas Mirabal,2017,51,84.7,98,49
19 Hermanas Mirabal,2017,52,85.8,100,58
19 Hermanas Mirabal,2018,1,87.7,100,54
19 Hermanas Mirabal,2018,2,88.5,100,63
19 Hermanas Mirabal,2018,3,87.3,100,61
19 Hermanas Mirabal,2018,4,87.1,100,56
19 Hermanas Mirabal,2018,5,81.7,100,47
19 Hermanas Mirabal,2018,6,86.9,100,61
19 Hermanas Mirabal,2018,7,85.4,100,61
19 Hermanas Mirabal,2018,8,84.6,100,51
19 Hermanas Mirabal,2018,9,79.0,100,39
19 Hermanas Mirabal,2018,10,76.1,100,43
19 Hermanas Mirabal,2018,11,76.6,100,40
19 Hermanas Mirabal,2018,12,78.3,100,43
19 Hermanas Mirabal,2018,13,75.9,97,43
19 Hermanas Mirabal,2018,14,78.8,98,45
19 Hermanas Mirabal,2018,15,78.2,99,44
19 Hermanas Mirabal,2018,16,79.6,98,40
19 Hermanas Mirabal,2018,17,77.0,98,40
19 Hermanas Mirabal,2018,18,80.5,100,37
19 Hermanas Mirabal,2018,19,78.9,98,43
19 Hermanas Mirabal,2018,20,82.5,100,52
19 Hermanas Mirabal,2018,21,78.7,98,47
19 Hermanas Mirabal,2018,22,77.6,98,42
19 Hermanas Mirabal,2018,23,77.0,100,37
19 Hermanas Mirabal,2018,24,78.2,98,40
19 Hermanas Mirabal,2018,25,80.8,100,48
19 Hermanas Mirabal,2018,26,79.9,98,48
19 Hermanas Mirabal,2018,27,76.8,99,42
19 Hermanas Mirabal,2018,28,82.3,100,46
19 Hermanas Mirabal,2018,29,82.5,99,57
19 Hermanas Mirabal,2018,30,78.3,98,42
19 Hermanas Mirabal,2018,31,81.2,98,51
19 Hermanas Mirabal,2018,32,81.3,100,46
19 Hermanas Mirabal,2018,33,84.6,100,55
19 Hermanas Mirabal,2018,34,81.8,98,48
19 Hermanas Mirabal,2018,35,87.9,100,57
19 Hermanas Mirabal,2018,36,83.3,100,53
19 Hermanas Mirabal,2018,37,84.4,100,53
19 Hermanas Mirabal,2018,38,84.9,99,50
19 Hermanas Mirabal,2018,39,86.2,100,53
19 Hermanas Mirabal,2018,40,88.2,100,59
19 Hermanas Mirabal,2018,41,88.1,100,56
19 Hermanas Mirabal,2018,42,86.9,100,55
19 Hermanas Mirabal,2018,43,81.3,100,49
19 Hermanas Mirabal,2018,44,83.3,100,45
19 Hermanas Mirabal,2018,45,86.7,100,56
19 Hermanas Mirabal,2018,46,88.5,100,58
19 Hermanas Mirabal,2018,47,80.4,99,49
19 Hermanas Mirabal,2018,48,81.8,98,49
19 Hermanas Mirabal,2018,49,84.2,100,52
19 Hermanas Mirabal,2018,50,81.8,100,50
19 Hermanas Mirabal,2018,51,80.2,99,42
19 Hermanas Mirabal,2018,52,84.2,100,54
19 Hermanas Mirabal,2019,1,80.6,99,49
