province,year,month,week,total_cases,avg_temp,max_temp,min_temp,avg_rainfall,max_rainfall,min_rainfall,avg_humidity,max_humidity,min_humidity,population
14 María Trinidad Sánchez,2022,4,17,1,24.24,27.6,21.2,4.04,17.0,0.0,76.2,100,50,140911
14 María Trinidad Sánchez,2022,5,18,2,25.47,31.6,21.9,3.33,8.1,0.0,84.4,100,51,140911
14 María Trinidad Sánchez,2022,5,19,2,26.24,32.0,22.7,3.2,8.9,0.0,81.0,100,51,140911
14 María Trinidad Sánchez,2022,5,20,6,26.79,32.2,23.1,2.24,4.5,0.0,83.2,98,57,140911
14 María Trinidad Sánchez,2022,5,21,2,25.24,29.7,21.5,10.81,17.5,0.9,85.7,100,61,140911
14 María Trinidad Sánchez,2022,6,22,3,27.33,33.5,24.2,1.57,5.9,0.0,78.0,96,45,140911
14 María Trinidad Sánchez,2022,6,23,0,27.11,32.2,23.5,2.3,4.8,0.6,82.3,98,51,140911
14 María Trinidad Sánchez,2022,6,24,3,26.53,33.5,22.1,6.53,17.0,0.0,83.3,100,44,140911
14 María Trinidad Sánchez,2022,6,25,6,26.8,30.8,22.5,3.76,11.5,0.1,81.6,99,57,140911
14 María Trinidad Sánchez,2022,7,26,3,26.56,30.9,23.0,7.47,29.5,1.4,82.8,100,58,140911
14 María Trinidad Sánchez,2022,7,27,2,26.4,30.5,22.5,5.81,12.9,0.6,84.3,100,60,140911
14 María Trinidad Sánchez,2022,7,28,4,26.89,31.2,23.2,4.99,9.7,2.0,83.8,100,59,140911
14 María Trinidad Sánchez,2022,7,29,2,26.41,30.5,22.6,8.73,27.0,2.3,83.9,100,64,140911
14 María Trinidad Sánchez,2022,7,30,3,26.37,30.0,21.8,7.03,14.3,1.3,84.2,100,63,140911
14 María Trinidad Sánchez,2022,8,31,6,26.8,30.0,23.2,3.5,14.0,0.6,82.7,100,62,140911
14 María Trinidad Sánchez,2022,8,32,3,26.96,30.5,23.4,1.87,3.8,0.0,81.9,100,60,140911
14 María Trinidad Sánchez,2022,8,33,6,26.56,30.9,23.0,7.81,13.0,2.3,87.5,100,66,140911
14 María Trinidad Sánchez,2022,8,34,7,26.56,31.3,23.0,3.17,5.7,0.7,85.4,100,59,140911
14 María Trinidad Sánchez,2022,9,35,11,26.43,30.4,23.2,4.49,10.8,0.4,86.9,100,60,140911
14 María Trinidad Sánchez,2022,9,36,8,26.9,32.3,23.5,3.87,10.6,1.3,86.2,100,57,140911
14 María Trinidad Sánchez,2022,9,37,6,27.0,31.4,23.1,6.87,18.8,0.5,84.1,100,60,140911
14 María Trinidad Sánchez,2022,9,38,8,26.76,32.3,22.9,16.91,100.9,0.0,85.7,100,58,140911
14 María Trinidad Sánchez,2022,10,39,5,26.36,31.5,22.9,3.24,10.0,0.3,84.3,100,57,140911
14 María Trinidad Sánchez,2022,10,40,5,26.71,32.4,23.5,5.11,13.4,0.9,86.4,100,56,140911
14 María Trinidad Sánchez,2022,10,41,18,26.43,30.6,23.0,2.76,4.4,0.4,85.4,100,63,140911
14 María Trinidad Sánchez,2022,10,42,13,26.63,31.6,23.4,3.31,14.4,0.2,84.5,100,56,140911
14 María Trinidad Sánchez,2022,10,43,6,25.2,29.9,21.1,8.99,14.1,3.1,89.0,100,62,140911
14 María Trinidad Sánchez,2022,11,44,10,25.07,29.8,21.4,7.41,18.7,0.9,87.5,100,64,140911
14 María Trinidad Sánchez,2022,11,45,7,25.93,31.4,22.2,2.01,7.3,0.0,84.0,98,50,140911
14 María Trinidad Sánchez,2022,11,46,7,25.73,29.6,22.4,2.83,5.3,1.1,84.4,100,63,140911
14 María Trinidad Sánchez,2022,11,47,9,25.86,29.0,22.9,2.46,4.8,0.8,83.5,100,66,140911
14 María Trinidad Sánchez,2022,11,48,1,24.56,28.5,20.6,4.29,9.9,1.1,83.2,100,57,140911
14 María Trinidad Sánchez,2022,12,49,1,23.69,27.2,20.1,1.51,4.1,0.0,79.6,99,55,140911
14 María Trinidad Sánchez,2022,12,50,2,24.26,29.1,20.1,0.27,1.2,0.0,78.1,98,55,140911
14 María Trinidad Sánchez,2022,12,51,5,24.66,28.5,21.3,0.5,1.2,0.0,82.2,99,61,140911
14 María Trinidad Sánchez,2022,12,52,5,24.57,29.1,21.3,2.23,3.9,0.5,82.6,100,52,140911
14 María Trinidad Sánchez,2023,1,1,9,23.63,27.2,20.2,10.41,26.1,1.0,84.5,100,62,140827
14 María Trinidad Sánchez,2023,1,2,6,23.13,28.9,20.0,6.56,32.2,0.5,87.5,100,63,140827
14 María Trinidad Sánchez,2023,1,3,1,23.37,27.5,18.9,0.26,0.8,0.0,76.8,100,47,140827
14 María Trinidad Sánchez,2023,1,4,3,24.04,28.6,20.3,1.04,2.9,0.0,76.9,99,47,140827
14 María Trinidad Sánchez,2023,2,5,3,24.21,27.2,21.1,2.17,6.0,0.1,77.8,100,53,140827
14 María Trinidad Sánchez,2023,2,6,1,24.11,28.5,21.0,2.53,6.6,0.1,79.2,98,50,140827
14 María Trinidad Sánchez,2023,2,7,2,24.09,28.9,20.4,1.27,3.0,0.0,77.8,98,53,140827
14 María Trinidad Sánchez,2023,2,8,3,24.17,27.6,20.5,0.69,2.5,0.0,73.5,97,52,140827
14 María Trinidad Sánchez,2023,3,9,4,24.01,30.0,19.5,0.16,0.5,0.0,76.3,98,44,140827
14 María Trinidad Sánchez,2023,3,10,4,23.81,28.8,20.0,1.41,5.0,0.0,76.1,100,51,140827
14 María Trinidad Sánchez,2023,3,11,5,24.11,30.5,20.0,2.96,12.7,0.0,77.9,100,44,140827
14 María Trinidad Sánchez,2023,3,12,2,24.86,29.1,21.0,0.4,1.0,0.0,76.3,97,51,140827
14 María Trinidad Sánchez,2023,3,13,1,24.91,29.4,20.9,0.97,2.6,0.0,78.1,96,51,140827
14 María Trinidad Sánchez,2023,4,14,1,23.67,29.8,19.0,9.83,27.8,0.3,83.6,100,47,140827
14 María Trinidad Sánchez,2023,4,15,1,24.86,30.2,21.3,6.1,11.8,0.6,86.1,100,59,140827
14 María Trinidad Sánchez,2023,4,16,4,24.99,30.2,21.3,3.97,12.5,0.5,82.6,100,52,140827
14 María Trinidad Sánchez,2023,4,17,1,25.63,31.1,21.5,3.53,16.6,0.8,82.5,100,55,140827
14 María Trinidad Sánchez,2023,5,18,3,27.04,33.3,23.1,1.56,4.5,0.0,81.4,100,42,140827
14 María Trinidad Sánchez,2023,5,19,1,26.69,32.5,22.5,3.94,15.1,0.8,81.7,100,49,140827
14 María Trinidad Sánchez,2023,5,20,3,25.94,32.3,22.8,12.43,35.7,0.8,88.7,100,52,140827
14 María Trinidad Sánchez,2023,5,21,3,27.01,32.3,23.2,3.36,6.4,0.8,83.5,99,56,140827
14 María Trinidad Sánchez,2023,6,22,2,28.16,33.7,24.2,0.66,2.0,0.0,76.4,95,50,140827
14 María Trinidad Sánchez,2023,6,23,1,29.07,34.5,25.2,0.24,1.2,0.0,74.7,97,43,140827
14 María Trinidad Sánchez,2023,6,24,1,28.16,33.0,25.1,1.96,5.2,0.3,80.0,97,49,140827
14 María Trinidad Sánchez,2023,6,25,5,27.94,32.6,24.2,3.43,11.5,0.0,80.2,100,49,140827
14 María Trinidad Sánchez,2023,6,26,2,27.56,33.0,23.6,4.7,14.3,0.0,80.6,97,52,140827
14 María Trinidad Sánchez,2023,7,27,3,27.8,31.5,24.0,3.09,8.6,0.0,79.3,97,61,140827
14 María Trinidad Sánchez,2023,7,28,4,27.94,31.8,23.4,3.33,5.8,1.0,80.8,100,60,140827
14 María Trinidad Sánchez,2023,7,29,1,27.84,31.9,23.9,4.71,14.2,0.0,81.8,97,61,140827
14 María Trinidad Sánchez,2023,7,30,5,27.39,31.8,23.9,5.3,19.7,0.7,83.3,100,61,140827
14 María Trinidad Sánchez,2023,8,31,6,27.83,32.5,24.0,4.54,7.4,2.1,83.4,100,57,140827
14 María Trinidad Sánchez,2023,8,32,13,27.17,32.2,23.5,10.49,26.0,0.9,85.9,100,62,140827
14 María Trinidad Sánchez,2023,8,33,9,27.93,31.8,23.9,3.26,9.3,0.0,79.7,100,56,140827
14 María Trinidad Sánchez,2023,8,34,12,26.51,33.4,23.5,12.46,55.3,0.4,87.6,100,57,140827
14 María Trinidad Sánchez,2023,9,35,25,28.23,33.5,24.2,2.4,6.5,0.2,82.3,96,56,140827
14 María Trinidad Sánchez,2023,9,36,30,27.99,33.8,24.6,2.1,6.3,0.0,79.4,96,47,140827
14 María Trinidad Sánchez,2023,9,37,4,27.2,33.5,23.7,6.69,15.4,0.8,85.5,100,56,140827
14 María Trinidad Sánchez,2023,9,38,0,27.07,33.0,23.1,5.54,13.5,0.7,85.0,100,53,140827
14 María Trinidad Sánchez,2023,9,39,0,27.63,31.6,24.4,3.39,7.9,0.7,84.2,100,67,140827
14 María Trinidad Sánchez,2023,9,40,0,27.3,34.0,23.5,7.1,24.1,0.0,83.9,100,48,140827
14 María Trinidad Sánchez,2023,9,41,0,28.29,34.3,24.6,0.8,1.7,0.1,79.5,94,48,140827
14 María Trinidad Sánchez,2023,9,42,0,27.34,33.9,23.7,2.67,4.8,0.5,83.3,96,49,140827
14 María Trinidad Sánchez,2023,9,43,0,25.83,31.3,21.9,5.4,11.6,0.8,86.6,100,59,140827
14 María Trinidad Sánchez,2023,9,44,0,26.94,32.0,23.1,3.29,10.5,0.3,81.6,97,55,140827
14 María Trinidad Sánchez,2023,9,45,0,25.9,30.4,22.5,9.67,24.1,0.0,86.4,100,61,140827
14 María Trinidad Sánchez,2023,9,46,0,26.36,31.2,22.5,2.37,4.2,0.0,81.9,100,50,140827
14 María Trinidad Sánchez,2023,9,47,0,25.54,28.9,22.2,3.24,5.1,1.9,84.3,100,66,140827
14 María Trinidad Sánchez,2023,9,48,0,25.77,29.5,22.2,1.5,2.9,0.3,80.1,100,58,140827
14 María Trinidad Sánchez,2023,9,49,0,25.2,29.8,21.4,4.1,9.3,0.0,82.6,100,52,140827
14 María Trinidad Sánchez,2023,9,50,0,24.83,28.6,21.4,7.57,20.9,3.1,81.3,100,56,140827
14 María Trinidad Sánchez,2023,9,51,0,23.89,29.0,20.4,7.54,23.7,0.0,83.0,100,58,140827
14 María Trinidad Sánchez,2023,9,52,0,24.07,28.3,20.5,1.76,9.7,0.0,81.9,100,60,140827
15 Monte Cristi,2015,0,1,0,26.0,30.1,23.5,0.0,0.0,0.0,71.9,89,50,113954
15 Monte Cristi,2015,1,2,1,25.63,30.0,22.7,0.2,1.4,0.0,71.4,88,44,113954
15 Monte Cristi,2015,1,3,0,25.77,30.8,22.6,0.37,1.3,0.0,74.6,94,47,113954
15 Monte Cristi,2015,1,4,1,25.4,29.7,21.8,0.11,0.4,0.0,74.8,95,51,113954
15 Monte Cristi,2015,2,5,2,24.09,29.3,21.8,13.14,32.7,0.4,78.0,94,58,113954
15 Monte Cristi,2015,2,6,3,25.06,29.5,22.1,1.3,4.2,0.0,76.9,93,53,113954
15 Monte Cristi,2015,2,7,0,24.47,28.5,21.2,1.19,3.0,0.0,70.8,96,45,113954
15 Monte Cristi,2015,2,8,0,24.73,30.1,21.9,5.96,29.9,0.0,75.1,93,51,113954
15 Monte Cristi,2015,3,9,6,25.7,30.2,22.3,0.0,0.0,0.0,72.6,94,48,113954
15 Monte Cristi,2015,3,10,1,25.51,30.6,22.5,0.07,0.5,0.0,68.4,88,41,113954
15 Monte Cristi,2015,3,11,0,25.57,30.2,22.6,0.0,0.0,0.0,69.4,83,43,113954
15 Monte Cristi,2015,3,12,0,25.57,29.6,22.6,0.37,1.2,0.0,72.8,89,51,113954
15 Monte Cristi,2015,4,13,5,26.76,31.1,22.9,0.14,0.5,0.0,71.4,95,46,113954
15 Monte Cristi,2015,4,14,0,25.5,29.9,22.8,1.6,7.4,0.0,71.6,88,47,113954
15 Monte Cristi,2015,4,15,0,26.56,31.4,23.1,0.06,0.4,0.0,68.9,83,47,113954
15 Monte Cristi,2015,4,16,0,26.87,31.2,23.5,0.01,0.1,0.0,68.5,89,43,113954
15 Monte Cristi,2015,5,17,6,27.59,31.9,23.6,0.04,0.3,0.0,73.7,94,48,113954
15 Monte Cristi,2015,5,18,1,28.4,33.5,23.9,0.09,0.3,0.0,73.2,94,48,113954
15 Monte Cristi,2015,5,19,0,28.76,33.8,25.2,0.0,0.0,0.0,61.1,79,35,113954
15 Monte Cristi,2015,5,20,0,27.81,32.6,24.7,0.17,1.2,0.0,67.5,85,44,113954
15 Monte Cristi,2015,5,21,1,27.9,32.5,24.8,0.36,1.4,0.0,71.5,87,47,113954
15 Monte Cristi,2015,5,22,0,27.19,31.3,24.0,1.24,4.6,0.0,71.4,87,52,113954
15 Monte Cristi,2015,6,23,2,28.79,33.3,25.5,0.7,2.4,0.0,72.2,90,49,113954
15 Monte Cristi,2015,6,24,4,28.86,33.5,25.2,0.34,0.9,0.0,70.1,92,47,113954
15 Monte Cristi,2015,6,25,0,28.96,33.5,25.9,0.16,0.6,0.0,69.3,84,48,113954
15 Monte Cristi,2015,6,26,0,29.33,34.3,25.5,0.17,0.7,0.0,64.3,79,38,113954
15 Monte Cristi,2015,7,27,1,29.24,34.9,25.7,0.09,0.6,0.0,66.4,81,43,113954
15 Monte Cristi,2015,7,28,2,28.61,32.8,25.4,0.74,2.3,0.0,68.4,84,46,113954
15 Monte Cristi,2015,7,29,3,29.13,33.8,25.7,0.04,0.3,0.0,66.3,83,41,113954
15 Monte Cristi,2015,8,30,3,29.76,35.0,25.7,0.17,1.1,0.0,67.9,94,37,113954
15 Monte Cristi,2015,8,31,2,29.43,34.9,26.0,0.16,1.1,0.0,67.0,85,39,113954
15 Monte Cristi,2015,8,32,5,29.26,35.0,26.1,0.16,0.4,0.0,69.1,86,38,113954
15 Monte Cristi,2015,8,33,3,29.36,34.1,25.6,0.2,0.7,0.0,67.7,90,42,113954
15 Monte Cristi,2015,8,34,6,29.41,33.6,26.3,0.07,0.4,0.0,69.0,90,43,113954
15 Monte Cristi,2015,9,35,7,29.51,34.6,25.0,4.03,25.3,0.0,69.3,87,43,113954
15 Monte Cristi,2015,9,36,6,29.46,33.9,26.2,0.37,1.1,0.0,72.8,93,50,113954
15 Monte Cristi,2015,9,37,6,29.83,34.1,26.5,0.49,3.0,0.0,66.8,83,42,113954
15 Monte Cristi,2015,9,38,13,29.33,34.0,26.2,1.07,3.6,0.0,70.1,87,46,113954
15 Monte Cristi,2015,10,39,6,29.3,33.5,25.7,0.67,2.6,0.0,71.5,90,49,113954
15 Monte Cristi,2015,10,40,2,29.57,34.4,25.1,0.0,0.0,0.0,64.8,91,35,113954
15 Monte Cristi,2015,10,41,11,29.66,34.2,26.1,0.41,1.1,0.0,72.0,92,47,113954
15 Monte Cristi,2015,10,42,14,29.77,34.7,25.6,0.16,0.5,0.0,68.5,90,41,113954
15 Monte Cristi,2015,10,43,0,27.27,31.3,23.8,4.9,16.5,1.1,77.4,94,61,113954
15 Monte Cristi,2015,11,44,1,27.76,31.7,24.3,1.44,3.4,0.1,75.9,92,57,113954
15 Monte Cristi,2015,11,45,11,28.2,32.4,25.6,0.04,0.3,0.0,71.3,86,49,113954
15 Monte Cristi,2015,11,46,3,28.49,33.3,25.2,0.01,0.1,0.0,69.3,86,47,113954
15 Monte Cristi,2015,11,47,9,27.2,31.5,23.7,0.09,0.6,0.0,67.4,89,38,113954
15 Monte Cristi,2015,11,48,0,25.76,30.7,22.5,3.39,10.6,0.0,75.3,91,45,113954
15 Monte Cristi,2015,12,49,3,27.61,32.0,24.5,0.59,3.9,0.0,71.2,84,47,113954
15 Monte Cristi,2015,12,50,4,27.2,31.9,22.4,0.21,0.7,0.0,71.7,94,42,113954
15 Monte Cristi,2015,12,51,2,27.27,31.8,24.2,0.2,1.4,0.0,67.6,83,41,113954
15 Monte Cristi,2015,1,52,2,26.67,31.4,24.0,0.0,0.0,0.0,70.7,85,46,113954
15 Monte Cristi,2016,1,1,5,25.8,29.9,22.2,0.1,0.5,0.0,74.3,92,48,114624
15 Monte Cristi,2016,1,2,6,25.89,30.5,21.6,0.11,0.8,0.0,71.7,98,42,114624
15 Monte Cristi,2016,1,3,0,25.34,30.4,22.1,3.39,14.8,0.3,77.0,94,49,114624
15 Monte Cristi,2016,1,4,5,25.71,30.5,22.2,0.76,5.1,0.0,72.0,92,49,114624
15 Monte Cristi,2016,2,5,8,25.5,30.2,20.0,0.49,2.3,0.0,71.3,91,43,114624
15 Monte Cristi,2016,2,6,9,25.01,29.1,22.0,2.51,7.7,0.0,78.3,91,53,114624
15 Monte Cristi,2016,2,7,0,25.41,30.6,22.4,2.0,9.8,0.0,70.2,89,47,114624
15 Monte Cristi,2016,2,8,8,25.61,30.7,22.2,2.6,12.8,0.0,75.4,95,49,114624
15 Monte Cristi,2016,2,9,0,26.06,30.1,22.7,0.19,0.8,0.0,73.0,92,51,114624
15 Monte Cristi,2016,3,10,8,25.14,30.9,22.8,0.59,3.8,0.0,62.6,86,39,114624
15 Monte Cristi,2016,3,11,4,26.71,31.8,22.4,0.27,1.4,0.0,70.7,93,39,114624
15 Monte Cristi,2016,3,12,1,27.37,33.0,23.7,0.0,0.0,0.0,68.9,92,41,114624
15 Monte Cristi,2016,3,13,0,27.51,32.3,23.9,0.0,0.0,0.0,66.4,86,40,114624
15 Monte Cristi,2016,4,14,1,27.14,31.9,23.7,2.07,10.0,0.0,73.4,92,49,114624
15 Monte Cristi,2016,4,15,1,26.69,30.9,23.7,0.39,0.8,0.0,68.6,85,47,114624
15 Monte Cristi,2016,4,16,1,26.36,31.7,23.0,1.8,5.1,0.0,68.5,88,47,114624
15 Monte Cristi,2016,4,17,2,26.57,30.6,23.7,2.91,5.9,0.9,73.9,94,55,114624
15 Monte Cristi,2016,4,18,0,27.04,33.2,21.9,5.63,25.1,0.1,71.7,92,48,114624
15 Monte Cristi,2016,5,19,1,27.54,32.3,24.2,1.77,4.1,0.0,72.7,88,49,114624
15 Monte Cristi,2016,5,20,0,28.99,33.7,25.6,0.17,0.7,0.0,68.6,87,44,114624
15 Monte Cristi,2016,5,21,4,27.73,32.6,24.0,6.34,15.7,0.5,74.6,93,51,114624
15 Monte Cristi,2016,5,22,7,28.33,32.8,25.2,2.1,4.4,0.3,74.8,93,54,114624
15 Monte Cristi,2016,6,23,1,29.46,33.3,25.3,0.46,1.5,0.0,72.0,92,52,114624
15 Monte Cristi,2016,6,24,0,29.4,34.5,25.0,1.19,6.1,0.0,70.3,96,42,114624
15 Monte Cristi,2016,6,25,0,29.1,34.0,25.7,0.21,0.7,0.0,67.0,86,44,114624
15 Monte Cristi,2016,6,26,0,29.36,34.0,25.8,0.2,0.9,0.0,67.1,85,42,114624
15 Monte Cristi,2016,6,27,0,29.37,34.8,26.1,0.17,0.7,0.0,68.1,83,41,114624
15 Monte Cristi,2016,7,28,3,29.07,34.5,26.2,0.56,1.8,0.0,69.1,82,47,114624
15 Monte Cristi,2016,7,29,0,29.33,34.6,25.8,0.21,0.7,0.0,68.3,85,45,114624
15 Monte Cristi,2016,7,30,1,29.01,34.5,25.9,0.11,0.3,0.0,70.2,85,41,114624
15 Monte Cristi,2016,8,31,1,29.23,34.1,26.2,0.49,1.9,0.0,69.4,84,42,114624
15 Monte Cristi,2016,8,32,2,29.47,34.3,26.2,0.03,0.2,0.0,69.5,91,47,114624
15 Monte Cristi,2016,8,33,1,29.39,34.2,25.8,0.01,0.1,0.0,68.4,84,45,114624
15 Monte Cristi,2016,8,34,0,28.33,32.7,25.5,3.4,11.2,0.2,76.8,92,55,114624
15 Monte Cristi,2016,8,35,0,29.24,34.4,25.8,0.04,0.1,0.0,72.2,90,45,114624
15 Monte Cristi,2016,8,36,0,29.19,33.9,25.7,0.83,2.5,0.0,71.4,92,46,114624
15 Monte Cristi,2016,8,37,0,29.09,33.4,25.9,0.01,0.1,0.0,69.9,85,46,114624
15 Monte Cristi,2016,8,38,0,28.94,33.2,25.3,2.67,7.1,0.0,72.6,90,51,114624
15 Monte Cristi,2016,9,39,2,29.34,34.4,26.2,0.3,2.1,0.0,70.2,88,47,114624
15 Monte Cristi,2016,10,40,1,28.67,33.1,25.4,2.5,10.4,0.0,74.3,95,49,114624
15 Monte Cristi,2016,10,41,0,28.27,32.4,25.2,3.26,8.9,0.0,76.2,92,57,114624
15 Monte Cristi,2016,10,42,0,26.69,29.9,24.5,8.26,21.2,1.1,81.1,94,60,114624
15 Monte Cristi,2016,10,43,0,26.46,30.3,24.0,6.76,10.1,1.3,82.5,95,66,114624
15 Monte Cristi,2016,10,44,0,26.1,29.9,24.1,5.04,12.6,0.9,81.5,93,60,114624
15 Monte Cristi,2016,10,45,0,25.83,28.7,24.0,11.74,28.8,2.4,82.3,91,69,114624
15 Monte Cristi,2016,10,46,0,25.63,28.7,24.1,8.26,23.3,0.0,80.3,96,58,114624
15 Monte Cristi,2016,11,47,1,25.27,27.6,22.6,4.09,21.9,0.0,77.6,94,51,114624
15 Monte Cristi,2016,12,48,5,25.71,29.4,22.0,1.29,4.1,0.1,80.9,93,61,114624
15 Monte Cristi,2016,12,49,2,26.03,29.8,23.0,0.06,0.2,0.0,76.0,89,53,114624
15 Monte Cristi,2016,12,50,1,26.27,30.1,23.1,0.0,0.0,0.0,75.9,93,54,114624
15 Monte Cristi,2016,12,51,0,25.51,29.2,22.9,0.1,0.3,0.0,76.0,88,56,114624
15 Monte Cristi,2016,12,52,3,25.3,29.1,22.1,0.46,1.2,0.0,77.2,98,55,114624
15 Monte Cristi,2017,1,1,2,25.59,31.2,21.4,0.4,2.4,0.0,74.9,96,42,115278
15 Monte Cristi,2017,1,2,0,23.41,26.6,20.2,4.44,23.3,0.1,72.1,91,49,115278
15 Monte Cristi,2017,1,3,0,23.23,28.0,17.2,0.07,0.3,0.0,72.1,94,44,115278
15 Monte Cristi,2017,1,4,0,24.17,29.4,18.1,0.06,0.3,0.0,69.9,93,44,115278
15 Monte Cristi,2017,1,5,0,25.37,30.3,21.4,0.56,1.3,0.0,75.1,90,45,115278
15 Monte Cristi,2017,2,6,8,25.13,30.2,21.9,0.71,2.8,0.0,77.1,98,53,115278
15 Monte Cristi,2017,2,7,0,24.96,29.2,20.7,1.11,4.1,0.2,73.7,96,48,115278
15 Monte Cristi,2017,2,8,0,25.16,31.0,19.7,0.66,1.9,0.0,70.6,97,42,115278
15 Monte Cristi,2017,2,9,1,25.44,31.2,21.9,0.54,2.5,0.0,71.6,87,47,115278
15 Monte Cristi,2017,2,10,0,24.36,29.4,20.8,1.04,6.6,0.0,70.2,90,49,115278
15 Monte Cristi,2017,2,11,0,26.04,30.7,21.9,0.66,2.0,0.0,73.7,97,52,115278
15 Monte Cristi,2017,3,12,4,23.77,28.1,20.5,11.06,21.1,0.1,82.6,98,60,115278
15 Monte Cristi,2017,3,13,4,24.69,29.9,20.8,0.61,1.7,0.0,77.1,98,57,115278
15 Monte Cristi,2017,3,14,0,25.9,30.6,22.2,1.39,7.9,0.0,76.7,98,52,115278
15 Monte Cristi,2017,3,15,0,24.61,28.1,20.9,2.0,10.7,0.0,74.1,93,50,115278
15 Monte Cristi,2017,3,16,0,25.53,29.6,23.2,5.41,25.3,0.4,74.3,94,51,115278
15 Monte Cristi,2017,3,17,0,25.89,30.1,22.8,4.11,7.9,2.2,82.1,98,65,115278
15 Monte Cristi,2017,3,18,0,26.11,30.8,22.2,3.67,11.4,0.5,78.9,99,60,115278
15 Monte Cristi,2017,3,19,0,25.96,30.8,21.2,0.9,3.8,0.0,77.6,96,56,115278
15 Monte Cristi,2017,5,20,6,26.74,30.5,24.1,2.47,11.9,0.0,80.1,96,61,115278
15 Monte Cristi,2017,5,21,2,27.7,33.0,23.3,0.26,0.7,0.0,73.2,88,48,115278
15 Monte Cristi,2017,5,22,0,28.01,32.8,23.8,0.3,0.7,0.0,71.4,90,48,115278
15 Monte Cristi,2017,5,23,0,28.86,33.1,24.8,0.69,2.1,0.0,69.9,89,49,115278
15 Monte Cristi,2017,5,24,0,28.43,32.8,24.3,1.61,10.3,0.0,69.3,85,45,115278
15 Monte Cristi,2017,5,25,0,28.27,32.4,24.9,0.91,3.0,0.0,70.6,87,50,115278
15 Monte Cristi,2017,5,26,0,28.46,33.1,24.8,0.59,1.3,0.0,72.6,92,48,115278
15 Monte Cristi,2017,5,27,0,28.49,32.7,24.9,0.29,1.1,0.0,72.3,86,51,115278
15 Monte Cristi,2017,5,28,0,28.16,32.3,24.5,2.83,9.5,0.9,75.4,97,52,115278
15 Monte Cristi,2017,5,29,0,28.89,33.4,25.2,0.91,2.8,0.0,71.8,87,48,115278
15 Monte Cristi,2017,5,30,0,29.16,33.6,24.8,1.2,4.4,0.0,73.8,93,50,115278
15 Monte Cristi,2017,5,31,0,29.23,33.1,26.2,0.43,1.0,0.0,71.7,89,49,115278
15 Monte Cristi,2017,5,32,0,28.83,33.7,25.1,1.3,4.6,0.1,72.4,95,45,115278
15 Monte Cristi,2017,8,33,1,28.79,33.5,25.3,0.91,3.1,0.0,72.9,87,44,115278
15 Monte Cristi,2017,8,34,0,29.07,33.2,25.6,0.26,0.6,0.0,72.4,87,51,115278
15 Monte Cristi,2017,8,35,0,29.27,33.2,25.9,1.13,3.0,0.0,71.2,91,49,115278
15 Monte Cristi,2017,8,36,0,28.29,32.2,24.8,12.83,80.1,0.5,78.3,97,58,115278
15 Monte Cristi,2017,8,37,0,27.83,31.6,24.5,3.06,7.6,0.1,84.0,98,64,115278
15 Monte Cristi,2017,8,38,0,27.7,33.1,24.1,8.47,27.9,0.2,81.3,98,54,115278
15 Monte Cristi,2017,8,39,0,27.66,31.6,24.2,0.29,1.6,0.0,79.4,98,63,115278
15 Monte Cristi,2017,10,40,1,27.7,31.7,24.5,1.1,2.4,0.2,79.9,98,59,115278
15 Monte Cristi,2017,10,41,0,27.46,31.8,22.3,0.74,3.0,0.0,78.3,94,56,115278
15 Monte Cristi,2017,10,42,0,27.87,33.9,24.5,2.23,5.8,0.0,74.8,96,44,115278
15 Monte Cristi,2017,10,43,0,27.53,32.0,23.8,0.21,0.5,0.0,74.0,93,50,115278
15 Monte Cristi,2017,11,44,1,26.83,31.1,23.3,3.77,13.7,0.5,80.1,98,58,115278
15 Monte Cristi,2017,11,45,0,26.2,30.4,23.2,4.73,16.9,0.4,80.4,96,57,115278
15 Monte Cristi,2017,11,46,0,25.6,30.0,23.0,9.0,15.2,0.0,84.9,98,60,115278
15 Monte Cristi,2017,11,47,0,25.84,29.9,21.9,2.03,8.9,0.0,84.4,96,65,115278
15 Monte Cristi,2017,11,48,0,25.5,29.9,22.2,1.53,5.1,0.0,83.9,97,64,115278
15 Monte Cristi,2017,11,49,0,25.86,31.5,22.8,0.3,0.9,0.0,77.8,94,49,115278
15 Monte Cristi,2017,11,50,0,25.81,30.4,20.7,0.84,3.1,0.0,76.2,93,40,115278
15 Monte Cristi,2017,11,51,0,25.54,28.8,22.4,0.03,0.1,0.0,74.3,86,52,115278
15 Monte Cristi,2017,11,52,0,25.3,29.3,20.6,0.17,0.6,0.0,75.9,92,54,115278
15 Monte Cristi,2018,1,1,1,24.59,29.5,21.1,6.67,20.4,0.3,82.8,98,55,115970
15 Monte Cristi,2018,1,2,0,25.46,30.0,22.1,0.79,1.7,0.3,77.3,93,51,115970
15 Monte Cristi,2018,1,3,1,24.99,28.1,21.8,0.63,1.7,0.0,79.9,93,64,115970
15 Monte Cristi,2018,1,4,0,24.71,28.6,22.5,0.49,2.3,0.0,78.1,91,55,115970
15 Monte Cristi,2018,1,5,0,24.8,29.3,21.2,0.16,0.5,0.0,71.7,93,45,115970
15 Monte Cristi,2018,1,6,0,24.86,29.1,19.9,0.24,0.6,0.0,73.6,87,54,115970
15 Monte Cristi,2018,1,7,0,24.47,28.3,20.9,0.56,1.3,0.0,70.2,87,53,115970
