province,year,week,avg_rainfall,max_rainfall,min_rainfall
28 Monseñor Nouel,2020,24,1.46,5.2,0.5
28 Monseñor Nouel,2020,25,1.54,5.9,0.0
28 Monseñor Nouel,2020,26,4.84,10.1,0.4
28 Monseñor Nouel,2020,27,3.71,7.6,0.0
28 Monseñor Nouel,2020,28,3.74,7.1,0.0
28 Monseñor Nouel,2020,29,6.11,14.7,1.9
28 Monseñor Nouel,2020,30,6.97,10.1,3.4
28 Monseñor Nouel,2020,31,19.81,113.8,0.0
28 Monseñor Nouel,2020,32,1.97,4.1,0.0
28 Monseñor Nouel,2020,33,3.86,6.0,0.0
28 Monseñor Nouel,2020,34,27.21,153.4,0.2
28 Monseñor Nouel,2020,35,3.71,8.3,0.0
28 Monseñor Nouel,2020,36,8.57,14.5,5.8
28 Monseñor Nouel,2020,37,2.51,6.3,0.5
28 Monseñor Nouel,2020,38,3.6,8.6,0.5
28 Monseñor Nouel,2020,39,3.66,13.2,0.9
28 Monseñor Nouel,2020,40,8.31,23.5,3.2
28 Monseñor Nouel,2020,41,3.86,7.2,0.8
28 Monseñor Nouel,2020,42,5.04,8.6,1.6
28 Monseñor Nouel,2020,43,0.91,2.7,0.0
28 Monseñor Nouel,2020,44,11.77,32.6,2.5
28 Monseñor Nouel,2020,45,4.36,12.5,1.2
28 Monseñor Nouel,2020,46,18.43,47.9,4.5
28 Monseñor Nouel,2020,47,5.23,13.6,0.2
28 Monseñor Nouel,2020,48,5.76,8.9,0.9
28 Monseñor Nouel,2020,49,1.07,3.4,0.0
28 Monseñor Nouel,2020,50,5.86,25.6,0.0
28 Monseñor Nouel,2020,51,5.14,8.1,2.6
28 Monseñor Nouel,2020,52,4.36,12.4,0.6
28 Monseñor Nouel,2021,1,0.4,1.1,0.0
28 Monseñor Nouel,2021,2,2.06,8.4,0.0
28 Monseñor Nouel,2021,3,3.17,7.9,0.2
28 Monseñor Nouel,2021,4,8.16,33.6,0.4
28 Monseñor Nouel,2021,5,1.21,2.8,0.0
28 Monseñor Nouel,2021,6,6.87,21.6,1.3
28 Monseñor Nouel,2021,7,6.97,14.8,0.0
28 Monseñor Nouel,2021,8,9.49,23.5,1.5
28 Monseñor Nouel,2021,9,1.96,10.5,0.0
28 Monseñor Nouel,2021,10,19.46,50.2,2.2
28 Monseñor Nouel,2021,11,2.41,7.1,0.3
28 Monseñor Nouel,2021,12,5.63,11.1,0.4
28 Monseñor Nouel,2021,13,7.94,12.1,0.1
28 Monseñor Nouel,2021,14,24.09,55.5,0.2
28 Monseñor Nouel,2021,15,0.44,1.3,0.0
28 Monseñor Nouel,2021,16,0.74,3.3,0.0
28 Monseñor Nouel,2021,17,8.06,14.6,2.4
28 Monseñor Nouel,2021,18,3.5,7.4,0.1
28 Monseñor Nouel,2021,19,2.99,9.6,0.0
28 Monseñor Nouel,2021,20,8.74,17.1,0.0
28 Monseñor Nouel,2021,21,7.13,8.7,5.4
28 Monseñor Nouel,2021,22,9.6,14.5,6.5
28 Monseñor Nouel,2021,23,10.47,17.6,0.2
28 Monseñor Nouel,2021,24,3.11,7.7,0.0
28 Monseñor Nouel,2021,25,6.04,10.7,3.2
28 Monseñor Nouel,2021,26,11.14,46.7,1.0
28 Monseñor Nouel,2021,27,8.29,21.0,0.9
28 Monseñor Nouel,2021,28,7.33,13.3,3.8
28 Monseñor Nouel,2021,29,4.81,12.3,0.4
28 Monseñor Nouel,2021,30,5.61,16.1,2.6
28 Monseñor Nouel,2021,31,3.47,5.6,0.2
28 Monseñor Nouel,2021,32,19.06,48.3,6.5
28 Monseñor Nouel,2021,33,11.24,51.7,1.3
28 Monseñor Nouel,2021,34,1.54,5.4,0.0
28 Monseñor Nouel,2021,35,0.43,1.1,0.2
28 Monseñor Nouel,2021,36,5.49,26.3,0.0
28 Monseñor Nouel,2021,37,6.71,11.6,3.4
28 Monseñor Nouel,2021,38,6.69,10.6,2.4
28 Monseñor Nouel,2021,39,4.41,10.0,0.9
28 Monseñor Nouel,2021,40,4.83,14.0,0.1
28 Monseñor Nouel,2021,41,9.17,14.1,3.0
28 Monseñor Nouel,2021,42,8.36,18.7,0.1
28 Monseñor Nouel,2021,43,0.2,1.4,0.0
28 Monseñor Nouel,2021,44,3.99,9.0,0.0
28 Monseñor Nouel,2021,45,1.91,7.8,0.0
28 Monseñor Nouel,2021,46,1.17,3.3,0.0
28 Monseñor Nouel,2021,47,3.19,8.5,0.3
28 Monseñor Nouel,2021,48,2.77,6.7,0.0
28 Monseñor Nouel,2021,49,3.17,7.7,0.0
28 Monseñor Nouel,2021,50,11.03,23.6,1.4
28 Monseñor Nouel,2021,51,7.51,44.7,0.0
28 Monseñor Nouel,2021,52,1.76,5.4,0.0
28 Monseñor Nouel,2022,1,2.41,8.1,0.1
28 Monseñor Nouel,2022,2,1.34,2.6,0.0
28 Monseñor Nouel,2022,3,1.6,7.2,0.0
28 Monseñor Nouel,2022,4,0.26,1.6,0.0
28 Monseñor Nouel,2022,5,15.06,34.3,7.1
28 Monseñor Nouel,2022,6,3.67,12.8,0.0
28 Monseñor Nouel,2022,7,7.27,16.1,3.3
28 Monseñor Nouel,2022,8,5.3,11.9,1.3
28 Monseñor Nouel,2022,9,7.33,30.8,0.4
28 Monseñor Nouel,2022,10,7.53,23.1,1.1
28 Monseñor Nouel,2022,11,3.03,8.4,0.5
28 Monseñor Nouel,2022,12,2.86,8.7,0.0
28 Monseñor Nouel,2022,13,9.37,23.2,0.4
28 Monseñor Nouel,2022,14,0.76,3.5,0.0
28 Monseñor Nouel,2022,15,7.1,16.6,1.2
28 Monseñor Nouel,2022,16,13.16,25.4,5.9
28 Monseñor Nouel,2022,17,3.33,8.5,0.0
28 Monseñor Nouel,2022,18,1.67,4.6,0.0
28 Monseñor Nouel,2022,19,0.9,2.2,0.0
28 Monseñor Nouel,2022,20,2.09,10.8,0.0
28 Monseñor Nouel,2022,21,5.13,9.5,0.4
28 Monseñor Nouel,2022,22,1.2,4.3,0.0
28 Monseñor Nouel,2022,23,1.47,4.2,0.0
28 Monseñor Nouel,2022,24,10.33,28.8,0.0
28 Monseñor Nouel,2022,25,2.61,4.4,0.5
28 Monseñor Nouel,2022,26,12.81,29.4,2.9
28 Monseñor Nouel,2022,27,4.46,10.5,1.9
28 Monseñor Nouel,2022,28,4.61,10.8,0.6
28 Monseñor Nouel,2022,29,10.44,24.3,3.3
28 Monseñor Nouel,2022,30,9.73,14.8,2.8
28 Monseñor Nouel,2022,31,7.37,20.1,2.8
28 Monseñor Nouel,2022,32,7.61,32.2,0.7
28 Monseñor Nouel,2022,33,9.47,19.5,1.9
28 Monseñor Nouel,2022,34,4.11,8.6,0.9
28 Monseñor Nouel,2022,35,9.63,17.8,1.6
28 Monseñor Nouel,2022,36,7.2,20.0,1.9
28 Monseñor Nouel,2022,37,11.11,28.6,0.3
28 Monseñor Nouel,2022,38,10.09,44.7,0.0
28 Monseñor Nouel,2022,39,3.27,10.1,0.0
28 Monseñor Nouel,2022,40,11.34,27.7,0.0
28 Monseñor Nouel,2022,41,1.86,6.8,0.0
28 Monseñor Nouel,2022,42,3.31,8.1,0.1
28 Monseñor Nouel,2022,43,4.43,13.4,0.5
28 Monseñor Nouel,2022,44,7.97,17.2,1.1
28 Monseñor Nouel,2022,45,3.6,10.0,0.0
28 Monseñor Nouel,2022,46,7.87,16.8,4.4
28 Monseñor Nouel,2022,47,4.89,12.9,0.2
28 Monseñor Nouel,2022,48,4.87,10.9,0.8
28 Monseñor Nouel,2022,49,1.44,3.8,0.0
28 Monseñor Nouel,2022,50,0.37,1.8,0.0
28 Monseñor Nouel,2022,51,0.16,0.7,0.0
28 Monseñor Nouel,2022,52,2.71,6.0,0.5
28 Monseñor Nouel,2023,1,10.8,18.7,4.1
28 Monseñor Nouel,2023,2,2.19,4.3,0.1
28 Monseñor Nouel,2023,3,0.03,0.2,0.0
28 Monseñor Nouel,2023,4,1.66,4.4,0.0
28 Monseñor Nouel,2023,5,4.33,8.8,1.1
28 Monseñor Nouel,2023,6,5.7,9.7,0.1
28 Monseñor Nouel,2023,7,6.57,13.8,0.0
28 Monseñor Nouel,2023,8,1.97,4.0,0.6
28 Monseñor Nouel,2023,9,0.56,1.7,0.0
28 Monseñor Nouel,2023,10,1.51,5.0,0.0
28 Monseñor Nouel,2023,11,4.9,31.4,0.0
28 Monseñor Nouel,2023,12,1.66,3.6,0.0
28 Monseñor Nouel,2023,13,1.0,4.9,0.0
28 Monseñor Nouel,2023,14,9.44,15.5,1.3
28 Monseñor Nouel,2023,15,4.34,9.0,1.4
28 Monseñor Nouel,2023,16,3.16,9.4,0.0
28 Monseñor Nouel,2023,17,2.1,6.5,0.0
28 Monseñor Nouel,2023,18,0.2,0.6,0.0
28 Monseñor Nouel,2023,19,2.63,13.4,0.0
28 Monseñor Nouel,2023,20,14.17,30.7,2.1
28 Monseñor Nouel,2023,21,3.93,13.7,0.1
28 Monseñor Nouel,2023,22,1.26,8.5,0.0
28 Monseñor Nouel,2023,23,0.11,0.7,0.0
28 Monseñor Nouel,2023,24,1.79,5.0,0.0
28 Monseñor Nouel,2023,25,3.13,10.1,0.0
28 Monseñor Nouel,2023,26,3.49,12.0,0.0
28 Monseñor Nouel,2023,27,3.91,12.7,0.4
28 Monseñor Nouel,2023,28,4.97,12.4,0.7
28 Monseñor Nouel,2023,29,3.71,10.2,0.0
28 Monseñor Nouel,2023,30,7.03,22.6,0.0
28 Monseñor Nouel,2023,31,5.03,16.3,1.0
28 Monseñor Nouel,2023,32,8.34,25.9,0.0
28 Monseñor Nouel,2023,33,9.66,33.6,2.0
28 Monseñor Nouel,2023,34,20.3,71.6,1.2
28 Monseñor Nouel,2023,35,1.21,4.5,0.0
28 Monseñor Nouel,2023,36,5.53,14.3,0.1
28 Monseñor Nouel,2023,37,5.47,18.8,0.3
28 Monseñor Nouel,2023,38,3.69,7.9,0.5
28 Monseñor Nouel,2023,39,8.04,18.2,2.6
28 Monseñor Nouel,2023,40,4.03,13.5,0.0
28 Monseñor Nouel,2023,41,0.04,0.3,0.0
28 Monseñor Nouel,2023,42,8.7,30.6,0.1
28 Monseñor Nouel,2023,43,5.56,11.6,1.7
28 Monseñor Nouel,2023,44,6.34,23.7,0.3
28 Monseñor Nouel,2023,45,12.83,53.1,0.3
28 Monseñor Nouel,2023,46,2.37,6.7,0.0
28 Monseñor Nouel,2023,47,2.53,6.1,0.2
28 Monseñor Nouel,2023,48,1.21,5.4,0.0
28 Monseñor Nouel,2023,49,5.04,14.9,0.0
28 Monseñor Nouel,2023,50,10.67,27.8,1.7
28 Monseñor Nouel,2023,51,4.8,17.3,0.0
28 Monseñor Nouel,2023,52,0.99,2.4,0.0
29 Monte Plata,2015,1,0.3,0.8,0.0
29 Monte Plata,2015,2,0.59,1.4,0.0
29 Monte Plata,2015,3,0.81,1.8,0.2
29 Monte Plata,2015,4,0.33,1.0,0.0
29 Monte Plata,2015,5,4.11,15.0,0.2
29 Monte Plata,2015,6,2.17,10.6,0.0
29 Monte Plata,2015,7,0.91,1.9,0.0
29 Monte Plata,2015,8,3.63,15.3,0.0
29 Monte Plata,2015,9,0.33,1.4,0.0
29 Monte Plata,2015,10,0.69,0.9,0.5
29 Monte Plata,2015,11,0.57,2.6,0.0
29 Monte Plata,2015,12,0.83,1.8,0.0
29 Monte Plata,2015,13,0.19,0.5,0.0
29 Monte Plata,2015,14,2.0,4.4,0.4
29 Monte Plata,2015,15,1.16,2.3,0.1
29 Monte Plata,2015,16,0.3,0.8,0.0
29 Monte Plata,2015,17,0.29,0.7,0.0
29 Monte Plata,2015,18,0.0,0.0,0.0
29 Monte Plata,2015,19,0.23,0.9,0.0
29 Monte Plata,2015,20,0.99,3.6,0.0
29 Monte Plata,2015,21,3.01,5.3,1.6
29 Monte Plata,2015,22,2.54,5.5,0.6
29 Monte Plata,2015,23,2.27,7.0,0.0
29 Monte Plata,2015,24,1.21,2.4,0.0
29 Monte Plata,2015,25,2.51,5.3,0.2
29 Monte Plata,2015,26,2.73,9.8,0.0
29 Monte Plata,2015,27,0.64,2.4,0.1
29 Monte Plata,2015,28,1.03,3.0,0.0
29 Monte Plata,2015,29,1.5,4.7,0.0
29 Monte Plata,2015,30,0.47,1.3,0.0
29 Monte Plata,2015,31,0.67,2.0,0.1
29 Monte Plata,2015,32,1.23,3.2,0.0
29 Monte Plata,2015,33,1.29,5.1,0.0
29 Monte Plata,2015,34,0.73,3.2,0.0
29 Monte Plata,2015,35,10.9,50.3,0.2
29 Monte Plata,2015,36,1.31,3.5,0.0
29 Monte Plata,2015,37,4.7,18.2,0.0
29 Monte Plata,2015,38,2.24,7.4,0.0
29 Monte Plata,2015,39,2.04,4.4,0.1
29 Monte Plata,2015,40,0.29,0.9,0.0
29 Monte Plata,2015,41,1.93,9.2,0.0
29 Monte Plata,2015,42,1.49,4.5,0.3
29 Monte Plata,2015,43,4.41,9.6,0.9
29 Monte Plata,2015,44,4.97,14.3,0.0
29 Monte Plata,2015,45,7.59,14.6,1.0
29 Monte Plata,2015,46,2.03,5.6,0.0
29 Monte Plata,2015,47,1.2,2.6,0.0
29 Monte Plata,2015,48,2.09,7.0,0.0
29 Monte Plata,2015,49,1.0,2.6,0.0
29 Monte Plata,2015,50,0.5,1.4,0.0
29 Monte Plata,2015,51,1.27,3.8,0.0
29 Monte Plata,2015,52,0.33,0.7,0.0
29 Monte Plata,2016,1,0.51,1.4,0.0
29 Monte Plata,2016,2,0.2,0.8,0.0
29 Monte Plata,2016,3,0.89,4.3,0.0
29 Monte Plata,2016,4,0.67,2.7,0.1
29 Monte Plata,2016,5,0.71,1.2,0.0
29 Monte Plata,2016,6,0.54,1.0,0.1
29 Monte Plata,2016,7,0.93,2.3,0.0
29 Monte Plata,2016,8,0.73,1.9,0.0
29 Monte Plata,2016,9,1.64,6.1,0.0
29 Monte Plata,2016,10,1.23,7.1,0.0
29 Monte Plata,2016,11,1.74,9.2,0.0
29 Monte Plata,2016,12,0.33,0.9,0.0
29 Monte Plata,2016,13,1.39,6.5,0.0
29 Monte Plata,2016,14,5.51,36.4,0.0
29 Monte Plata,2016,15,0.93,2.6,0.0
29 Monte Plata,2016,16,2.04,3.8,0.0
29 Monte Plata,2016,17,15.73,33.4,5.1
29 Monte Plata,2016,18,6.57,15.1,1.4
29 Monte Plata,2016,19,5.01,10.9,1.4
29 Monte Plata,2016,20,1.01,1.9,0.2
29 Monte Plata,2016,21,5.57,21.4,0.3
29 Monte Plata,2016,22,10.27,19.5,1.7
29 Monte Plata,2016,23,1.56,4.0,0.0
29 Monte Plata,2016,24,1.59,4.0,0.0
29 Monte Plata,2016,25,7.04,17.7,0.8
29 Monte Plata,2016,26,4.0,8.8,0.6
29 Monte Plata,2016,27,1.47,7.2,0.0
29 Monte Plata,2016,28,2.99,6.7,0.2
29 Monte Plata,2016,29,2.1,4.8,0.0
29 Monte Plata,2016,30,3.7,6.6,0.0
29 Monte Plata,2016,31,10.17,24.3,1.2
29 Monte Plata,2016,32,2.14,6.3,0.0
29 Monte Plata,2016,33,0.36,1.1,0.0
29 Monte Plata,2016,34,7.07,15.4,0.8
29 Monte Plata,2016,35,0.86,2.4,0.0
29 Monte Plata,2016,36,6.17,29.5,0.1
29 Monte Plata,2016,37,1.94,4.8,0.5
29 Monte Plata,2016,38,2.43,6.2,0.0
29 Monte Plata,2016,39,2.74,7.7,0.8
29 Monte Plata,2016,40,11.1,43.2,0.8
29 Monte Plata,2016,41,4.64,11.5,2.9
29 Monte Plata,2016,42,4.4,10.7,0.1
29 Monte Plata,2016,43,4.44,18.9,0.7
29 Monte Plata,2016,44,4.0,11.6,1.1
29 Monte Plata,2016,45,6.44,20.6,1.1
29 Monte Plata,2016,46,5.49,7.7,1.2
29 Monte Plata,2016,47,3.63,13.3,0.7
29 Monte Plata,2016,48,2.01,6.5,0.3
29 Monte Plata,2016,49,0.76,3.4,0.0
29 Monte Plata,2016,50,0.83,1.8,0.0
29 Monte Plata,2016,51,1.51,3.8,0.3
29 Monte Plata,2016,52,1.36,4.0,0.1
29 Monte Plata,2017,1,0.49,0.9,0.0
29 Monte Plata,2017,2,2.54,11.4,0.2
29 Monte Plata,2017,3,0.66,2.2,0.0
29 Monte Plata,2017,4,0.49,1.7,0.0
29 Monte Plata,2017,5,0.81,1.8,0.0
29 Monte Plata,2017,6,1.01,4.0,0.0
29 Monte Plata,2017,7,1.14,2.9,0.0
29 Monte Plata,2017,8,0.49,1.6,0.0
29 Monte Plata,2017,9,1.1,2.7,0.3
29 Monte Plata,2017,10,1.56,2.7,0.7
29 Monte Plata,2017,11,0.43,1.3,0.0
29 Monte Plata,2017,12,7.09,20.1,2.5
29 Monte Plata,2017,13,0.63,1.2,0.0
29 Monte Plata,2017,14,1.44,5.4,0.0
29 Monte Plata,2017,15,1.1,3.0,0.0
29 Monte Plata,2017,16,12.23,31.4,0.2
29 Monte Plata,2017,17,20.41,35.6,1.4
29 Monte Plata,2017,18,8.71,28.8,0.3
29 Monte Plata,2017,19,3.33,14.2,0.3
29 Monte Plata,2017,20,1.54,4.8,0.1
29 Monte Plata,2017,21,1.21,4.1,0.0
29 Monte Plata,2017,22,4.9,16.1,0.0
29 Monte Plata,2017,23,1.06,1.7,0.0
29 Monte Plata,2017,24,2.06,8.8,0.0
29 Monte Plata,2017,25,1.97,4.6,0.1
29 Monte Plata,2017,26,2.74,7.0,0.2
29 Monte Plata,2017,27,2.74,6.8,0.5
29 Monte Plata,2017,28,3.93,7.2,1.2
29 Monte Plata,2017,29,1.93,4.0,0.1
29 Monte Plata,2017,30,3.49,10.8,0.4
29 Monte Plata,2017,31,4.34,9.3,0.3
29 Monte Plata,2017,32,4.41,11.5,0.8
29 Monte Plata,2017,33,8.84,27.8,0.8
29 Monte Plata,2017,34,1.8,3.1,0.2
29 Monte Plata,2017,35,2.76,6.0,0.0
29 Monte Plata,2017,36,8.37,21.8,0.9
29 Monte Plata,2017,37,8.17,13.8,1.6
29 Monte Plata,2017,38,8.23,19.7,1.0
29 Monte Plata,2017,39,5.79,14.7,0.1
29 Monte Plata,2017,40,5.63,19.8,0.2
29 Monte Plata,2017,41,5.39,13.6,1.2
29 Monte Plata,2017,42,6.44,18.6,0.2
29 Monte Plata,2017,43,2.46,8.4,0.5
29 Monte Plata,2017,44,2.39,7.4,0.1
29 Monte Plata,2017,45,11.89,20.0,4.0
29 Monte Plata,2017,46,13.46,29.5,3.1
29 Monte Plata,2017,47,2.84,9.7,0.0
29 Monte Plata,2017,48,0.87,2.2,0.0
29 Monte Plata,2017,49,2.13,5.1,0.0
29 Monte Plata,2017,50,0.47,1.5,0.0
29 Monte Plata,2017,51,1.14,2.1,0.0
29 Monte Plata,2017,52,1.13,2.4,0.1
29 Monte Plata,2018,1,5.63,21.3,0.2
29 Monte Plata,2018,2,2.71,11.9,0.3
29 Monte Plata,2018,3,2.36,9.3,0.6
29 Monte Plata,2018,4,1.33,2.3,0.6
29 Monte Plata,2018,5,0.44,1.5,0.0
29 Monte Plata,2018,6,1.79,3.0,0.4
29 Monte Plata,2018,7,1.73,4.5,0.3
29 Monte Plata,2018,8,2.16,4.2,0.2
29 Monte Plata,2018,9,2.61,10.8,0.0
29 Monte Plata,2018,10,0.57,1.7,0.0
29 Monte Plata,2018,11,0.99,2.4,0.4
29 Monte Plata,2018,12,2.27,12.0,0.0
29 Monte Plata,2018,13,1.53,4.8,0.0
29 Monte Plata,2018,14,0.69,1.8,0.0
29 Monte Plata,2018,15,6.04,33.5,0.1
29 Monte Plata,2018,16,3.2,7.0,0.5
29 Monte Plata,2018,17,1.56,3.0,0.0
29 Monte Plata,2018,18,7.39,15.6,0.5
29 Monte Plata,2018,19,2.6,8.6,0.1
29 Monte Plata,2018,20,4.1,17.7,0.6
29 Monte Plata,2018,21,1.2,2.4,0.3
29 Monte Plata,2018,22,2.11,7.1,0.6
29 Monte Plata,2018,23,1.1,2.9,0.2
29 Monte Plata,2018,24,2.8,7.1,0.1
29 Monte Plata,2018,25,4.49,12.4,0.1
29 Monte Plata,2018,26,0.64,2.2,0.0
29 Monte Plata,2018,27,0.91,2.7,0.1
29 Monte Plata,2018,28,5.06,24.3,0.3
29 Monte Plata,2018,29,4.77,12.0,1.1
29 Monte Plata,2018,30,1.94,4.1,0.4
29 Monte Plata,2018,31,2.77,7.6,0.2
29 Monte Plata,2018,32,3.16,10.7,0.5
29 Monte Plata,2018,33,3.76,7.4,1.0
29 Monte Plata,2018,34,3.36,12.0,0.2
29 Monte Plata,2018,35,10.71,36.5,1.1
29 Monte Plata,2018,36,4.79,13.6,0.9
29 Monte Plata,2018,37,6.17,21.5,0.1
29 Monte Plata,2018,38,3.31,9.4,0.1
29 Monte Plata,2018,39,6.21,9.5,0.2
29 Monte Plata,2018,40,4.19,7.2,2.3
29 Monte Plata,2018,41,11.0,20.9,0.5
29 Monte Plata,2018,42,1.96,3.9,0.5
29 Monte Plata,2018,43,0.64,1.2,0.2
29 Monte Plata,2018,44,2.93,16.8,0.0
29 Monte Plata,2018,45,2.6,5.9,1.1
29 Monte Plata,2018,46,5.74,17.2,0.5
29 Monte Plata,2018,47,0.64,2.5,0.0
29 Monte Plata,2018,48,0.54,1.2,0.0
29 Monte Plata,2018,49,1.14,4.7,0.0
29 Monte Plata,2018,50,0.51,1.7,0.0
29 Monte Plata,2018,51,1.26,7.1,0.0
29 Monte Plata,2018,52,0.63,1.6,0.1
29 Monte Plata,2019,1,0.41,1.2,0.0
29 Monte Plata,2019,2,2.19,7.3,0.0
29 Monte Plata,2019,3,0.97,6.0,0.0
29 Monte Plata,2019,4,0.73,1.4,0.0
29 Monte Plata,2019,5,0.73,2.4,0.0
29 Monte Plata,2019,6,1.04,2.0,0.4
29 Monte Plata,2019,7,1.69,4.3,0.4
29 Monte Plata,2019,8,0.4,0.7,0.0
29 Monte Plata,2019,9,0.56,1.2,0.1
29 Monte Plata,2019,10,2.34,7.5,0.0
29 Monte Plata,2019,11,1.31,2.8,0.0
29 Monte Plata,2019,12,0.91,4.7,0.0
29 Monte Plata,2019,13,4.86,17.2,1.6
29 Monte Plata,2019,14,1.96,5.6,0.4
29 Monte Plata,2019,15,1.07,2.1,0.1
29 Monte Plata,2019,16,1.3,2.5,0.0
29 Monte Plata,2019,17,2.74,9.6,0.2
29 Monte Plata,2019,18,2.7,8.1,0.1
29 Monte Plata,2019,19,2.53,6.0,0.9
29 Monte Plata,2019,20,2.26,5.4,0.1
29 Monte Plata,2019,21,8.53,23.3,0.4
29 Monte Plata,2019,22,10.44,35.7,0.4
29 Monte Plata,2019,23,3.26,6.1,0.6
29 Monte Plata,2019,24,1.87,6.8,0.1
29 Monte Plata,2019,25,1.46,5.6,0.1
29 Monte Plata,2019,26,2.19,5.0,0.1
29 Monte Plata,2019,27,2.03,7.0,0.0
29 Monte Plata,2019,28,1.71,3.8,0.3
29 Monte Plata,2019,29,3.39,6.4,0.9
29 Monte Plata,2019,30,2.06,7.3,0.1
29 Monte Plata,2019,31,10.21,32.2,0.9
29 Monte Plata,2019,32,1.99,3.3,0.0
29 Monte Plata,2019,33,2.57,7.4,0.6
29 Monte Plata,2019,34,3.27,6.1,0.3
29 Monte Plata,2019,35,1.29,3.1,0.0
29 Monte Plata,2019,36,3.11,9.5,0.3
29 Monte Plata,2019,37,2.31,4.0,0.5
29 Monte Plata,2019,38,11.23,31.2,0.4
29 Monte Plata,2019,39,8.0,18.7,0.7
29 Monte Plata,2019,40,4.76,13.8,0.0
29 Monte Plata,2019,41,1.86,5.4,0.0
29 Monte Plata,2019,42,2.11,7.7,0.1
29 Monte Plata,2019,43,5.41,14.3,1.2
29 Monte Plata,2019,44,1.1,1.9,0.0
29 Monte Plata,2019,45,3.41,14.1,0.3
29 Monte Plata,2019,46,2.71,8.9,0.1
29 Monte Plata,2019,47,0.84,2.7,0.0
29 Monte Plata,2019,48,0.17,0.4,0.0
29 Monte Plata,2019,49,4.41,7.5,0.0
29 Monte Plata,2019,50,4.44,9.7,1.6
29 Monte Plata,2019,51,2.29,5.8,0.1
29 Monte Plata,2019,52,1.17,2.6,0.0
29 Monte Plata,2020,1,0.81,2.2,0.0
29 Monte Plata,2020,2,0.84,2.3,0.0
29 Monte Plata,2020,3,1.16,4.1,0.0
29 Monte Plata,2020,4,1.79,4.4,0.0
29 Monte Plata,2020,5,0.24,0.8,0.0
29 Monte Plata,2020,6,1.89,7.2,0.4
29 Monte Plata,2020,7,2.41,6.9,0.1
29 Monte Plata,2020,8,3.8,19.3,0.2
29 Monte Plata,2020,9,1.41,4.5,0.0
29 Monte Plata,2020,10,3.81,15.0,0.1
29 Monte Plata,2020,11,5.23,13.3,0.0
29 Monte Plata,2020,12,0.79,1.9,0.0
29 Monte Plata,2020,13,3.5,15.3,0.0
29 Monte Plata,2020,14,1.06,5.3,0.0
29 Monte Plata,2020,15,3.73,16.3,0.0
29 Monte Plata,2020,16,1.49,2.7,0.7
29 Monte Plata,2020,17,0.5,0.9,0.1
29 Monte Plata,2020,18,1.73,4.6,0.0
29 Monte Plata,2020,19,2.1,7.5,0.3
29 Monte Plata,2020,20,1.63,4.9,0.0
29 Monte Plata,2020,21,1.21,2.5,0.2
29 Monte Plata,2020,22,5.53,15.3,0.0
29 Monte Plata,2020,23,1.64,4.4,0.0
29 Monte Plata,2020,24,1.74,8.6,0.0
29 Monte Plata,2020,25,2.09,4.2,0.2
29 Monte Plata,2020,26,2.47,8.5,0.0
29 Monte Plata,2020,27,2.5,4.5,0.1
29 Monte Plata,2020,28,2.36,5.7,0.5
29 Monte Plata,2020,29,4.39,19.9,1.1
29 Monte Plata,2020,30,3.63,8.2,0.9
29 Monte Plata,2020,31,9.43,39.4,0.5
29 Monte Plata,2020,32,1.01,2.1,0.1
29 Monte Plata,2020,33,1.89,3.4,0.4
29 Monte Plata,2020,34,23.71,140.5,0.4
29 Monte Plata,2020,35,1.14,2.7,0.0
29 Monte Plata,2020,36,7.31,13.0,1.4
29 Monte Plata,2020,37,1.33,1.8,0.7
29 Monte Plata,2020,38,2.17,5.3,0.3
29 Monte Plata,2020,39,1.9,4.9,0.3
29 Monte Plata,2020,40,9.26,23.8,1.5
29 Monte Plata,2020,41,3.64,6.6,0.7
29 Monte Plata,2020,42,7.17,19.0,2.6
29 Monte Plata,2020,43,3.06,11.7,0.2
29 Monte Plata,2020,44,4.11,11.9,0.4
29 Monte Plata,2020,45,11.96,37.0,2.0
29 Monte Plata,2020,46,9.27,20.2,0.6
29 Monte Plata,2020,47,6.66,12.4,0.2
29 Monte Plata,2020,48,2.9,13.8,0.0
29 Monte Plata,2020,49,0.21,0.7,0.0
29 Monte Plata,2020,50,1.47,4.5,0.0
29 Monte Plata,2020,51,1.36,2.5,0.1
29 Monte Plata,2020,52,1.63,4.0,0.6
29 Monte Plata,2021,1,0.39,1.0,0.0
29 Monte Plata,2021,2,0.29,0.9,0.0
29 Monte Plata,2021,3,0.59,1.7,0.0
29 Monte Plata,2021,4,0.74,2.6,0.0
29 Monte Plata,2021,5,1.56,3.7,0.0
29 Monte Plata,2021,6,1.21,3.1,0.2
29 Monte Plata,2021,7,2.11,9.5,0.0
29 Monte Plata,2021,8,0.76,2.7,0.0
29 Monte Plata,2021,9,0.46,2.0,0.0
29 Monte Plata,2021,10,4.13,14.8,0.1
29 Monte Plata,2021,11,0.8,3.2,0.0
29 Monte Plata,2021,12,2.97,7.3,1.4
29 Monte Plata,2021,13,2.61,8.8,0.0
29 Monte Plata,2021,14,5.06,15.4,0.0
29 Monte Plata,2021,15,1.21,6.7,0.0
29 Monte Plata,2021,16,1.84,6.1,0.0
29 Monte Plata,2021,17,4.53,9.3,0.0
29 Monte Plata,2021,18,2.0,5.6,0.6
29 Monte Plata,2021,19,1.89,6.9,0.0
