province,year,week,neighbor_incidence_lag0,neighbor_incidence_lag1,neighbor_incidence_lag2,n_neighbors
23 San Pedro de Macorís,2015,34,4.705596766287342,3.855886290381351,3.691877775056681,15
23 San Pedro de Macorís,2015,35,4.507676780915213,4.705596766287342,3.855886290381351,15
23 San Pedro de Macorís,2015,36,6.085988038389129,4.507676780915213,4.705596766287342,15
23 San Pedro de Macorís,2015,37,4.911878508544897,6.085988038389129,4.507676780915213,15
23 San Pedro de Macorís,2015,38,6.1409261026548805,4.911878508544897,6.085988038389129,15
23 San Pedro de Macorís,2015,39,8.096159210365766,6.1409261026548805,4.911878508544897,15
23 San Pedro de Macorís,2015,40,8.876913314189503,8.096159210365766,6.1409261026548805,15
23 San Pedro de Macorís,2015,41,9.199873490224618,8.876913314189503,8.096159210365766,15
23 San Pedro de Macorís,2015,42,10.906174288003104,9.199873490224618,8.876913314189503,15
23 San Pedro de Macorís,2015,43,8.346289250511395,10.906174288003104,9.199873490224618,15
23 San Pedro de Macorís,2015,44,6.863010184606703,8.346289250511395,10.906174288003104,15
23 San Pedro de Macorís,2015,45,7.952693604754883,6.863010184606703,8.346289250511395,15
23 San Pedro de Macorís,2015,46,6.823598577511744,7.952693604754883,6.863010184606703,15
23 San Pedro de Macorís,2015,47,4.553745372559492,6.823598577511744,7.952693604754883,15
23 San Pedro de Macorís,2015,48,3.5646658835796377,4.553745372559492,6.823598577511744,15
23 San Pedro de Macorís,2015,49,3.2984183277311843,3.5646658835796377,4.553745372559492,15
23 San Pedro de Macorís,2015,50,3.1125709136275326,3.2984183277311843,3.5646658835796377,15
23 San Pedro de Macorís,2015,51,2.627251624525227,3.1125709136275326,3.2984183277311843,15
23 San Pedro de Macorís,2015,52,3.1117712354274074,2.627251624525227,3.1125709136275326,15
23 San Pedro de Macorís,2016,1,3.062865299978643,3.1117712354274074,2.627251624525227,15
23 San Pedro de Macorís,2016,2,2.7268545763676553,3.062865299978643,3.1117712354274074,15
23 San Pedro de Macorís,2016,3,2.7531370012006686,2.7268545763676553,3.062865299978643,15
23 San Pedro de Macorís,2016,4,2.9114726766532093,2.7531370012006686,2.7268545763676553,15
23 San Pedro de Macorís,2016,5,2.925857198320867,2.9114726766532093,2.7531370012006686,15
23 San Pedro de Macorís,2016,6,1.7295342191584357,2.925857198320867,2.9114726766532093,15
23 San Pedro de Macorís,2016,7,2.3332774251446646,1.7295342191584357,2.925857198320867,15
23 San Pedro de Macorís,2016,8,1.0529338257769063,2.3332774251446646,1.7295342191584357,15
23 San Pedro de Macorís,2016,9,1.1429271321573031,1.0529338257769063,2.3332774251446646,15
23 San Pedro de Macorís,2016,10,1.0289584698148653,1.1429271321573031,1.0529338257769063,15
23 San Pedro de Macorís,2016,11,0.6965309170735083,1.0289584698148653,1.1429271321573031,15
23 San Pedro de Macorís,2016,12,1.0513680688176703,0.6965309170735083,1.0289584698148653,15
23 San Pedro de Macorís,2016,13,1.4443610379183531,1.0513680688176703,0.6965309170735083,15
23 San Pedro de Macorís,2016,14,1.5556233008715266,1.4443610379183531,1.0513680688176703,15
23 San Pedro de Macorís,2016,15,1.6434195715234696,1.5556233008715266,1.4443610379183531,15
23 San Pedro de Macorís,2016,16,1.3776626363172098,1.6434195715234696,1.5556233008715266,15
23 San Pedro de Macorís,2016,17,0.40491753037911404,1.3776626363172098,1.6434195715234696,15
23 San Pedro de Macorís,2016,18,0.5756864978504439,0.40491753037911404,1.3776626363172098,15
23 San Pedro de Macorís,2016,19,0.5592573200628582,0.5756864978504439,0.40491753037911404,15
23 San Pedro de Macorís,2016,20,1.0519294558126,0.5592573200628582,0.5756864978504439,15
23 San Pedro de Macorís,2016,21,0.7876707610347801,1.0519294558126,0.5592573200628582,15
23 San Pedro de Macorís,2016,22,1.4047556639685213,0.7876707610347801,1.0519294558126,15
23 San Pedro de Macorís,2016,23,1.4074720596881467,1.4047556639685213,0.7876707610347801,15
23 San Pedro de Macorís,2016,24,1.1554109043728154,1.4074720596881467,1.4047556639685213,15
23 San Pedro de Macorís,2016,25,1.9264757571354327,1.1554109043728154,1.4074720596881467,15
23 San Pedro de Macorís,2016,26,1.0227317869030204,1.9264757571354327,1.1554109043728154,15
23 San Pedro de Macorís,2016,27,1.1651285576230141,1.0227317869030204,1.9264757571354327,15
23 San Pedro de Macorís,2016,28,0.5941222895485977,1.1651285576230141,1.0227317869030204,15
23 San Pedro de Macorís,2016,29,0.6269718023018389,0.5941222895485977,1.1651285576230141,15
23 San Pedro de Macorís,2016,30,0.2860763170361833,0.6269718023018389,0.5941222895485977,15
23 San Pedro de Macorís,2016,31,0.5071075374638234,0.2860763170361833,0.6269718023018389,15
23 San Pedro de Macorís,2016,32,0.27378974318451904,0.5071075374638234,0.2860763170361833,15
23 San Pedro de Macorís,2016,33,0.3853674954413293,0.27378974318451904,0.5071075374638234,15
23 San Pedro de Macorís,2016,34,0.5616210565493023,0.3853674954413293,0.27378974318451904,15
23 San Pedro de Macorís,2016,35,0.5900282520581615,0.5616210565493023,0.3853674954413293,15
23 San Pedro de Macorís,2016,36,0.29651910149258054,0.5900282520581615,0.5616210565493023,15
23 San Pedro de Macorís,2016,37,0.18803241247049973,0.29651910149258054,0.5900282520581615,15
23 San Pedro de Macorís,2016,38,0.17522537408799865,0.18803241247049973,0.29651910149258054,15
23 San Pedro de Macorís,2016,39,0.3039679003662041,0.17522537408799865,0.18803241247049973,15
23 San Pedro de Macorís,2016,40,0.42865688865398865,0.3039679003662041,0.17522537408799865,15
23 San Pedro de Macorís,2016,41,0.493732144750333,0.42865688865398865,0.3039679003662041,15
23 San Pedro de Macorís,2016,42,0.24773156977123678,0.493732144750333,0.42865688865398865,15
23 San Pedro de Macorís,2016,43,0.2683349007862549,0.24773156977123678,0.493732144750333,15
23 San Pedro de Macorís,2016,44,0.2219152121484304,0.2683349007862549,0.24773156977123678,15
23 San Pedro de Macorís,2016,45,0.37976995276125153,0.2219152121484304,0.2683349007862549,15
23 San Pedro de Macorís,2016,46,0.2308284180168115,0.37976995276125153,0.2219152121484304,15
23 San Pedro de Macorís,2016,47,0.3739267119595985,0.2308284180168115,0.37976995276125153,15
23 San Pedro de Macorís,2016,48,0.7181483862707945,0.3739267119595985,0.2308284180168115,15
23 San Pedro de Macorís,2016,49,0.25565611181858267,0.7181483862707945,0.3739267119595985,15
23 San Pedro de Macorís,2016,50,0.1593201322325258,0.25565611181858267,0.7181483862707945,15
23 San Pedro de Macorís,2016,51,0.1993340020949372,0.1593201322325258,0.25565611181858267,15
23 San Pedro de Macorís,2016,52,0.5261392465785064,0.1993340020949372,0.1593201322325258,15
23 San Pedro de Macorís,2017,1,0.1641938795932328,0.5261392465785064,0.1993340020949372,15
23 San Pedro de Macorís,2017,2,0.2099830134342808,0.1641938795932328,0.5261392465785064,15
23 San Pedro de Macorís,2017,3,0.18065757196906368,0.2099830134342808,0.1641938795932328,15
23 San Pedro de Macorís,2017,4,0.008343214391872272,0.18065757196906368,0.2099830134342808,15
23 San Pedro de Macorís,2017,5,0.1529070960684325,0.008343214391872272,0.18065757196906368,15
23 San Pedro de Macorís,2017,6,0.1455142415987342,0.1529070960684325,0.008343214391872272,15
23 San Pedro de Macorís,2017,7,0.06500657259509285,0.1455142415987342,0.1529070960684325,15
23 San Pedro de Macorís,2017,8,0.055906989392950135,0.06500657259509285,0.1455142415987342,15
23 San Pedro de Macorís,2017,9,0.36329002585927966,0.055906989392950135,0.06500657259509285,15
23 San Pedro de Macorís,2017,10,0.10531868353517627,0.36329002585927966,0.055906989392950135,15
23 San Pedro de Macorís,2017,11,0.09731228239849102,0.10531868353517627,0.36329002585927966,15
23 San Pedro de Macorís,2017,12,0.08706783394888153,0.09731228239849102,0.10531868353517627,15
23 San Pedro de Macorís,2017,13,0.20990163877358198,0.08706783394888153,0.09731228239849102,15
23 San Pedro de Macorís,2017,14,0.36854521585894784,0.20990163877358198,0.08706783394888153,15
23 San Pedro de Macorís,2017,15,0.047269329403428956,0.36854521585894784,0.20990163877358198,15
23 San Pedro de Macorís,2017,16,0.12295054372845317,0.047269329403428956,0.36854521585894784,15
23 San Pedro de Macorís,2017,17,0.13109134737994432,0.12295054372845317,0.047269329403428956,15
23 San Pedro de Macorís,2017,18,0.09227451327457692,0.13109134737994432,0.12295054372845317,15
23 San Pedro de Macorís,2017,19,0.21416366977895065,0.09227451327457692,0.13109134737994432,15
23 San Pedro de Macorís,2017,20,0.5850522536198761,0.21416366977895065,0.09227451327457692,15
23 San Pedro de Macorís,2017,21,0.49138561521639174,0.5850522536198761,0.21416366977895065,15
23 San Pedro de Macorís,2017,22,0.7887012934652102,0.49138561521639174,0.5850522536198761,15
23 San Pedro de Macorís,2017,23,0.38448192172097434,0.7887012934652102,0.49138561521639174,15
23 San Pedro de Macorís,2017,24,0.2044741941679088,0.38448192172097434,0.7887012934652102,15
23 San Pedro de Macorís,2017,25,0.2714962466148664,0.2044741941679088,0.38448192172097434,15
23 San Pedro de Macorís,2017,26,0.49574036904857327,0.2714962466148664,0.2044741941679088,15
23 San Pedro de Macorís,2017,27,0.19169385655076018,0.49574036904857327,0.2714962466148664,15
23 San Pedro de Macorís,2017,28,0.20862214535799087,0.19169385655076018,0.49574036904857327,15
23 San Pedro de Macorís,2017,29,0.34728883488194684,0.20862214535799087,0.19169385655076018,15
23 San Pedro de Macorís,2017,30,0.3151325402969724,0.34728883488194684,0.20862214535799087,15
23 San Pedro de Macorís,2017,31,0.398278207187831,0.3151325402969724,0.34728883488194684,15
23 San Pedro de Macorís,2017,32,0.227381443538459,0.398278207187831,0.3151325402969724,15
23 San Pedro de Macorís,2017,33,0.1810253075359214,0.227381443538459,0.398278207187831,15
23 San Pedro de Macorís,2017,34,0.4473477027476892,0.1810253075359214,0.227381443538459,15
23 San Pedro de Macorís,2017,35,0.06193512099432358,0.4473477027476892,0.1810253075359214,15
23 San Pedro de Macorís,2017,36,0.5743841097289216,0.06193512099432358,0.4473477027476892,15
23 San Pedro de Macorís,2017,37,0.40790072805665056,0.5743841097289216,0.06193512099432358,15
23 San Pedro de Macorís,2017,38,0.5380236767462121,0.40790072805665056,0.5743841097289216,15
23 San Pedro de Macorís,2017,39,1.2743209323027873,0.5380236767462121,0.40790072805665056,15
23 San Pedro de Macorís,2017,40,0.4303604502317543,1.2743209323027873,0.5380236767462121,15
23 San Pedro de Macorís,2017,41,0.3499696776240082,0.4303604502317543,1.2743209323027873,15
23 San Pedro de Macorís,2017,42,0.20974524917828213,0.3499696776240082,0.4303604502317543,15
23 San Pedro de Macorís,2017,43,0.31678064475029366,0.20974524917828213,0.3499696776240082,15
23 San Pedro de Macorís,2017,44,0.07039966209584332,0.31678064475029366,0.20974524917828213,15
23 San Pedro de Macorís,2017,45,0.12633057618839802,0.07039966209584332,0.31678064475029366,15
23 San Pedro de Macorís,2017,46,0.2015363069374387,0.12633057618839802,0.07039966209584332,15
23 San Pedro de Macorís,2017,47,0.13348905054785606,0.2015363069374387,0.12633057618839802,15
23 San Pedro de Macorís,2017,48,0.16785946842465405,0.13348905054785606,0.2015363069374387,15
23 San Pedro de Macorís,2017,49,0.26267061708141654,0.16785946842465405,0.13348905054785606,15
23 San Pedro de Macorís,2017,50,0.005562142927914848,0.26267061708141654,0.16785946842465405,15
23 San Pedro de Macorís,2017,51,0.149578210127433,0.005562142927914848,0.26267061708141654,15
23 San Pedro de Macorís,2017,52,0.04712997487419994,0.149578210127433,0.005562142927914848,15
23 San Pedro de Macorís,2018,1,0.11937053677624852,0.04712997487419994,0.149578210127433,15
23 San Pedro de Macorís,2018,2,0.06689967677610983,0.11937053677624852,0.04712997487419994,15
23 San Pedro de Macorís,2018,3,0.165267116954295,0.06689967677610983,0.11937053677624852,15
23 San Pedro de Macorís,2018,4,0.08167807929114491,0.165267116954295,0.06689967677610983,15
23 San Pedro de Macorís,2018,5,0.22504901916341113,0.08167807929114491,0.165267116954295,15
23 San Pedro de Macorís,2018,6,0.15297759805795616,0.22504901916341113,0.08167807929114491,15
23 San Pedro de Macorís,2018,7,0.13357118122934386,0.15297759805795616,0.22504901916341113,15
23 San Pedro de Macorís,2018,8,0.12275189452644372,0.13357118122934386,0.15297759805795616,15
23 San Pedro de Macorís,2018,9,0.127599059631215,0.12275189452644372,0.13357118122934386,15
23 San Pedro de Macorís,2018,10,0.30078092792178435,0.127599059631215,0.12275189452644372,15
23 San Pedro de Macorís,2018,11,0.09909234416571941,0.30078092792178435,0.127599059631215,15
23 San Pedro de Macorís,2018,12,0.32648427004368796,0.09909234416571941,0.30078092792178435,15
23 San Pedro de Macorís,2018,13,0.12617435882128009,0.32648427004368796,0.09909234416571941,15
23 San Pedro de Macorís,2018,14,0.12706472501604082,0.12617435882128009,0.32648427004368796,15
23 San Pedro de Macorís,2018,15,0.49959378021247536,0.12706472501604082,0.12617435882128009,15
23 San Pedro de Macorís,2018,16,0.06510932652977333,0.49959378021247536,0.12706472501604082,15
23 San Pedro de Macorís,2018,17,0.05497036417677461,0.06510932652977333,0.49959378021247536,15
23 San Pedro de Macorís,2018,18,0.2564049267937187,0.05497036417677461,0.06510932652977333,15
23 San Pedro de Macorís,2018,19,0.10589736782577194,0.2564049267937187,0.05497036417677461,15
23 San Pedro de Macorís,2018,20,0.059287357087150064,0.10589736782577194,0.2564049267937187,15
23 San Pedro de Macorís,2018,21,0.24029438623522398,0.059287357087150064,0.10589736782577194,15
23 San Pedro de Macorís,2018,22,0.03645764609776342,0.24029438623522398,0.059287357087150064,15
23 San Pedro de Macorís,2018,23,0.4813951372930535,0.03645764609776342,0.24029438623522398,15
23 San Pedro de Macorís,2018,24,0.2129585309547557,0.4813951372930535,0.03645764609776342,15
23 San Pedro de Macorís,2018,25,0.2516641228628833,0.2129585309547557,0.4813951372930535,15
23 San Pedro de Macorís,2018,26,0.07706534867117867,0.2516641228628833,0.2129585309547557,15
23 San Pedro de Macorís,2018,27,0.21913346470375022,0.07706534867117867,0.2516641228628833,15
23 San Pedro de Macorís,2018,28,0.15945096240559667,0.21913346470375022,0.07706534867117867,15
23 San Pedro de Macorís,2018,29,0.07137265003285986,0.15945096240559667,0.21913346470375022,15
23 San Pedro de Macorís,2018,30,0.2595259054940185,0.07137265003285986,0.15945096240559667,15
23 San Pedro de Macorís,2018,31,0.3533235730648562,0.2595259054940185,0.07137265003285986,15
23 San Pedro de Macorís,2018,32,0.25328322140152715,0.3533235730648562,0.2595259054940185,15
23 San Pedro de Macorís,2018,33,0.2426344962057611,0.25328322140152715,0.3533235730648562,15
23 San Pedro de Macorís,2018,34,0.19310902350223386,0.2426344962057611,0.25328322140152715,15
23 San Pedro de Macorís,2018,35,0.14139969880418735,0.19310902350223386,0.2426344962057611,15
23 San Pedro de Macorís,2018,36,0.1624437536550996,0.14139969880418735,0.19310902350223386,15
23 San Pedro de Macorís,2018,37,0.33373435941889273,0.1624437536550996,0.14139969880418735,15
23 San Pedro de Macorís,2018,38,0.25243404127631547,0.33373435941889273,0.1624437536550996,15
23 San Pedro de Macorís,2018,39,0.1314120105144921,0.25243404127631547,0.33373435941889273,15
23 San Pedro de Macorís,2018,40,0.6380909429002,0.1314120105144921,0.25243404127631547,15
23 San Pedro de Macorís,2018,41,0.3078734867439699,0.6380909429002,0.1314120105144921,15
23 San Pedro de Macorís,2018,42,0.5044500373590162,0.3078734867439699,0.6380909429002,15
23 San Pedro de Macorís,2018,43,0.2720419287690802,0.5044500373590162,0.3078734867439699,15
23 San Pedro de Macorís,2018,44,0.35367771498697265,0.2720419287690802,0.5044500373590162,15
23 San Pedro de Macorís,2018,45,0.40553006801721947,0.35367771498697265,0.2720419287690802,15
23 San Pedro de Macorís,2018,46,0.5630918185500563,0.40553006801721947,0.35367771498697265,15
23 San Pedro de Macorís,2018,47,0.6680821873980816,0.5630918185500563,0.40553006801721947,15
23 San Pedro de Macorís,2018,48,0.4531545946305758,0.6680821873980816,0.5630918185500563,15
23 San Pedro de Macorís,2018,49,0.24595501748901266,0.4531545946305758,0.6680821873980816,15
23 San Pedro de Macorís,2018,50,0.18151036967804807,0.24595501748901266,0.4531545946305758,15
23 San Pedro de Macorís,2018,51,0.43300478227166395,0.18151036967804807,0.24595501748901266,15
23 San Pedro de Macorís,2018,52,0.344455116566807,0.43300478227166395,0.18151036967804807,15
23 San Pedro de Macorís,2019,1,0.38229762860697913,0.344455116566807,0.43300478227166395,15
23 San Pedro de Macorís,2019,2,0.3173546700158282,0.38229762860697913,0.344455116566807,15
23 San Pedro de Macorís,2019,3,0.25843912754396026,0.3173546700158282,0.38229762860697913,15
23 San Pedro de Macorís,2019,4,0.40169952552247606,0.25843912754396026,0.3173546700158282,15
23 San Pedro de Macorís,2019,5,0.3751936031378209,0.40169952552247606,0.25843912754396026,15
23 San Pedro de Macorís,2019,6,0.3856689210562738,0.3751936031378209,0.40169952552247606,15
23 San Pedro de Macorís,2019,7,0.40665846388840343,0.3856689210562738,0.3751936031378209,15
23 San Pedro de Macorís,2019,8,0.5329549735520782,0.40665846388840343,0.3856689210562738,15
23 San Pedro de Macorís,2019,9,0.5190840188021066,0.5329549735520782,0.40665846388840343,15
23 San Pedro de Macorís,2019,10,0.7957436933997005,0.5190840188021066,0.5329549735520782,15
23 San Pedro de Macorís,2019,11,1.0684482316871466,0.7957436933997005,0.5190840188021066,15
23 San Pedro de Macorís,2019,12,0.948319874979955,1.0684482316871466,0.7957436933997005,15
23 San Pedro de Macorís,2019,13,1.396777135424589,0.948319874979955,1.0684482316871466,15
23 San Pedro de Macorís,2019,14,0.786230594419644,1.396777135424589,0.948319874979955,15
23 San Pedro de Macorís,2019,15,1.0577025745058868,0.786230594419644,1.396777135424589,15
23 San Pedro de Macorís,2019,16,0.8978779599331526,1.0577025745058868,0.786230594419644,15
23 San Pedro de Macorís,2019,17,0.885971999715282,0.8978779599331526,1.0577025745058868,15
23 San Pedro de Macorís,2019,18,1.7672114616144983,0.885971999715282,0.8978779599331526,15
23 San Pedro de Macorís,2019,19,1.748412160993518,1.7672114616144983,0.885971999715282,15
23 San Pedro de Macorís,2019,20,1.5577539349280407,1.748412160993518,1.7672114616144983,15
23 San Pedro de Macorís,2019,21,1.8649766979330682,1.5577539349280407,1.748412160993518,15
23 San Pedro de Macorís,2019,22,2.0710047464324743,1.8649766979330682,1.5577539349280407,15
23 San Pedro de Macorís,2019,23,2.335313450238487,2.0710047464324743,1.8649766979330682,15
23 San Pedro de Macorís,2019,24,2.7951186252766345,2.335313450238487,2.0710047464324743,15
23 San Pedro de Macorís,2019,25,2.385115160322105,2.7951186252766345,2.335313450238487,15
23 San Pedro de Macorís,2019,26,2.782498765439199,2.385115160322105,2.7951186252766345,15
23 San Pedro de Macorís,2019,27,3.9236277155510755,2.782498765439199,2.385115160322105,15
23 San Pedro de Macorís,2019,28,6.914297347398368,3.9236277155510755,2.782498765439199,15
23 San Pedro de Macorís,2019,29,6.541003018781026,6.914297347398368,3.9236277155510755,15
23 San Pedro de Macorís,2019,30,9.423546800116304,6.541003018781026,6.914297347398368,15
23 San Pedro de Macorís,2019,31,7.650918084225792,9.423546800116304,6.541003018781026,15
23 San Pedro de Macorís,2019,32,8.274784762225371,7.650918084225792,9.423546800116304,15
23 San Pedro de Macorís,2019,33,7.925466012030031,8.274784762225371,7.650918084225792,15
23 San Pedro de Macorís,2019,34,8.896511838394815,7.925466012030031,8.274784762225371,15
23 San Pedro de Macorís,2019,35,8.235204592497187,8.896511838394815,7.925466012030031,15
23 San Pedro de Macorís,2019,36,8.123345543652057,8.235204592497187,8.896511838394815,15
23 San Pedro de Macorís,2019,37,7.759253655516004,8.123345543652057,8.235204592497187,15
23 San Pedro de Macorís,2019,38,9.170538347710108,7.759253655516004,8.123345543652057,15
23 San Pedro de Macorís,2019,39,6.656810907485199,9.170538347710108,7.759253655516004,15
23 San Pedro de Macorís,2019,40,7.079728112978307,6.656810907485199,9.170538347710108,15
23 San Pedro de Macorís,2019,41,7.046701518695636,7.079728112978307,6.656810907485199,15
23 San Pedro de Macorís,2019,42,5.444867380595111,7.046701518695636,7.079728112978307,15
23 San Pedro de Macorís,2019,43,5.66551052318695,5.444867380595111,7.046701518695636,15
23 San Pedro de Macorís,2019,44,4.229629701407836,5.66551052318695,5.444867380595111,15
23 San Pedro de Macorís,2019,45,4.329967302221075,4.229629701407836,5.66551052318695,15
23 San Pedro de Macorís,2019,46,5.015594976340877,4.329967302221075,4.229629701407836,15
23 San Pedro de Macorís,2019,47,5.461214432937604,5.015594976340877,4.329967302221075,15
23 San Pedro de Macorís,2019,48,4.797851313425468,5.461214432937604,5.015594976340877,15
23 San Pedro de Macorís,2019,49,2.772918089103125,4.797851313425468,5.461214432937604,15
23 San Pedro de Macorís,2019,50,4.209005587329413,2.772918089103125,4.797851313425468,15
23 San Pedro de Macorís,2019,51,2.633696279507065,4.209005587329413,2.772918089103125,15
23 San Pedro de Macorís,2019,52,2.880166886433652,2.633696279507065,4.209005587329413,15
23 San Pedro de Macorís,2020,1,2.864835804135364,2.880166886433652,2.633696279507065,15
23 San Pedro de Macorís,2020,2,4.078269086802909,2.864835804135364,2.880166886433652,15
23 San Pedro de Macorís,2020,3,2.2004608129598524,4.078269086802909,2.864835804135364,15
23 San Pedro de Macorís,2020,4,3.080540736664032,2.2004608129598524,4.078269086802909,15
23 San Pedro de Macorís,2020,5,2.2462830164396714,3.080540736664032,2.2004608129598524,15
23 San Pedro de Macorís,2020,6,1.893911051788042,2.2462830164396714,3.080540736664032,15
23 San Pedro de Macorís,2020,7,3.4749863397425163,1.893911051788042,2.2462830164396714,15
23 San Pedro de Macorís,2020,8,1.940773375097561,3.4749863397425163,1.893911051788042,15
23 San Pedro de Macorís,2020,9,1.923059568535293,1.940773375097561,3.4749863397425163,15
23 San Pedro de Macorís,2020,10,1.3561657935542688,1.923059568535293,1.940773375097561,15
23 San Pedro de Macorís,2020,11,1.51806776166211,1.3561657935542688,1.923059568535293,15
23 San Pedro de Macorís,2020,12,0.4941561189899566,1.51806776166211,1.3561657935542688,15
23 San Pedro de Macorís,2020,13,0.2954125393472353,0.4941561189899566,1.51806776166211,15
23 San Pedro de Macorís,2020,14,0.2562346526992787,0.2954125393472353,0.4941561189899566,15
23 San Pedro de Macorís,2020,15,0.25096214943026796,0.2562346526992787,0.2954125393472353,15
23 San Pedro de Macorís,2020,16,0.260714968505738,0.25096214943026796,0.2562346526992787,15
23 San Pedro de Macorís,2020,17,0.4490833667634103,0.260714968505738,0.25096214943026796,15
23 San Pedro de Macorís,2020,18,0.17695283710578852,0.4490833667634103,0.260714968505738,15
23 San Pedro de Macorís,2020,19,0.21981995746201183,0.17695283710578852,0.4490833667634103,15
23 San Pedro de Macorís,2020,20,0.293223987647956,0.21981995746201183,0.17695283710578852,15
23 San Pedro de Macorís,2020,21,0.2573552399902288,0.293223987647956,0.21981995746201183,15
23 San Pedro de Macorís,2020,22,0.08163246182484146,0.2573552399902288,0.293223987647956,15
23 San Pedro de Macorís,2020,23,0.12901877058158984,0.08163246182484146,0.2573552399902288,15
23 San Pedro de Macorís,2020,24,0.25070530807583125,0.12901877058158984,0.08163246182484146,15
23 San Pedro de Macorís,2020,25,0.26281172482878845,0.25070530807583125,0.12901877058158984,15
23 San Pedro de Macorís,2020,26,0.1368729608083566,0.26281172482878845,0.25070530807583125,15
23 San Pedro de Macorís,2020,27,0.14577066758899124,0.1368729608083566,0.26281172482878845,15
23 San Pedro de Macorís,2020,28,0.09580279892033496,0.14577066758899124,0.1368729608083566,15
23 San Pedro de Macorís,2020,29,0.11837037787373435,0.09580279892033496,0.14577066758899124,15
23 San Pedro de Macorís,2020,30,0.04826041195520579,0.11837037787373435,0.09580279892033496,15
23 San Pedro de Macorís,2020,31,0.052882750364240234,0.04826041195520579,0.11837037787373435,15
23 San Pedro de Macorís,2020,32,0.04492609984385943,0.052882750364240234,0.04826041195520579,15
23 San Pedro de Macorís,2020,33,0.12902729376025096,0.04492609984385943,0.052882750364240234,15
23 San Pedro de Macorís,2020,34,0.1073390083471794,0.12902729376025096,0.04492609984385943,15
23 San Pedro de Macorís,2020,35,0.20794501065496362,0.1073390083471794,0.12902729376025096,15
23 San Pedro de Macorís,2020,36,0.196010535273253,0.20794501065496362,0.1073390083471794,15
23 San Pedro de Macorís,2020,37,0.0893406800401445,0.196010535273253,0.20794501065496362,15
23 San Pedro de Macorís,2020,38,0.14423929535972838,0.0893406800401445,0.196010535273253,15
23 San Pedro de Macorís,2020,39,0.07813481519000066,0.14423929535972838,0.0893406800401445,15
23 San Pedro de Macorís,2020,40,0.1373651295600525,0.07813481519000066,0.14423929535972838,15
23 San Pedro de Macorís,2020,41,0.28187264099204973,0.1373651295600525,0.07813481519000066,15
23 San Pedro de Macorís,2020,42,0.09251971364381795,0.28187264099204973,0.1373651295600525,15
23 San Pedro de Macorís,2020,43,0.16404468868170535,0.09251971364381795,0.28187264099204973,15
23 San Pedro de Macorís,2020,44,0.04296009392861539,0.16404468868170535,0.09251971364381795,15
23 San Pedro de Macorís,2020,45,0.16911475974840642,0.04296009392861539,0.16404468868170535,15
23 San Pedro de Macorís,2020,46,0.22093629145407925,0.16911475974840642,0.04296009392861539,15
23 San Pedro de Macorís,2020,47,0.23026917747619496,0.22093629145407925,0.16911475974840642,15
23 San Pedro de Macorís,2020,48,0.1002405638414765,0.23026917747619496,0.22093629145407925,15
23 San Pedro de Macorís,2020,49,0.21804052279660013,0.1002405638414765,0.23026917747619496,15
23 San Pedro de Macorís,2020,50,0.25601904949460463,0.21804052279660013,0.1002405638414765,15
23 San Pedro de Macorís,2020,51,0.12016159254937056,0.25601904949460463,0.21804052279660013,15
23 San Pedro de Macorís,2020,52,0.21844503558237974,0.12016159254937056,0.25601904949460463,15
23 San Pedro de Macorís,2021,1,0.08720450538436289,0.21844503558237974,0.12016159254937056,15
23 San Pedro de Macorís,2021,2,0.1411245180572312,0.08720450538436289,0.21844503558237974,15
23 San Pedro de Macorís,2021,3,0.12947709905186808,0.1411245180572312,0.08720450538436289,15
23 San Pedro de Macorís,2021,4,0.06657204343777531,0.12947709905186808,0.1411245180572312,15
23 San Pedro de Macorís,2021,5,0.18721918031624443,0.06657204343777531,0.12947709905186808,15
23 San Pedro de Macorís,2021,6,0.15668818700982848,0.18721918031624443,0.06657204343777531,15
23 San Pedro de Macorís,2021,7,0.07074130736991399,0.15668818700982848,0.18721918031624443,15
23 San Pedro de Macorís,2021,8,0.12812482290649452,0.07074130736991399,0.15668818700982848,15
23 San Pedro de Macorís,2021,9,0.3102733161380738,0.12812482290649452,0.07074130736991399,15
23 San Pedro de Macorís,2021,10,0.1931823844236005,0.3102733161380738,0.12812482290649452,15
23 San Pedro de Macorís,2021,11,0.27355591861356215,0.1931823844236005,0.3102733161380738,15
23 San Pedro de Macorís,2021,12,0.21210276226592312,0.27355591861356215,0.1931823844236005,15
23 San Pedro de Macorís,2021,13,0.08558816017253898,0.21210276226592312,0.27355591861356215,15
23 San Pedro de Macorís,2021,14,0.1112144058140613,0.08558816017253898,0.21210276226592312,15
23 San Pedro de Macorís,2021,15,0.24631121528999966,0.1112144058140613,0.08558816017253898,15
23 San Pedro de Macorís,2021,16,0.14596877374363076,0.24631121528999966,0.1112144058140613,15
23 San Pedro de Macorís,2021,17,0.2511373067890309,0.14596877374363076,0.24631121528999966,15
23 San Pedro de Macorís,2021,18,0.3300502852963184,0.2511373067890309,0.14596877374363076,15
23 San Pedro de Macorís,2021,19,0.16232120497122576,0.3300502852963184,0.2511373067890309,15
23 San Pedro de Macorís,2021,20,0.33811778049153607,0.16232120497122576,0.3300502852963184,15
23 San Pedro de Macorís,2021,21,0.1193769274626288,0.33811778049153607,0.16232120497122576,15
23 San Pedro de Macorís,2021,22,0.21545585618511753,0.1193769274626288,0.33811778049153607,15
