province,year,month,week,total_cases,population,cumulative_cases,S_proxy,dI_dt,cases_lag1,cases_lag2,cases_lag4,rolling_cases_4wk,rolling_cases_8wk,incidence,dI_dt_norm,incidence_lag1,incidence_lag2,incidence_lag4,rolling_incidence_4wk,avg_temp,max_temp,min_temp,EIP,temp_lag4,avg_rainfall,max_rainfall,min_rainfall,rainfall_lag3,avg_humidity,max_humidity,min_humidity,week_sin,week_cos
01 Distrito Nacional,2016,7,30,8,1015150,2689,0.9973511303748215,4.0,4.0,10.0,19.0,9.0,14.625,0.7880608777028026,0.3940304388514013,0.3940304388514013,0.9850760971285032,1.871644584544156,0.8865684874156528,26.29,31.5,23.3,0.9537344505524905,25.9,3.53,7.2,0.1,2.41,80.9,93,56,-0.46472317204376806,-0.8854560256532101
01 Distrito Nacional,2016,8,31,8,1015150,2697,0.9973432497660444,0.0,8.0,4.0,14.0,7.5,13.625,0.7880608777028026,0.0,0.7880608777028026,0.3940304388514013,1.3791065359799044,0.7388070728463774,25.87,31.1,22.8,0.8243912861098853,26.63,11.51,26.7,0.0,2.26,85.2,98,55,-0.5680647467311556,-0.8229838658936565
01 Distrito Nacional,2016,8,32,3,1015150,2700,0.9973402945377531,-5.0,8.0,8.0,10.0,5.75,11.25,0.29552282913855094,-0.4925380485642516,0.7880608777028026,0.7880608777028026,0.9850760971285032,0.5664187558488893,26.57,31.1,23.3,1.05105035262469,26.4,1.74,4.1,0.0,1.41,81.0,97,55,-0.663122658240795,-0.7485107481711013
01 Distrito Nacional,2016,8,33,3,1015150,2703,0.9973373393094617,0.0,3.0,8.0,4.0,5.5,8.625,0.29552282913855094,0.0,0.29552282913855094,0.7880608777028026,0.3940304388514013,0.5417918534206767,27.03,32.1,23.2,1.2329504045808128,26.54,0.29,1.2,0.0,3.53,77.8,94,51,-0.7485107481711011,-0.6631226582407952
01 Distrito Nacional,2016,8,34,3,1015150,2706,0.9973343840811703,0.0,3.0,3.0,8.0,4.25,6.625,0.29552282913855094,0.0,0.29552282913855094,0.29552282913855094,0.7880608777028026,0.41865734127961385,25.93,31.0,23.0,0.8417350346100828,26.29,7.3,11.6,0.3,11.51,85.0,98,58,-0.8229838658936564,-0.5680647467311559
01 Distrito Nacional,2016,9,35,5,1015150,2711,0.9973294587006847,2.0,3.0,3.0,8.0,3.5,5.5,0.4925380485642516,0.19701521942570066,0.29552282913855094,0.29552282913855094,0.7880608777028026,0.3447766339949761,26.86,31.9,22.2,1.1623223155983555,25.87,1.21,3.7,0.0,1.74,80.9,97,50,-0.8854560256532096,-0.4647231720437691
01 Distrito Nacional,2016,9,36,4,1015150,2715,0.9973255183962961,-1.0,5.0,3.0,3.0,3.75,4.75,0.3940304388514013,-0.09850760971285033,0.4925380485642516,0.29552282913855094,0.29552282913855094,0.3694035364231887,26.23,32.2,22.7,0.9340829809495662,26.57,5.47,26.4,0.5,0.29,82.4,97,47,-0.9350162426854147,-0.3546048870425359
01 Distrito Nacional,2016,9,37,3,1015150,2718,0.9973225631680047,-1.0,4.0,5.0,3.0,3.75,4.625,0.29552282913855094,-0.09850760971285033,0.3940304388514013,0.4925380485642516,0.29552282913855094,0.3694035364231887,26.21,31.1,22.4,0.9276228875144232,27.03,0.87,1.5,0.0,7.3,80.2,96,56,-0.970941817426052,-0.23931566428755774
01 Distrito Nacional,2016,9,38,3,1015150,2721,0.9973196079397133,0.0,3.0,4.0,3.0,3.75,4.0,0.29552282913855094,0.0,0.29552282913855094,0.3940304388514013,0.29552282913855094,0.3694035364231887,26.5,30.8,22.5,1.0258279062704436,25.93,1.63,4.7,0.0,1.21,81.6,97,61,-0.992708874098054,-0.12053668025532357
01 Distrito Nacional,2016,9,39,4,1015150,2725,0.9973156676353249,1.0,3.0,3.0,5.0,3.5,3.5,0.3940304388514013,0.09850760971285033,0.29552282913855094,0.29552282913855094,0.4925380485642516,0.3447766339949761,26.6,31.7,22.8,1.0620489350928155,26.86,3.6,10.2,0.2,5.47,81.0,96,55,-1.0,-1.8369701987210297e-16
01 Distrito Nacional,2016,9,40,0,1015150,2725,0.9973156676353249,-4.0,4.0,3.0,4.0,2.5,3.125,0.0,-0.3940304388514013,0.3940304388514013,0.29552282913855094,0.3940304388514013,0.2462690242821258,25.97,30.5,22.6,0.8534997753141403,26.23,21.41,94.7,0.5,0.87,87.0,98,62,-0.992708874098054,0.1205366802553232
01 Distrito Nacional,2016,10,41,3,1015150,2728,0.9973127124070335,3.0,0.0,4.0,3.0,2.5,3.125,0.29552282913855094,0.29552282913855094,0.0,0.3940304388514013,0.29552282913855094,0.2462690242821258,26.36,30.5,22.9,0.9771843059017316,26.21,2.3,3.3,1.7,1.63,84.3,97,63,-0.9709418174260521,0.23931566428755738
01 Distrito Nacional,2016,10,42,5,1015150,2733,0.9973077870265478,2.0,3.0,0.0,3.0,3.0,3.375,0.4925380485642516,0.19701521942570066,0.29552282913855094,0.0,0.29552282913855094,0.29552282913855094,25.74,29.5,23.5,0.7880293055748347,26.5,2.57,8.8,0.0,3.6,85.9,96,64,-0.9350162426854148,0.35460488704253557
01 Distrito Nacional,2016,10,43,2,1015150,2735,0.9973058168743535,-3.0,5.0,3.0,4.0,2.5,3.0,0.19701521942570066,-0.29552282913855094,0.4925380485642516,0.29552282913855094,0.3940304388514013,0.2462690242821258,25.67,29.6,22.7,0.7691186731433824,26.6,2.11,10.1,0.0,21.41,82.3,97,62,-0.8854560256532101,0.464723172043768
01 Distrito Nacional,2016,11,44,3,1015150,2738,0.9973028616460622,1.0,2.0,5.0,0.0,3.25,2.875,0.29552282913855094,0.09850760971285033,0.19701521942570066,0.4925380485642516,0.0,0.3201497315667636,24.86,29.0,22.2,0.580665743545482,25.97,5.3,11.7,0.1,2.3,83.8,97,62,-0.822983865893657,0.5680647467311548
01 Distrito Nacional,2016,11,45,8,1015150,2746,0.9972949810372851,5.0,3.0,2.0,3.0,4.5,3.5,0.7880608777028026,0.4925380485642516,0.29552282913855094,0.19701521942570066,0.29552282913855094,0.4432842437078264,24.89,29.6,22.2,0.5867420462181865,26.36,2.64,5.1,0.3,2.57,85.3,96,66,-0.7485107481711011,0.6631226582407953
01 Distrito Nacional,2016,11,46,4,1015150,2750,0.9972910407328966,-4.0,8.0,3.0,5.0,4.25,3.625,0.3940304388514013,-0.3940304388514013,0.7880608777028026,0.29552282913855094,0.4925380485642516,0.41865734127961385,24.61,29.0,22.1,0.5324160747089984,25.74,4.31,8.2,0.5,2.11,86.7,97,69,-0.6631226582407956,0.7485107481711007
01 Distrito Nacional,2016,11,47,1,1015150,2751,0.9972900556567995,-3.0,4.0,8.0,2.0,4.0,3.25,0.09850760971285033,-0.29552282913855094,0.3940304388514013,0.7880608777028026,0.19701521942570066,0.3940304388514013,23.83,28.3,20.9,0.4061673549511841,25.67,3.01,10.2,0.5,5.3,83.4,96,61,-0.5680647467311559,0.8229838658936564
01 Distrito Nacional,2016,12,48,6,1015150,2757,0.9972841452002167,5.0,1.0,4.0,3.0,4.75,4.0,0.5910456582771019,0.4925380485642516,0.09850760971285033,0.3940304388514013,0.29552282913855094,0.467911146136039,24.33,28.6,20.4,0.4831201009636311,24.86,1.24,3.9,0.0,2.64,82.7,97,56,-0.4647231720437684,0.88545602565321
01 Distrito Nacional,2016,12,49,0,1015150,2757,0.9972841452002167,-6.0,6.0,1.0,8.0,2.75,3.625,0.0,-0.5910456582771019,0.5910456582771019,0.09850760971285033,0.7880608777028026,0.27089592671033835,24.43,28.7,20.7,0.5001786221782583,24.89,0.96,4.5,0.0,4.31,81.9,94,55,-0.35460488704253595,0.9350162426854147
01 Distrito Nacional,2016,12,50,2,1015150,2759,0.9972821750480224,2.0,0.0,6.0,4.0,2.25,3.25,0.19701521942570066,0.19701521942570066,0.0,0.5910456582771019,0.3940304388514013,0.2216421218539132,24.49,29.0,21.2,0.5107015041814991,24.61,1.37,3.4,0.0,3.01,82.0,96,56,-0.2393156642875578,0.970941817426052
01 Distrito Nacional,2016,12,51,2,1015150,2761,0.9972802048958282,0.0,2.0,0.0,1.0,2.5,3.25,0.19701521942570066,0.0,0.19701521942570066,0.0,0.09850760971285033,0.2462690242821258,23.59,28.0,20.5,0.37371193709942335,23.83,2.14,3.6,0.9,1.24,82.1,93,61,-0.12053668025532363,0.992708874098054
01 Distrito Nacional,2016,12,52,3,1015150,2764,0.9972772496675368,1.0,2.0,2.0,6.0,1.75,3.25,0.29552282913855094,0.09850760971285033,0.19701521942570066,0.19701521942570066,0.5910456582771019,0.17238831699748805,23.73,27.7,20.0,0.3923150747178756,24.33,1.2,2.3,0.0,0.96,81.3,97,63,6.432490598706546e-16,1.0
01 Distrito Nacional,2017,12,1,0,1022236,2764,0.9972961234000759,-3.0,3.0,2.0,0.0,1.75,2.25,0.0,-0.29347430534631924,0.29347430534631924,0.19564953689754616,0.0,0.1711933447853529,23.83,28.7,19.6,0.4061673549511841,24.43,0.94,1.9,0.0,1.37,82.3,96,55,0.12053668025532305,0.992708874098054
01 Distrito Nacional,2017,1,2,2,1022236,2766,0.997294166904707,2.0,0.0,3.0,2.0,1.75,2.0,0.19564953689754616,0.19564953689754616,0.0,0.29347430534631924,0.19564953689754616,0.1711933447853529,23.01,27.9,20.2,0.30558417695804296,24.49,0.89,2.1,0.0,2.14,72.6,91,42,0.23931566428755774,0.970941817426052
01 Distrito Nacional,2017,1,3,0,1022236,2766,0.997294166904707,-2.0,2.0,0.0,2.0,1.25,1.875,0.0,-0.19564953689754616,0.19564953689754616,0.0,0.19564953689754616,0.12228096056096636,22.53,28.3,16.9,0.2586990143005905,23.59,0.2,0.9,0.0,1.2,72.7,94,41,0.3546048870425356,0.9350162426854148
01 Distrito Nacional,2017,1,4,0,1022236,2766,0.997294166904707,0.0,0.0,2.0,3.0,0.5,1.125,0.0,0.0,0.0,0.19564953689754616,0.29347430534631924,0.04891238422438654,23.7,29.4,18.1,0.3882522584387026,23.73,0.61,2.3,0.0,0.94,74.9,95,44,0.4647231720437685,0.8854560256532099
01 Distrito Nacional,2017,2,5,1,1022236,2767,0.9972931886570224,1.0,0.0,0.0,0.0,0.75,1.25,0.09782476844877308,0.09782476844877308,0.0,0.0,0.0,0.07336857633657981,24.34,29.6,19.3,0.4847994396815885,23.83,1.06,2.7,0.0,0.89,77.4,96,46,0.5680647467311558,0.8229838658936564
01 Distrito Nacional,2017,2,6,1,1022236,2768,0.9972922104093379,0.0,1.0,0.0,2.0,0.5,1.125,0.09782476844877308,0.0,0.09782476844877308,0.0,0.19564953689754616,0.04891238422438654,24.27,29.3,19.8,0.4731655271583671,23.01,1.64,4.2,0.0,0.2,78.1,96,53,0.6631226582407952,0.7485107481711011
01 Distrito Nacional,2017,2,7,0,1022236,2768,0.9972922104093379,-1.0,1.0,1.0,0.0,0.5,0.875,0.0,-0.09782476844877308,0.09782476844877308,0.09782476844877308,0.0,0.04891238422438654,23.74,28.7,20.0,0.3936787726747562,22.53,1.16,2.0,0.2,0.61,78.5,95,51,0.7485107481711011,0.6631226582407953
01 Distrito Nacional,2017,2,8,1,1022236,2769,0.9972912321616535,1.0,0.0,1.0,0.0,0.75,0.625,0.09782476844877308,0.09782476844877308,0.0,0.09782476844877308,0.0,0.07336857633657981,24.4,29.4,19.3,0.4949987706261824,23.7,1.34,4.7,0.0,1.06,73.7,93,38,0.8229838658936564,0.5680647467311558
01 Distrito Nacional,2017,3,9,4,1022236,2773,0.9972873191709155,3.0,1.0,0.0,1.0,1.5,1.125,0.3912990737950923,0.29347430534631924,0.09782476844877308,0.0,0.09782476844877308,0.14673715267315962,24.9,32.0,20.4,0.5887815776591302,24.34,0.63,1.6,0.2,1.64,71.0,93,36,0.8854560256532098,0.4647231720437686
01 Distrito Nacional,2017,3,10,3,1022236,2776,0.997284384427862,-1.0,4.0,1.0,1.0,2.0,1.25,0.29347430534631924,-0.09782476844877308,0.3912990737950923,0.09782476844877308,0.09782476844877308,0.19564953689754616,24.06,29.4,19.5,0.4399122516616276,24.27,1.2,3.0,0.3,1.16,69.6,91,40,0.9350162426854148,0.35460488704253557
01 Distrito Nacional,2017,3,11,0,1022236,2776,0.997284384427862,-3.0,3.0,4.0,0.0,2.0,1.25,0.0,-0.29347430534631924,0.29347430534631924,0.3912990737950923,0.0,0.19564953689754616,24.59,30.6,20.6,0.5287338990788455,23.74,0.93,2.2,0.2,1.34,76.2,96,39,0.970941817426052,0.23931566428755804
01 Distrito Nacional,2017,3,12,0,1022236,2776,0.997284384427862,0.0,0.0,3.0,1.0,1.75,1.25,0.0,0.0,0.0,0.29347430534631924,0.09782476844877308,0.1711933447853529,24.49,31.9,20.1,0.5107015041814991,24.4,3.64,7.1,1.2,0.63,77.0,96,42,0.992708874098054,0.120536680255323
01 Distrito Nacional,2017,4,13,2,1022236,2778,0.9972824279324931,2.0,0.0,0.0,4.0,1.25,1.375,0.19564953689754616,0.19564953689754616,0.0,0.0,0.3912990737950923,0.12228096056096636,25.53,32.0,20.7,0.7326479345879063,24.9,0.44,1.8,0.0,1.2,70.2,94,33,1.0,-1.6081226496766366e-16
01 Distrito Nacional,2017,4,14,2,1022236,2780,0.9972804714371241,0.0,2.0,0.0,3.0,1.0,1.5,0.19564953689754616,0.0,0.19564953689754616,0.0,0.29347430534631924,0.09782476844877308,25.76,30.7,21.7,0.7935172500964361,24.06,1.19,3.1,0.0,0.93,72.2,94,45,0.992708874098054,-0.12053668025532288
01 Distrito Nacional,2017,4,15,1,1022236,2781,0.9972794931894396,-1.0,2.0,2.0,0.0,1.25,1.625,0.09782476844877308,-0.09782476844877308,0.19564953689754616,0.19564953689754616,0.0,0.12228096056096636,25.67,33.1,21.1,0.7691186731433824,24.59,1.99,4.0,0.4,3.64,65.6,88,34,0.9709418174260521,-0.2393156642875575
01 Distrito Nacional,2017,4,16,2,1022236,2783,0.9972775366940706,1.0,1.0,2.0,0.0,1.75,1.75,0.19564953689754616,0.09782476844877308,0.09782476844877308,0.19564953689754616,0.0,0.1711933447853529,24.51,29.4,21.1,0.5142580997322217,24.49,12.24,33.0,1.2,0.44,78.0,96,45,0.9350162426854148,-0.35460488704253545
01 Distrito Nacional,2017,4,17,0,1022236,2783,0.9972775366940706,-2.0,2.0,1.0,2.0,1.25,1.25,0.0,-0.19564953689754616,0.19564953689754616,0.09782476844877308,0.19564953689754616,0.12228096056096636,24.57,28.1,21.2,0.5250771892789244,25.53,9.37,20.7,1.5,1.19,88.0,98,70,0.8854560256532099,-0.4647231720437685
01 Distrito Nacional,2017,5,18,3,1022236,2786,0.9972746019510171,3.0,0.0,2.0,2.0,1.5,1.25,0.29347430534631924,0.29347430534631924,0.0,0.19564953689754616,0.19564953689754616,0.14673715267315962,24.79,28.6,20.5,0.5667312916614682,25.76,5.43,18.7,0.5,1.99,85.0,96,64,0.8229838658936565,-0.5680647467311557
01 Distrito Nacional,2017,5,19,4,1022236,2790,0.9972706889602793,1.0,3.0,0.0,1.0,2.25,1.75,0.3912990737950923,0.09782476844877308,0.29347430534631924,0.0,0.09782476844877308,0.22010572900973943,25.19,30.7,21.4,0.6511143495812949,25.67,1.43,2.4,0.4,12.24,80.6,97,54,0.7485107481711013,-0.6631226582407951
01 Distrito Nacional,2017,5,20,6,1022236,2796,0.9972648194741723,2.0,4.0,3.0,2.0,3.25,2.5,0.5869486106926385,0.19564953689754616,0.3912990737950923,0.29347430534631924,0.19564953689754616,0.3179304974585125,25.99,30.5,23.0,0.8594436651961357,24.51,3.11,4.7,0.4,9.37,82.5,97,59,0.6631226582407952,-0.7485107481711012
01 Distrito Nacional,2017,5,21,3,1022236,2799,0.9972618847311189,-3.0,6.0,4.0,0.0,4.0,2.625,0.29347430534631924,-0.29347430534631924,0.5869486106926385,0.3912990737950923,0.0,0.3912990737950923,26.39,30.3,22.7,0.987409926537488,24.57,0.96,1.6,0.2,5.43,79.0,95,57,0.5680647467311558,-0.8229838658936564
01 Distrito Nacional,2017,6,22,4,1022236,2803,0.9972579717403809,1.0,3.0,6.0,3.0,4.25,2.875,0.3912990737950923,0.09782476844877308,0.29347430534631924,0.5869486106926385,0.29347430534631924,0.4157552659072856,25.94,30.2,22.2,0.8446609286705088,24.79,3.67,11.7,0.9,1.43,80.5,95,54,0.46472317204376906,-0.8854560256532096
01 Distrito Nacional,2017,6,23,3,1022236,2806,0.9972550369973274,-1.0,4.0,3.0,4.0,4.0,3.125,0.29347430534631924,-0.09782476844877308,0.3912990737950923,0.29347430534631924,0.3912990737950923,0.3912990737950923,26.74,30.7,23.1,1.114917041609322,25.19,2.04,4.7,0.4,3.11,80.4,97,57,0.35460488704253584,-0.9350162426854147
01 Distrito Nacional,2017,6,24,0,1022236,2806,0.9972550369973274,-3.0,3.0,4.0,6.0,2.5,2.875,0.0,-0.29347430534631924,0.29347430534631924,0.3912990737950923,0.5869486106926385,0.24456192112193273,26.36,31.6,22.8,0.9771843059017316,25.99,5.16,19.3,0.0,0.96,78.3,97,46,0.23931566428755768,-0.970941817426052
01 Distrito Nacional,2017,6,25,3,1022236,2809,0.997252102254274,3.0,0.0,3.0,3.0,2.5,3.25,0.29347430534631924,0.29347430534631924,0.0,0.29347430534631924,0.29347430534631924,0.24456192112193273,26.34,31.9,22.7,0.9704261248319247,26.39,3.8,10.2,0.7,3.67,78.1,96,47,0.12053668025532308,-0.992708874098054
01 Distrito Nacional,2017,6,26,2,1022236,2811,0.997250145758905,-1.0,3.0,0.0,4.0,2.0,3.125,0.19564953689754616,-0.09782476844877308,0.29347430534631924,0.0,0.3912990737950923,0.19564953689754616,26.61,31.3,23.4,1.0657406463122585,25.94,3.29,6.7,0.9,2.04,80.0,95,53,-3.216245299353273e-16,-1.0
01 Distrito Nacional,2017,7,27,1,1022236,2812,0.9972491675112205,-1.0,2.0,3.0,3.0,1.5,2.75,0.09782476844877308,-0.09782476844877308,0.19564953689754616,0.29347430534631924,0.29347430534631924,0.14673715267315962,26.61,31.7,22.9,1.0657406463122585,26.74,2.43,7.0,0.4,5.16,79.4,95,52,-0.12053668025532283,-0.992708874098054
01 Distrito Nacional,2017,7,28,4,1022236,2816,0.9972452545204825,3.0,1.0,2.0,0.0,2.5,2.5,0.3912990737950923,0.29347430534631924,0.09782476844877308,0.19564953689754616,0.0,0.24456192112193273,26.43,30.7,23.2,1.001210732345348,26.36,3.73,8.6,0.0,3.8,83.0,99,60,-0.23931566428755743,-0.9709418174260521
01 Distrito Nacional,2017,7,29,3,1022236,2819,0.997242319777429,-1.0,4.0,1.0,3.0,2.5,2.5,0.29347430534631924,-0.09782476844877308,0.3912990737950923,0.09782476844877308,0.29347430534631924,0.24456192112193273,27.2,33.2,23.6,1.3078701834726594,26.34,2.16,6.4,0.3,3.29,78.2,96,46,-0.3546048870425356,-0.9350162426854148
01 Distrito Nacional,2017,7,30,2,1022236,2821,0.9972403632820601,-1.0,3.0,4.0,2.0,2.5,2.25,0.19564953689754616,-0.09782476844877308,0.29347430534631924,0.3912990737950923,0.19564953689754616,0.24456192112193273,26.99,31.5,23.3,1.2159552720331552,26.61,2.81,7.9,0.5,2.43,82.2,96,63,-0.46472317204376806,-0.8854560256532101
01 Distrito Nacional,2017,8,31,1,1022236,2822,0.9972393850343756,-1.0,2.0,3.0,1.0,2.5,2.0,0.09782476844877308,-0.09782476844877308,0.19564953689754616,0.29347430534631924,0.09782476844877308,0.24456192112193273,27.37,33.7,23.2,1.387342435236366,26.61,4.3,12.3,0.8,3.73,79.6,95,41,-0.5680647467311556,-0.8229838658936565
01 Distrito Nacional,2017,8,32,1,1022236,2823,0.9972384067866912,0.0,1.0,2.0,4.0,1.75,2.125,0.09782476844877308,0.0,0.09782476844877308,0.19564953689754616,0.3912990737950923,0.1711933447853529,26.67,32.0,23.0,1.0881619625579708,26.43,3.67,9.6,0.6,2.16,82.1,96,49,-0.663122658240795,-0.7485107481711013
01 Distrito Nacional,2017,8,33,2,1022236,2825,0.9972364502913221,1.0,1.0,1.0,3.0,1.5,2.0,0.19564953689754616,0.09782476844877308,0.09782476844877308,0.09782476844877308,0.29347430534631924,0.14673715267315962,26.71,32.9,23.2,1.1033709568461119,27.2,5.8,18.7,0.3,2.81,82.7,97,48,-0.7485107481711011,-0.6631226582407952
01 Distrito Nacional,2017,8,34,3,1022236,2828,0.9972335155482687,1.0,2.0,1.0,2.0,1.75,2.125,0.29347430534631924,0.09782476844877308,0.19564953689754616,0.09782476844877308,0.19564953689754616,0.1711933447853529,26.84,31.7,23.6,1.1542837249017497,26.99,2.2,4.9,0.4,4.3,82.2,96,58,-0.8229838658936564,-0.5680647467311559
01 Distrito Nacional,2017,9,35,3,1022236,2831,0.9972305808052152,0.0,3.0,2.0,1.0,2.25,2.375,0.29347430534631924,0.0,0.29347430534631924,0.19564953689754616,0.09782476844877308,0.22010572900973943,26.93,32.2,24.0,1.1909008052966013,27.37,1.69,3.0,0.0,3.67,81.6,97,49,-0.8854560256532096,-0.4647231720437691
01 Distrito Nacional,2017,9,36,0,1022236,2831,0.9972305808052152,-3.0,3.0,3.0,1.0,2.0,1.875,0.0,-0.29347430534631924,0.29347430534631924,0.29347430534631924,0.09782476844877308,0.19564953689754616,26.93,32.2,23.4,1.1909008052966013,26.67,8.44,20.9,0.2,5.8,82.8,94,62,-0.9350162426854147,-0.3546048870425359
01 Distrito Nacional,2017,9,37,0,1022236,2831,0.9972305808052152,0.0,0.0,3.0,2.0,1.5,1.5,0.0,0.0,0.0,0.29347430534631924,0.19564953689754616,0.14673715267315962,26.9,31.1,23.1,1.1785678324121953,26.71,6.79,15.1,0.2,2.2,85.7,96,63,-0.970941817426052,-0.23931566428755774
01 Distrito Nacional,2017,9,38,7,1022236,2838,0.9972237330714239,7.0,0.0,0.0,3.0,2.5,2.125,0.6847733791414116,0.6847733791414116,0.0,0.0,0.29347430534631924,0.24456192112193273,26.83,32.0,23.2,1.150285301652728,26.84,8.57,18.1,0.7,1.69,82.7,97,56,-0.992708874098054,-0.12053668025532357
01 Distrito Nacional,2017,9,39,4,1022236,2842,0.9972198200806859,-3.0,7.0,0.0,3.0,2.75,2.5,0.3912990737950923,-0.29347430534631924,0.6847733791414116,0.0,0.29347430534631924,0.26901811323412594,26.07,30.7,23.0,0.8836360581863195,26.93,6.76,14.1,0.4,8.44,85.1,98,56,-1.0,-1.8369701987210297e-16
01 Distrito Nacional,2017,10,40,5,1022236,2847,0.9972149288422635,1.0,4.0,7.0,0.0,4.0,3.0,0.48912384224386546,0.09782476844877308,0.3912990737950923,0.6847733791414116,0.0,0.3912990737950923,25.89,30.4,23.1,0.8301324604675588,26.93,6.39,12.7,1.3,6.79,86.8,98,61,-0.992708874098054,0.1205366802553232
01 Distrito Nacional,2017,10,41,5,1022236,2852,0.997210037603841,0.0,5.0,4.0,0.0,5.25,3.375,0.48912384224386546,0.0,0.48912384224386546,0.3912990737950923,0.0,0.5135800343560587,25.93,31.1,21.9,0.8417350346100828,26.9,6.81,16.9,0.9,8.57,85.1,96,61,-0.9709418174260521,0.23931566428755738
01 Distrito Nacional,2017,10,42,4,1022236,2856,0.9972061246131031,-1.0,5.0,5.0,7.0,4.5,3.5,0.3912990737950923,-0.09782476844877308,0.48912384224386546,0.48912384224386546,0.6847733791414116,0.44021145801947886,25.93,30.2,22.6,0.8417350346100828,26.83,7.31,19.5,0.3,6.76,84.0,97,54,-0.9350162426854148,0.35460488704253557
01 Distrito Nacional,2017,10,43,5,1022236,2861,0.9972012333746806,1.0,4.0,5.0,4.0,4.75,3.75,0.48912384224386546,0.09782476844877308,0.3912990737950923,0.48912384224386546,0.3912990737950923,0.4646676501316721,25.59,30.1,21.9,0.7480615636870706,26.07,1.94,7.9,0.3,6.39,83.8,97,62,-0.8854560256532101,0.464723172043768
01 Distrito Nacional,2017,11,44,3,1022236,2864,0.9971982986316271,-2.0,5.0,4.0,5.0,4.25,4.125,0.29347430534631924,-0.19564953689754616,0.48912384224386546,0.3912990737950923,0.48912384224386546,0.4157552659072856,25.74,30.2,22.1,0.7880293055748347,25.89,1.66,3.7,0.5,6.81,82.3,95,57,-0.822983865893657,0.5680647467311548
01 Distrito Nacional,2017,11,45,3,1022236,2867,0.9971953638885737,0.0,3.0,5.0,5.0,3.75,4.5,0.29347430534631924,0.0,0.29347430534631924,0.48912384224386546,0.48912384224386546,0.3668428816828991,24.29,28.2,22.3,0.47646071699992243,25.93,13.77,24.4,5.9,7.31,90.2,97,71,-0.7485107481711011,0.6631226582407953
