z1,z2,province,year,week,split
0.09527457,-11.667194,02 Azua,2017,22,train
-1.6923764,-11.454917,02 Azua,2017,23,train
-2.3483648,-9.943414,02 Azua,2017,24,train
-1.5374018,-6.1307626,02 Azua,2017,25,train
-2.8043995,-8.467068,02 Azua,2017,26,train
-16.057953,-6.1811824,02 Azua,2017,27,train
-16.653704,-2.3074298,02 Azua,2017,28,train
-10.9959955,-12.808748,02 Azua,2017,29,train
-16.86904,-6.312375,02 Azua,2017,30,train
-8.981511,-11.07033,02 Azua,2017,31,train
-14.361429,-7.382715,02 Azua,2017,32,train
-12.7955065,-6.9463363,02 Azua,2017,33,train
-15.680569,-2.650086,02 Azua,2017,34,train
-5.5234585,2.0423105,02 Azua,2017,35,train
-13.972337,10.926941,02 Azua,2017,36,train
-11.7191,9.564541,02 Azua,2017,37,train
-11.962352,9.845293,02 Azua,2017,38,train
-5.3789926,2.6173127,02 Azua,2017,39,train
-5.180686,3.4840403,02 Azua,2017,40,train
-5.0409884,3.980232,02 Azua,2017,41,train
-4.7207804,3.8598166,02 Azua,2017,42,train
-3.975721,3.587525,02 Azua,2017,43,train
-3.727773,3.723766,02 Azua,2017,44,train
-10.620516,13.035227,02 Azua,2017,45,train
-11.834546,14.776804,02 Azua,2017,46,train
-3.2239215,4.4513755,02 Azua,2017,47,train
-2.6883852,4.0620675,02 Azua,2017,48,train
-2.654871,4.7473993,02 Azua,2017,49,train
-2.277172,4.4369493,02 Azua,2017,50,train
-1.7221016,4.44429,02 Azua,2017,51,train
-1.3245268,7.6686244,02 Azua,2017,52,train
-3.5032382,10.2351265,02 Azua,2018,1,train
-2.575154,9.213685,02 Azua,2018,2,train
-1.9128937,8.807841,02 Azua,2018,3,train
-1.5632818,8.510117,02 Azua,2018,4,train
4.398538,1.6962788,02 Azua,2018,5,train
3.934482,1.1143022,02 Azua,2018,6,train
4.3724976,0.7897459,02 Azua,2018,7,train
4.374867,0.15679199,02 Azua,2018,8,train
17.154217,5.5910716,02 Azua,2018,9,train
22.291235,4.976463,02 Azua,2018,10,train
20.402584,-1.7872148,02 Azua,2018,11,train
19.107925,-3.1379118,02 Azua,2018,12,train
16.454824,1.0515008,02 Azua,2018,13,train
17.022318,-1.9939892,02 Azua,2018,14,train
11.067371,-1.1646956,02 Azua,2018,15,train
12.79352,-0.9119193,02 Azua,2018,16,train
14.586135,-1.8124045,02 Azua,2018,17,train
7.8742275,-16.430296,02 Azua,2018,18,train
5.4187946,-16.908686,02 Azua,2018,19,train
1.4188375,-10.621611,02 Azua,2018,20,train
-0.012460478,-11.487582,02 Azua,2018,21,train
0.09429325,-12.694773,02 Azua,2018,22,train
-3.8477666,-12.929201,02 Azua,2018,23,train
-3.1767333,-10.489974,02 Azua,2018,24,train
-0.90475553,-10.31198,02 Azua,2018,25,train
-4.0933266,-10.351631,02 Azua,2018,26,train
-13.577246,-15.194298,02 Azua,2018,27,train
-18.27353,-8.147753,02 Azua,2018,28,train
-16.982908,-7.0826664,02 Azua,2018,29,train
-16.298231,-6.464588,02 Azua,2018,30,train
-12.294407,-13.547406,02 Azua,2018,31,train
-15.705345,-6.554909,02 Azua,2018,32,train
-14.916346,-8.209637,02 Azua,2018,33,train
-14.338162,-7.785895,02 Azua,2018,34,train
-1.4238307,-1.3040484,02 Azua,2018,35,train
-4.1811485,0.6187604,02 Azua,2018,36,train
-3.802851,0.7770337,02 Azua,2018,37,train
-4.1018524,0.8243621,02 Azua,2018,38,train
-3.521098,0.56609154,02 Azua,2018,39,train
-3.3920758,1.8533312,02 Azua,2018,40,train
-3.1142836,2.2068512,02 Azua,2018,41,train
-3.2082944,2.0569155,02 Azua,2018,42,train
-2.730956,2.2424593,02 Azua,2018,43,train
-2.349193,2.4030826,02 Azua,2018,44,train
-1.7606412,2.3766603,02 Azua,2018,45,train
-1.5195535,2.0703542,02 Azua,2018,46,train
-1.6761771,2.3756232,02 Azua,2018,47,train
-1.6219528,2.49019,02 Azua,2018,48,train
3.190744,3.2690623,02 Azua,2018,49,train
3.3558297,3.483323,02 Azua,2018,50,train
9.668074,9.028704,02 Azua,2018,51,train
0.72332346,7.963797,02 Azua,2018,52,train
1.0304848,7.691058,02 Azua,2019,1,train
4.5577226,12.841139,02 Azua,2019,2,train
6.4380565,16.130611,02 Azua,2019,3,train
1.2937821,9.066408,02 Azua,2019,4,train
12.86934,7.3316646,02 Azua,2019,5,train
11.415723,5.023319,02 Azua,2019,6,train
11.197534,4.3285737,02 Azua,2019,7,train
5.5991745,0.3028298,02 Azua,2019,8,train
5.760525,0.2345771,02 Azua,2019,9,train
13.724875,3.3572886,02 Azua,2019,10,train
13.5014305,2.208996,02 Azua,2019,11,train
14.0026655,1.2451639,02 Azua,2019,12,train
16.313513,-13.028711,02 Azua,2019,13,train
13.56029,0.34222847,02 Azua,2019,14,train
13.770419,0.047066536,02 Azua,2019,15,train
12.385305,-0.33842245,02 Azua,2019,16,train
15.437842,-2.2567358,02 Azua,2019,17,train
2.6616545,-14.96091,02 Azua,2019,18,train
4.1822376,-16.081892,02 Azua,2019,19,train
2.7250702,-15.192021,02 Azua,2019,20,train
6.3071733,-13.698737,02 Azua,2019,21,train
5.62973,-13.274143,02 Azua,2019,22,train
2.4443407,-10.690412,02 Azua,2019,23,train
-2.976056,-10.905162,02 Azua,2019,24,train
-3.1481543,-9.929956,02 Azua,2019,25,train
-3.5486462,-9.558615,02 Azua,2019,26,train
-14.074556,-10.885965,02 Azua,2019,27,train
-12.773339,-9.890733,02 Azua,2019,28,train
-12.907093,-10.448235,02 Azua,2019,29,train
-12.054804,-9.268154,02 Azua,2019,30,train
-11.902206,-8.712562,02 Azua,2019,31,train
-12.139812,-9.183912,02 Azua,2019,32,train
-11.482835,-8.66889,02 Azua,2019,33,train
-10.870733,-7.283357,02 Azua,2019,34,train
-2.4195619,-0.44955146,02 Azua,2019,35,train
-2.5276148,-0.32593217,02 Azua,2019,36,train
-2.4211593,-0.3453285,02 Azua,2019,37,train
-15.317714,12.728581,02 Azua,2019,38,train
-3.1740258,-0.22874846,02 Azua,2019,39,train
-2.3817186,0.64289105,02 Azua,2019,40,train
-2.4478796,0.8016613,02 Azua,2019,41,train
-2.2490451,1.1383487,02 Azua,2019,42,train
-1.7984755,1.1935874,02 Azua,2019,43,train
-1.7792988,1.5205373,02 Azua,2019,44,train
-1.1820104,1.1567261,02 Azua,2019,45,train
-1.3874841,1.7006894,02 Azua,2019,46,train
-1.369119,1.7774329,02 Azua,2019,47,train
-0.80255085,1.1849539,02 Azua,2019,48,train
8.333703,9.059272,02 Azua,2019,49,train
4.8656135,5.825272,02 Azua,2019,50,train
8.215498,8.804966,02 Azua,2019,51,train
6.3412347,11.910021,02 Azua,2019,52,train
5.785601,12.512668,02 Azua,2020,1,val
1.6133798,7.8959017,02 Azua,2020,2,val
1.1952188,7.247996,02 Azua,2020,3,val
6.44475,13.903608,02 Azua,2020,4,val
12.480005,6.9956846,02 Azua,2020,5,val
10.337042,4.6102095,02 Azua,2020,6,val
5.866761,1.2013271,02 Azua,2020,7,val
11.27483,3.7704265,02 Azua,2020,8,val
11.928041,3.9389637,02 Azua,2020,9,val
12.634618,3.5088472,02 Azua,2020,10,val
13.2462,2.4586985,02 Azua,2020,11,val
7.8972406,-0.53809553,02 Azua,2020,12,val
14.351899,1.121154,02 Azua,2020,13,val
15.725746,-0.08433887,02 Azua,2020,14,val
14.89233,-3.3829772,02 Azua,2020,15,val
13.9847765,-0.74674845,02 Azua,2020,16,val
13.830323,-1.5255574,02 Azua,2020,17,val
14.023812,-1.0486639,02 Azua,2020,18,val
14.21063,-3.505001,02 Azua,2020,19,val
13.073294,-3.1468198,02 Azua,2020,20,val
12.623128,-4.034512,02 Azua,2020,21,val
12.406622,-4.6800103,02 Azua,2020,22,val
9.090673,-4.875696,02 Azua,2020,23,val
9.204105,-6.1878843,02 Azua,2020,24,val
8.126105,-5.836113,02 Azua,2020,25,val
6.706291,-4.561533,02 Azua,2020,26,val
-15.128166,-2.193452,02 Azua,2020,27,val
-14.707848,-3.383081,02 Azua,2020,28,val
-15.399507,-3.0102584,02 Azua,2020,29,val
-11.573626,-8.2512,02 Azua,2020,30,val
-19.968142,13.80395,02 Azua,2020,31,val
-18.777073,0.443775,02 Azua,2020,32,val
-18.514027,-0.36264673,02 Azua,2020,33,val
-25.262726,17.179647,02 Azua,2020,34,val
-4.1361685,0.59683865,02 Azua,2020,35,val
-4.956357,1.1632653,02 Azua,2020,36,val
-3.4645581,-0.21426755,02 Azua,2020,37,val
-6.0438724,3.0264394,02 Azua,2020,38,val
-5.9246416,2.989974,02 Azua,2020,39,val
-6.238794,4.024817,02 Azua,2020,40,val
-5.534483,4.3157477,02 Azua,2020,41,val
-5.572651,5.0292773,02 Azua,2020,42,val
-5.0458717,4.648386,02 Azua,2020,43,val
-4.796017,4.8123565,02 Azua,2020,44,val
-10.624792,12.85441,02 Azua,2020,45,val
-4.5051146,5.760229,02 Azua,2020,46,val
-4.1908894,5.740471,02 Azua,2020,47,val
-3.0176709,4.6656218,02 Azua,2020,48,val
11.191107,9.145764,02 Azua,2020,49,val
11.115625,9.049221,02 Azua,2020,50,val
10.803548,8.726923,02 Azua,2020,51,val
0.72768676,20.92119,02 Azua,2020,52,val
2.7416222,23.86759,02 Azua,2021,1,val
2.46291,21.638996,02 Azua,2021,2,val
1.6130046,21.171593,02 Azua,2021,3,val
3.104595,21.155825,02 Azua,2021,4,val
10.664857,7.1796036,02 Azua,2021,5,val
5.1534915,2.0095425,02 Azua,2021,6,val
6.902813,2.1503575,02 Azua,2021,7,val
5.1470513,0.32471487,02 Azua,2021,8,val
20.510717,3.3890195,02 Azua,2021,9,val
15.597252,1.1044846,02 Azua,2021,10,val
17.744175,2.3558161,02 Azua,2021,11,val
16.255077,0.19575492,02 Azua,2021,12,val
15.401914,-0.65309113,02 Azua,2021,13,val
17.61526,-6.6270785,02 Azua,2021,14,val
20.255924,-2.3039658,02 Azua,2021,15,val
16.977448,-2.241109,02 Azua,2021,16,val
15.784077,-1.8680085,02 Azua,2021,17,val
5.820398,-15.707648,02 Azua,2021,18,val
4.1121807,-15.569129,02 Azua,2021,19,val
1.9653912,-14.264718,02 Azua,2021,20,val
0.9089081,-13.415865,02 Azua,2021,21,val
-0.871837,-10.752563,02 Azua,2021,22,val
-2.1782598,-11.5696945,02 Azua,2021,23,val
-2.2939227,-8.320655,02 Azua,2021,24,val
-3.2088826,-10.511956,02 Azua,2021,25,val
-2.072283,-8.048452,02 Azua,2021,26,val
-14.145706,-10.980471,02 Azua,2021,27,val
-16.301275,-6.226176,02 Azua,2021,28,val
-16.94857,-6.6744666,02 Azua,2021,29,val
-16.094587,-5.793942,02 Azua,2021,30,val
-16.942135,-5.0215883,02 Azua,2021,31,val
-19.735603,10.185843,02 Azua,2021,32,val
-21.672379,11.762332,02 Azua,2021,33,val
-16.208927,-4.198158,02 Azua,2021,34,val
-5.529756,2.2240777,02 Azua,2021,35,val
-5.802666,2.3558505,02 Azua,2021,36,val
-5.7195935,2.5259366,02 Azua,2021,37,val
-5.461163,2.4515758,02 Azua,2021,38,val
-5.4845915,2.967839,02 Azua,2021,39,val
-5.13338,2.7534611,02 Azua,2021,40,val
-5.4029207,4.375008,02 Azua,2021,41,val
-5.154273,4.389926,02 Azua,2021,42,val
-4.249709,3.6553993,02 Azua,2021,43,val
-4.0144715,3.9518573,02 Azua,2021,44,val
-2.420943,2.7725334,02 Azua,2021,45,val
0.59161484,-0.24643643,02 Azua,2021,46,val
-2.838314,3.9558835,02 Azua,2021,47,val
6.2409344,4.9330893,02 Azua,2021,48,val
3.579474,2.6344104,02 Azua,2021,49,val
3.4218724,2.4680138,02 Azua,2021,50,val
10.224147,8.322794,02 Azua,2021,51,val
-0.760922,12.143502,02 Azua,2021,52,val
2.0010436,7.3863535,03 Baoruco,2015,1,train
1.8381873,7.487681,03 Baoruco,2015,2,train
1.8811975,7.526279,03 Baoruco,2015,3,train
1.6198666,7.3748446,03 Baoruco,2015,4,train
5.329014,1.6456163,03 Baoruco,2015,5,train
6.15788,1.8717157,03 Baoruco,2015,6,train
5.3212175,1.0925072,03 Baoruco,2015,7,train
6.2350783,0.81920797,03 Baoruco,2015,8,train
8.168607,0.9391047,03 Baoruco,2015,9,train
7.422124,0.28913596,03 Baoruco,2015,10,train
6.896968,-0.20784095,03 Baoruco,2015,11,train
7.8872523,-0.39489216,03 Baoruco,2015,12,train
9.285363,-0.39803034,03 Baoruco,2015,13,train
9.038437,-0.8242188,03 Baoruco,2015,14,train
9.412908,-0.9742791,03 Baoruco,2015,15,train
7.392071,-1.7299848,03 Baoruco,2015,16,train
7.249533,-2.092451,03 Baoruco,2015,17,train
2.920723,-2.9020946,03 Baoruco,2015,18,train
3.2575443,-3.6071944,03 Baoruco,2015,19,train
2.69353,-3.2645574,03 Baoruco,2015,20,train
2.5268457,-3.7801576,03 Baoruco,2015,21,train
2.258228,-3.7490518,03 Baoruco,2015,22,train
1.8724042,-3.9621708,03 Baoruco,2015,23,train
1.0731261,-3.1554687,03 Baoruco,2015,24,train
0.76792324,-3.4751778,03 Baoruco,2015,25,train
0.22776124,-4.5308814,03 Baoruco,2015,26,train
-10.843322,-9.854488,03 Baoruco,2015,27,train
-10.366688,-9.169419,03 Baoruco,2015,28,train
-9.765496,-7.998268,03 Baoruco,2015,29,train
-9.160591,-7.948768,03 Baoruco,2015,30,train
-10.548467,-9.529725,03 Baoruco,2015,31,train
-8.975524,-7.375027,03 Baoruco,2015,32,train
-9.370574,-7.9471593,03 Baoruco,2015,33,train
-9.956498,-8.597013,03 Baoruco,2015,34,train
-15.9669485,11.821818,03 Baoruco,2015,35,train
-2.8043268,-0.89799863,03 Baoruco,2015,36,train
-2.1377995,-1.0126365,03 Baoruco,2015,37,train
-1.9220359,-0.7917348,03 Baoruco,2015,38,train
-2.0821588,-0.8118011,03 Baoruco,2015,39,train
-1.5667268,-0.42589748,03 Baoruco,2015,40,train
-1.354375,-0.4492374,03 Baoruco,2015,41,train
-1.1619501,-0.13505131,03 Baoruco,2015,42,train
-0.98046356,0.14398734,03 Baoruco,2015,43,train
-0.8555094,0.28129604,03 Baoruco,2015,44,train
-0.60001075,0.39430496,03 Baoruco,2015,45,train
-0.54110503,0.60546124,03 Baoruco,2015,46,train
-0.31511128,0.4688222,03 Baoruco,2015,47,train
2.8679817,4.055868,03 Baoruco,2015,48,train
6.298375,7.410282,03 Baoruco,2015,49,train
5.571405,6.712307,03 Baoruco,2015,50,train
6.0775733,7.130866,03 Baoruco,2015,51,train
3.3467925,7.1954894,03 Baoruco,2015,52,train
2.3856065,6.3535914,03 Baoruco,2016,1,train
2.332264,6.443894,03 Baoruco,2016,2,train
2.1500404,6.339737,03 Baoruco,2016,3,train
4.213599,8.93162,03 Baoruco,2016,4,train
5.4008574,1.1416893,03 Baoruco,2016,5,train
5.9892883,1.2687513,03 Baoruco,2016,6,train
6.292934,1.2665675,03 Baoruco,2016,7,train
6.0239563,0.86107,03 Baoruco,2016,8,train
13.827581,-12.309627,03 Baoruco,2016,9,train
10.843627,1.8457731,03 Baoruco,2016,10,train
10.823568,1.1937463,03 Baoruco,2016,11,train
9.008944,-0.2079042,03 Baoruco,2016,12,train
9.845113,-0.39641893,03 Baoruco,2016,13,train
11.19986,-0.9052013,03 Baoruco,2016,14,train
7.776434,-1.6705858,03 Baoruco,2016,15,train
10.732579,-1.3374044,03 Baoruco,2016,16,train
14.905549,-13.1937065,03 Baoruco,2016,17,train
7.973508,-12.610299,03 Baoruco,2016,18,train
7.286269,-11.606342,03 Baoruco,2016,19,train
5.4051194,-9.136924,03 Baoruco,2016,20,train
5.4000955,-9.932209,03 Baoruco,2016,21,train
4.9212265,-10.056608,03 Baoruco,2016,22,train
1.258162,-6.1423936,03 Baoruco,2016,23,train
0.5189293,-4.4517922,03 Baoruco,2016,24,train
-0.8032604,-6.2440796,03 Baoruco,2016,25,train
-1.2601137,-6.0683417,03 Baoruco,2016,26,train
-9.08657,-8.056557,03 Baoruco,2016,27,train
-7.8052096,-9.209357,03 Baoruco,2016,28,train
-7.2930126,-8.899888,03 Baoruco,2016,29,train
-6.760976,-8.546775,03 Baoruco,2016,30,train
-12.056486,-2.5820708,03 Baoruco,2016,31,train
-10.154815,-4.487573,03 Baoruco,2016,32,train
-7.5104995,-9.37543,03 Baoruco,2016,33,train
-14.895399,-1.0104866,03 Baoruco,2016,34,train
-1.219114,-2.3975408,03 Baoruco,2016,35,train
-0.73001784,-2.304641,03 Baoruco,2016,36,train
-0.6009671,-2.2013316,03 Baoruco,2016,37,train
-0.650572,-2.2004607,03 Baoruco,2016,38,train
-0.7074718,-2.2400725,03 Baoruco,2016,39,train
-13.745791,13.31727,03 Baoruco,2016,40,train
-6.550949,4.344068,03 Baoruco,2016,41,train
-5.6226335,5.5618057,03 Baoruco,2016,42,train
-5.4148965,5.435666,03 Baoruco,2016,43,train
-4.3331003,5.0033684,03 Baoruco,2016,44,train
-4.5694637,5.740867,03 Baoruco,2016,45,train
-4.4168515,6.1851273,03 Baoruco,2016,46,train
-3.1803408,5.7242103,03 Baoruco,2016,47,train
6.228794,4.7708387,03 Baoruco,2016,48,train
5.4031687,4.102539,03 Baoruco,2016,49,train
6.4712105,4.9913282,03 Baoruco,2016,50,train
4.319114,3.0445173,03 Baoruco,2016,51,train
0.21557625,9.258068,03 Baoruco,2016,52,train
0.4677065,8.344603,03 Baoruco,2017,1,train
0.49068087,7.881148,03 Baoruco,2017,2,train
0.39625412,8.112166,03 Baoruco,2017,3,train
0.28570285,8.290503,03 Baoruco,2017,4,train
3.9737248,1.2092707,03 Baoruco,2017,5,train
4.393884,1.3643289,03 Baoruco,2017,6,train
4.4061146,0.8788195,03 Baoruco,2017,7,train
4.4543242,0.21036647,03 Baoruco,2017,8,train
4.783426,-0.16388164,03 Baoruco,2017,9,train
5.2795887,-0.48703012,03 Baoruco,2017,10,train
5.4900336,-0.8860512,03 Baoruco,2017,11,train
6.0931244,-1.253485,03 Baoruco,2017,12,train
5.6505857,-1.613366,03 Baoruco,2017,13,train
6.914361,-1.7960567,03 Baoruco,2017,14,train
5.971605,-1.8671162,03 Baoruco,2017,15,train
13.73564,-11.607162,03 Baoruco,2017,16,train
13.538707,-11.320538,03 Baoruco,2017,17,train
12.139949,-3.8839064,03 Baoruco,2017,18,train
10.690395,-3.2366862,03 Baoruco,2017,19,train
8.858437,-4.8166227,03 Baoruco,2017,20,train
6.431752,-3.4122522,03 Baoruco,2017,21,train
6.5041966,-3.6913264,03 Baoruco,2017,22,train
6.312094,-3.6854553,03 Baoruco,2017,23,train
6.6668015,-4.190691,03 Baoruco,2017,24,train
0.25137594,-2.9113905,03 Baoruco,2017,25,train
-0.07142294,-2.9577,03 Baoruco,2017,26,train
-8.186255,-9.277632,03 Baoruco,2017,27,train
-7.63795,-9.321068,03 Baoruco,2017,28,train
-7.728086,-9.223918,03 Baoruco,2017,29,train
-7.1548877,-8.648839,03 Baoruco,2017,30,train
-7.095903,-8.598681,03 Baoruco,2017,31,train
-6.8204336,-8.887164,03 Baoruco,2017,32,train
-7.4731264,-8.876087,03 Baoruco,2017,33,train
-7.3751206,-8.926678,03 Baoruco,2017,34,train
-0.8353984,-2.064699,03 Baoruco,2017,35,train
-0.8045085,-2.1279395,03 Baoruco,2017,36,train
-1.0557009,-2.2307796,03 Baoruco,2017,37,train
-0.8733242,-2.1460452,03 Baoruco,2017,38,train
-0.69844526,-1.9737673,03 Baoruco,2017,39,train
-0.43659973,-1.8888203,03 Baoruco,2017,40,train
-2.5897722,0.6034868,03 Baoruco,2017,41,train
-3.1063125,1.9650114,03 Baoruco,2017,42,train
0.44200328,-0.83713734,03 Baoruco,2017,43,train
0.5027137,-0.5498544,03 Baoruco,2017,44,train
-11.128412,13.612313,03 Baoruco,2017,45,train
-4.599945,6.7158265,03 Baoruco,2017,46,train
-2.5396254,5.0385,03 Baoruco,2017,47,train
-0.59051687,2.8619635,03 Baoruco,2017,48,train
4.0386267,2.8031502,03 Baoruco,2017,49,train
3.6316636,2.4997704,03 Baoruco,2017,50,train
3.553073,2.2812495,03 Baoruco,2017,51,train
0.63251495,7.6223435,03 Baoruco,2017,52,train
-1.0713599,11.899118,03 Baoruco,2018,1,train
-8.191437,21.666641,03 Baoruco,2018,2,train
-1.0129483,12.33244,03 Baoruco,2018,3,train
-0.6748538,11.380194,03 Baoruco,2018,4,train
3.8632462,1.4588149,03 Baoruco,2018,5,train
4.343482,1.0984515,03 Baoruco,2018,6,train
4.422459,0.41128293,03 Baoruco,2018,7,train
4.504772,0.12268411,03 Baoruco,2018,8,train
4.7601852,-0.18401979,03 Baoruco,2018,9,train
4.9559603,-0.6395682,03 Baoruco,2018,10,train
5.519037,-1.179259,03 Baoruco,2018,11,train
5.947,-1.4191477,03 Baoruco,2018,12,train
5.608964,-1.4559449,03 Baoruco,2018,13,train
5.9007072,-1.6674294,03 Baoruco,2018,14,train
6.76461,-1.9660937,03 Baoruco,2018,15,train
6.804487,-2.030899,03 Baoruco,2018,16,train
7.0621643,-2.3052778,03 Baoruco,2018,17,train
10.283457,-3.7903802,03 Baoruco,2018,18,train
6.3936553,-9.242812,03 Baoruco,2018,19,train
4.8702116,-6.8030705,03 Baoruco,2018,20,train
2.7988548,-3.8790007,03 Baoruco,2018,21,train
2.218492,-4.087861,03 Baoruco,2018,22,train
1.2620043,-3.0674734,03 Baoruco,2018,23,train
0.9288505,-3.5087166,03 Baoruco,2018,24,train
0.39308456,-3.6100094,03 Baoruco,2018,25,train
0.21701281,-2.8698905,03 Baoruco,2018,26,train
-10.131236,-10.779429,03 Baoruco,2018,27,train
-8.614546,-10.159933,03 Baoruco,2018,28,train
-7.7972307,-9.2249775,03 Baoruco,2018,29,train
-7.118004,-8.972464,03 Baoruco,2018,30,train
-9.794401,-10.4805355,03 Baoruco,2018,31,train
-9.055851,-9.747459,03 Baoruco,2018,32,train
-8.521909,-9.196636,03 Baoruco,2018,33,train
-7.9494295,-8.946868,03 Baoruco,2018,34,train
-1.0358415,-1.7898091,03 Baoruco,2018,35,train
-1.2485118,-1.536039,03 Baoruco,2018,36,train
-1.1475333,-1.4437592,03 Baoruco,2018,37,train
-2.4786777,-1.2925063,03 Baoruco,2018,38,train
-13.730805,9.703975,03 Baoruco,2018,39,train
-5.1405296,1.9639032,03 Baoruco,2018,40,train
-4.6664796,1.9808131,03 Baoruco,2018,41,train
-0.15026169,-0.6623618,03 Baoruco,2018,42,train
-0.051770125,-0.5550889,03 Baoruco,2018,43,train
0.092909284,-0.4478734,03 Baoruco,2018,44,train
0.0014526739,-0.38430598,03 Baoruco,2018,45,train
0.1501733,0.014824136,03 Baoruco,2018,46,train
0.15593112,-0.14556795,03 Baoruco,2018,47,train
0.22682267,0.033264156,03 Baoruco,2018,48,train
0.45640978,-0.009601925,03 Baoruco,2018,49,train
0.73612314,0.3564349,03 Baoruco,2018,50,train
3.0748353,3.096326,03 Baoruco,2018,51,train
1.0552258,7.2380757,03 Baoruco,2018,52,train
1.3309147,6.6993456,03 Baoruco,2019,1,train
1.1163241,7.090711,03 Baoruco,2019,2,train
1.1392368,7.4014773,03 Baoruco,2019,3,train
1.0281209,7.1954937,03 Baoruco,2019,4,train
4.9470606,1.3596425,03 Baoruco,2019,5,train
4.892736,0.93555206,03 Baoruco,2019,6,train
5.676792,1.1487129,03 Baoruco,2019,7,train
5.276886,0.20457947,03 Baoruco,2019,8,train
5.6338882,0.37089387,03 Baoruco,2019,9,train
