z1,z2,z3,z4,z5,province,year,week,split
-6.8586383,5.050763,-8.40487,2.3530452,-4.124499,15 Monte Cristi,2019,44,train
-7.5564365,5.9047136,-9.267623,1.9849457,-3.4954517,15 Monte Cristi,2019,45,train
-6.9294033,5.4756174,-6.6706104,-1.992771,-0.9583071,15 Monte Cristi,2019,46,train
-5.479079,6.907844,-8.983424,-3.3175142,-1.3522677,15 Monte Cristi,2019,47,train
-5.570052,8.327108,-10.536123,-0.3069377,-1.8770442,15 Monte Cristi,2019,48,train
-1.493339,9.057337,-5.3638644,-2.9707706,-0.52138716,15 Monte Cristi,2019,49,train
-0.80373436,8.374966,-6.6672587,0.5296352,-3.2457964,15 Monte Cristi,2019,50,train
-0.37885067,9.416492,-7.6462507,0.944908,-3.6261017,15 Monte Cristi,2019,51,train
-0.79976815,13.456954,-8.796514,10.393543,-6.4131465,15 Monte Cristi,2019,52,train
-0.19081853,10.205258,-5.569815,7.8905063,-4.5358458,15 Monte Cristi,2020,1,val
0.57933944,7.9608283,-7.031694,7.546775,-5.8420405,15 Monte Cristi,2020,2,val
2.044592,6.784692,-6.5770574,7.0528083,-6.1458645,15 Monte Cristi,2020,3,val
2.0365133,11.800893,0.015662607,18.45904,-7.2718124,15 Monte Cristi,2020,4,val
3.8226528,7.6867466,-8.011229,-5.8809037,-1.3953445,15 Monte Cristi,2020,5,val
3.3449447,5.9163027,-8.690179,-1.4141631,-4.555987,15 Monte Cristi,2020,6,val
2.7531123,5.1031566,-7.502513,-0.13487516,-6.313307,15 Monte Cristi,2020,7,val
2.3504016,3.8363588,-5.6351132,-1.9837618,-4.5223494,15 Monte Cristi,2020,8,val
2.9780266,2.529617,-5.3793063,-3.719076,-3.1516764,15 Monte Cristi,2020,9,val
3.7541332,-1.0194342,-5.564208,-0.6133896,-0.57936525,15 Monte Cristi,2020,10,val
4.660672,-1.1427449,-4.623281,-1.899662,-0.82241213,15 Monte Cristi,2020,11,val
5.8358808,0.006298147,-6.077476,1.581984,-3.8922787,15 Monte Cristi,2020,12,val
6.8179493,-2.2682812,-7.260716,-0.5600515,-3.9371097,15 Monte Cristi,2020,13,val
8.580194,-7.0292892,-8.808785,-0.5431105,-1.7960724,15 Monte Cristi,2020,14,val
8.808223,-9.586697,-9.504317,1.604686,-1.0866321,15 Monte Cristi,2020,15,val
5.3235083,-3.4829385,-8.152839,2.9517264,-4.6837826,15 Monte Cristi,2020,16,val
6.6296225,-6.1684613,-10.220981,3.4495032,-5.2828746,15 Monte Cristi,2020,17,val
6.1115274,-5.8177304,-8.825263,3.488683,-5.0088267,15 Monte Cristi,2020,18,val
6.7734118,-8.156842,-9.52971,3.6190987,-3.8610313,15 Monte Cristi,2020,19,val
6.2212453,-6.288054,-10.881435,4.516334,-6.7512636,15 Monte Cristi,2020,20,val
5.811871,-6.937229,-8.244935,4.438127,-4.9052353,15 Monte Cristi,2020,21,val
8.073579,-10.73969,-9.537902,5.929466,-3.5147438,15 Monte Cristi,2020,22,val
5.183805,-5.8691406,-12.066014,6.197369,-9.024191,15 Monte Cristi,2020,23,val
-2.197871,-9.056566,-10.286562,4.0609627,-7.2003284,15 Monte Cristi,2020,24,val
-2.1481662,-7.319933,-11.205741,5.31322,-7.1094594,15 Monte Cristi,2020,25,val
-2.778736,-6.277639,-10.455492,5.1153426,-5.863537,15 Monte Cristi,2020,26,val
-1.0693749,-6.172392,-8.023373,10.885459,-7.6074595,15 Monte Cristi,2020,27,val
-1.6460845,-5.577228,-9.800081,10.767316,-7.71003,15 Monte Cristi,2020,28,val
-1.1582451,-5.16096,-8.727903,10.055738,-7.5128913,15 Monte Cristi,2020,29,val
-1.1944515,-4.3255014,-8.297097,9.66938,-6.758512,15 Monte Cristi,2020,30,val
-4.176748,-2.1809516,-7.1948442,12.795824,-4.106921,15 Monte Cristi,2020,31,val
-0.08121504,-8.675706,-10.241794,15.469803,0.84697396,15 Monte Cristi,2020,32,val
-0.5042431,-6.144354,-8.109353,11.107743,-1.3786019,15 Monte Cristi,2020,33,val
-3.5202453,-2.8798585,-8.396554,14.1558075,-1.518203,15 Monte Cristi,2020,34,val
-0.9587949,-9.405839,-10.398368,6.8790536,2.4489312,15 Monte Cristi,2020,35,val
-2.9816346,-5.105317,-9.880553,5.537092,-0.6118864,15 Monte Cristi,2020,36,val
-3.6178243,-7.2976823,-12.127814,5.383619,1.1055489,15 Monte Cristi,2020,37,val
-3.7420356,-7.8221645,-11.221907,6.3250856,2.2066972,15 Monte Cristi,2020,38,val
-3.8814712,-9.296794,-13.970734,7.4634852,2.5294123,15 Monte Cristi,2020,39,val
-6.249647,-3.2648776,-16.721254,7.221768,-2.4853122,15 Monte Cristi,2020,40,val
-5.2000995,-2.560598,-15.742981,6.794529,-1.2347924,15 Monte Cristi,2020,41,val
-4.655086,-2.7140627,-13.761068,6.267957,0.30217895,15 Monte Cristi,2020,42,val
-9.483856,-3.873059,-21.583605,7.864483,2.0710015,15 Monte Cristi,2020,43,val
-3.9598963,-0.999309,-17.041662,7.4347625,-1.4346662,15 Monte Cristi,2020,44,val
1.6663193,-9.364206,1.8296324,-3.5983205,18.262505,15 Monte Cristi,2020,45,val
-1.7536057,-0.96473736,-10.880138,4.644972,1.6005329,15 Monte Cristi,2020,46,val
-1.2679598,-0.98279613,-10.768396,3.4802537,3.5411322,15 Monte Cristi,2020,47,val
-0.7559878,0.21083061,-11.698264,3.2762113,3.6554055,15 Monte Cristi,2020,48,val
3.9860005,-4.7414284,-20.055315,10.8078985,8.649264,15 Monte Cristi,2020,49,val
4.761209,-6.4042506,-16.709637,5.999952,10.712151,15 Monte Cristi,2020,50,val
5.465108,-6.6863594,-13.962241,7.432784,9.92623,15 Monte Cristi,2020,51,val
3.4974358,-4.0317554,-14.237081,18.847286,7.0695353,15 Monte Cristi,2020,52,val
4.88425,-3.6961138,-16.090616,25.470806,8.477226,15 Monte Cristi,2021,1,val
11.328753,-5.4800906,-15.609879,17.988562,7.695577,15 Monte Cristi,2021,2,val
9.721576,-4.7914386,-11.692206,14.679466,6.4322567,15 Monte Cristi,2021,3,val
9.481597,-3.2625785,-13.576534,14.273333,2.6229312,15 Monte Cristi,2021,4,val
10.529052,-7.6072307,-15.541326,8.751279,8.908128,15 Monte Cristi,2021,5,val
8.358954,-4.58834,-14.449611,7.065525,3.1794515,15 Monte Cristi,2021,6,val
9.923015,-3.204121,-17.460012,7.637265,0.21016362,15 Monte Cristi,2021,7,val
8.014809,-2.071646,-14.201925,6.0577984,-1.647999,15 Monte Cristi,2021,8,val
12.215913,-10.220415,-15.951688,7.8208895,6.953336,15 Monte Cristi,2021,9,val
4.3694005,-1.4128128,-4.8808837,-0.8828187,0.4070449,15 Monte Cristi,2021,10,val
7.3991895,0.3197553,-8.561585,0.900342,-4.7577195,15 Monte Cristi,2021,11,val
5.875161,-2.0100102,-7.234219,0.6677726,-2.6306708,15 Monte Cristi,2021,12,val
5.119071,-2.5810542,-7.365006,0.4372851,-3.3500578,15 Monte Cristi,2021,13,val
5.523307,-2.0560937,-5.9583325,-0.078118786,-2.607101,15 Monte Cristi,2021,14,val
9.985327,-9.740912,-8.985216,-0.7204786,-0.1393891,15 Monte Cristi,2021,15,val
7.45612,-7.5561757,-9.917749,1.7451336,-2.8240144,15 Monte Cristi,2021,16,val
5.5116177,-3.4111605,-7.226477,2.1834965,-4.7317734,15 Monte Cristi,2021,17,val
5.2346654,-3.625138,-8.358577,2.9277663,-5.5830784,15 Monte Cristi,2021,18,val
5.0205393,-4.336989,-8.288928,3.2358809,-5.539151,15 Monte Cristi,2021,19,val
4.4088664,-5.260214,-5.613324,1.2014811,-3.1295617,15 Monte Cristi,2021,20,val
3.8730452,-4.4012494,-5.6774926,2.4584394,-3.5003169,15 Monte Cristi,2021,21,val
3.2670686,-2.8277593,-6.6553626,3.2502239,-4.7746797,15 Monte Cristi,2021,22,val
4.9358764,-6.013042,-5.8773794,3.3183703,-5.448902,15 Monte Cristi,2021,23,val
-2.1717045,-6.9019275,-11.122104,3.6285546,-7.4420414,15 Monte Cristi,2021,24,val
-2.8992233,-4.4902663,-7.304059,2.358302,-4.27993,15 Monte Cristi,2021,25,val
-6.9503303,-5.793489,-13.753264,4.3645415,-8.377265,15 Monte Cristi,2021,26,val
-0.32746515,-5.3905,-9.818794,10.47141,-5.5228033,15 Monte Cristi,2021,27,val
-1.3266339,-3.729108,-7.9945545,10.678771,-3.711651,15 Monte Cristi,2021,28,val
-2.5197425,-5.4242764,-9.54658,11.595849,-3.8045154,15 Monte Cristi,2021,29,val
-1.8596846,-4.9328074,-8.5970125,11.760793,-2.623878,15 Monte Cristi,2021,30,val
-1.7810636,-4.3640738,-8.679084,10.576337,-3.8528032,15 Monte Cristi,2021,31,val
-4.4959183,-2.323028,-6.867265,11.631556,-4.4346743,15 Monte Cristi,2021,32,val
-4.5011363,-2.287902,-7.3135962,9.957634,-3.960006,15 Monte Cristi,2021,33,val
-4.0301795,-4.053961,-8.913442,10.046801,-6.1323195,15 Monte Cristi,2021,34,val
-9.6159115,-6.0357018,-12.596291,4.659084,-2.6775541,15 Monte Cristi,2021,35,val
-4.4156203,-6.6003394,-13.130677,6.8858995,-3.6313887,15 Monte Cristi,2021,36,val
-5.771899,-6.1197505,-12.0002775,6.4130664,-1.0572498,15 Monte Cristi,2021,37,val
-4.371099,-6.9540925,-10.558676,5.3498564,2.6044695,15 Monte Cristi,2021,38,val
-5.823132,-7.2926145,-12.333411,4.2354603,2.9468224,15 Monte Cristi,2021,39,val
-6.194081,-3.6847818,-14.112201,6.2180877,-0.6131205,15 Monte Cristi,2021,40,val
-6.416933,-5.146911,-11.339547,2.5439332,4.4173355,15 Monte Cristi,2021,41,val
-5.1656675,-3.9646573,-13.305499,4.2002172,2.2694507,15 Monte Cristi,2021,42,val
-6.1800365,-5.562392,-16.450266,6.0472083,5.78232,15 Monte Cristi,2021,43,val
-5.0618687,-3.134036,-14.558055,5.9845266,4.1283884,15 Monte Cristi,2021,44,val
-2.625442,-3.3190663,-14.7820835,5.9957557,4.0205803,15 Monte Cristi,2021,45,val
-2.7071695,-0.5392256,-16.79195,7.9086785,2.1295435,15 Monte Cristi,2021,46,val
-1.3894037,-2.2522032,-15.105892,1.8984575,6.716162,15 Monte Cristi,2021,47,val
4.422728,-0.41559118,-8.922246,3.5570412,5.2797217,15 Monte Cristi,2021,48,val
6.0194383,-1.0093435,-13.539415,7.41632,4.6544495,15 Monte Cristi,2021,49,val
5.588461,-0.032616604,-14.348682,7.090789,2.6536574,15 Monte Cristi,2021,50,val
8.151993,-2.6568704,-13.988606,6.852308,9.133784,15 Monte Cristi,2021,51,val
6.230687,1.0279614,-13.506594,12.740036,2.4617584,15 Monte Cristi,2021,52,val
-0.20102738,11.380201,-9.439928,9.331357,-8.917643,16 Pedernales,2015,1,train
0.3969704,13.988405,-7.847278,14.699956,-10.75303,16 Pedernales,2015,2,train
1.5846267,14.247495,-3.8017635,16.395914,-11.178789,16 Pedernales,2015,3,train
2.8540175,14.144745,-0.08969692,19.425219,-11.685256,16 Pedernales,2015,4,train
2.0986595,8.924306,-8.863301,-7.8810253,-3.496201,16 Pedernales,2015,5,train
3.3926642,6.3575153,-11.386737,-6.013973,-3.5139906,16 Pedernales,2015,6,train
2.9030473,4.0098605,-5.595212,-7.4830837,-1.130364,16 Pedernales,2015,7,train
4.147232,4.185049,-9.320691,-7.3132033,-5.4072804,16 Pedernales,2015,8,train
3.7527854,4.382909,-10.713371,-4.279616,-7.8052487,16 Pedernales,2015,9,train
4.769137,4.9644713,-12.77358,-3.4861443,-11.057407,16 Pedernales,2015,10,train
5.0277267,4.9802637,-14.1106825,-1.9113239,-12.989957,16 Pedernales,2015,11,train
3.6238863,1.6175591,-5.798743,-10.9927025,-8.312559,16 Pedernales,2015,12,train
3.9690955,1.3537959,-7.350244,-7.972622,-11.003607,16 Pedernales,2015,13,train
6.4894376,1.9153951,-10.172038,-3.7634656,-13.2143545,16 Pedernales,2015,14,train
4.6012197,1.8054698,-12.399402,-1.9868709,-14.071957,16 Pedernales,2015,15,train
5.1689763,1.5875511,-12.165046,-1.3145794,-15.546762,16 Pedernales,2015,16,train
-0.5953439,-3.7243087,-10.16337,-5.1709595,-14.085495,16 Pedernales,2015,17,train
-0.43949988,-4.2005095,-14.276638,-4.5173554,-16.405376,16 Pedernales,2015,18,train
-1.8908483,0.057812653,-12.105429,-3.1306915,-15.535917,16 Pedernales,2015,19,train
-3.1571925,0.5178329,-12.4577675,-2.0695558,-19.130459,16 Pedernales,2015,20,train
-5.0698957,0.074483365,-9.778973,-2.8848298,-19.535334,16 Pedernales,2015,21,train
-6.6850996,0.21942535,-8.415649,-4.6787057,-17.30841,16 Pedernales,2015,22,train
-5.5175657,-0.8822667,-8.714443,-1.252492,-16.280987,16 Pedernales,2015,23,train
-6.0867248,-1.015853,-11.500968,0.5864997,-18.172886,16 Pedernales,2015,24,train
-7.239571,0.30565912,-11.233883,0.56444955,-19.22015,16 Pedernales,2015,25,train
-6.3636904,-0.04639211,-12.487939,1.7255766,-17.736313,16 Pedernales,2015,26,train
-5.507793,5.218418,-10.472126,9.858562,-22.863953,16 Pedernales,2015,27,train
-5.8260226,5.616115,-8.625462,7.8776355,-25.599936,16 Pedernales,2015,28,train
-5.2731547,6.7980657,-5.647927,8.489691,-23.939766,16 Pedernales,2015,29,train
-5.940806,6.1768775,-7.9927945,7.4026694,-26.143087,16 Pedernales,2015,30,train
-5.923816,6.2810483,-9.380083,7.9449186,-25.369535,16 Pedernales,2015,31,train
-8.251173,9.767189,-6.7258053,4.0060863,-28.986906,16 Pedernales,2015,32,train
-8.49783,10.955157,-6.330723,6.0281167,-31.0722,16 Pedernales,2015,33,train
-8.662302,11.064733,-4.5744042,4.4905033,-29.804125,16 Pedernales,2015,34,train
-10.25071,2.5851517,10.368571,-16.69313,2.7125227,16 Pedernales,2015,35,train
-11.451931,5.1298194,-4.951284,-5.743944,-12.71097,16 Pedernales,2015,36,train
-12.476878,5.019414,-10.261665,-2.3507876,-16.529062,16 Pedernales,2015,37,train
-13.72148,5.179307,-10.212269,-6.329099,-14.374421,16 Pedernales,2015,38,train
-13.130146,6.69414,-7.601008,-5.5605254,-14.252864,16 Pedernales,2015,39,train
-13.653958,7.946199,-5.554636,-9.499183,-11.489216,16 Pedernales,2015,40,train
-14.184239,9.865269,-12.261151,-3.697603,-14.894102,16 Pedernales,2015,41,train
-13.52608,11.639442,-9.46337,-4.19413,-13.713711,16 Pedernales,2015,42,train
-13.170023,11.618723,-3.8761017,-10.560098,-9.834045,16 Pedernales,2015,43,train
-13.087224,12.955253,-2.8772342,-8.313228,-9.362545,16 Pedernales,2015,44,train
-9.617435,11.295817,-9.490794,-3.613126,-7.6659436,16 Pedernales,2015,45,train
-8.357513,11.095443,-10.416252,-2.6026137,-7.6635447,16 Pedernales,2015,46,train
-9.02228,12.723503,-12.033665,-3.4259982,-7.9071894,16 Pedernales,2015,47,train
-4.0702972,15.258977,-7.9740653,-6.67806,-5.571095,16 Pedernales,2015,48,train
-2.8877227,10.78373,-7.135199,-2.587721,-5.814857,16 Pedernales,2015,49,train
-2.264534,12.1094475,-8.98326,-1.8034528,-5.94313,16 Pedernales,2015,50,train
-2.426502,11.257154,-6.7826653,-3.6478548,-5.4625916,16 Pedernales,2015,51,train
-2.6736333,12.776955,-9.068881,6.6385155,-9.368601,16 Pedernales,2015,52,train
-4.755658,22.656483,1.041876,13.4621935,-15.701993,16 Pedernales,2016,1,train
-4.326149,23.443077,1.5240184,15.165218,-18.056982,16 Pedernales,2016,2,train
-2.8487964,22.146378,2.9826827,14.576597,-18.270378,16 Pedernales,2016,3,train
-0.772535,19.302254,-2.6400049,9.29868,-19.00991,16 Pedernales,2016,4,train
-2.5370111,18.167162,-5.428791,-10.685689,-13.784186,16 Pedernales,2016,5,train
-0.6564133,17.077951,-6.346227,-7.7207813,-15.543839,16 Pedernales,2016,6,train
-0.62326944,16.819878,-5.8957224,-8.816972,-16.305864,16 Pedernales,2016,7,train
-0.21359296,16.86167,-5.32187,-9.35456,-18.233732,16 Pedernales,2016,8,train
-1.2189902,11.362806,-4.7938504,-13.615861,-14.812591,16 Pedernales,2016,9,train
4.348884,4.487642,-9.986461,-10.72836,-9.999475,16 Pedernales,2016,10,train
2.662701,6.0398836,-8.300798,-7.721754,-12.85764,16 Pedernales,2016,11,train
3.0641472,5.0639887,-11.903223,-5.112761,-14.524867,16 Pedernales,2016,12,train
3.7410731,5.545185,-10.314282,-3.8427231,-16.578077,16 Pedernales,2016,13,train
1.0082307,5.95778,-5.6223845,-7.5383224,-17.207998,16 Pedernales,2016,14,train
0.47959888,3.9217174,-2.4711246,-11.636003,-11.769131,16 Pedernales,2016,15,train
-0.04121015,4.6064467,-3.7225726,-9.577649,-13.827893,16 Pedernales,2016,16,train
-0.942672,2.4571986,8.201752,-13.187238,-0.13741776,16 Pedernales,2016,17,train
-1.070037,4.7127805,0.0121734245,-5.2135563,-10.125269,16 Pedernales,2016,18,train
5.906831,-6.9586563,-9.339105,1.2539935,-4.817032,16 Pedernales,2016,19,train
5.95417,-6.395841,-12.754292,3.8026655,-7.8179245,16 Pedernales,2016,20,train
0.71494114,-9.279971,-12.998253,2.2801657,-4.8327084,16 Pedernales,2016,21,train
-1.0686735,-8.403007,-11.80648,0.58144754,-3.427321,16 Pedernales,2016,22,train
-0.7813133,-11.072924,-16.914461,4.613204,-4.9530582,16 Pedernales,2016,23,train
-1.8216752,-11.172281,-19.576008,6.0755277,-6.6851296,16 Pedernales,2016,24,train
-4.002718,-8.1090555,-16.25302,3.440348,-4.9334493,16 Pedernales,2016,25,train
-5.605567,-7.710964,-17.420143,4.8120522,-7.242919,16 Pedernales,2016,26,train
-4.6932907,-4.296707,-14.797065,15.5559,-12.356133,16 Pedernales,2016,27,train
-3.7899225,-5.351638,-14.474142,16.262066,-13.089805,16 Pedernales,2016,28,train
-4.437533,-3.4639046,-12.491593,16.782642,-11.222202,16 Pedernales,2016,29,train
-4.320829,-4.470499,-14.66813,15.370205,-12.598337,16 Pedernales,2016,30,train
-5.239635,0.25753745,-7.3161354,17.751394,-6.8289886,16 Pedernales,2016,31,train
-4.566855,-6.498756,-15.446794,17.692432,-6.672996,16 Pedernales,2016,32,train
-4.1200595,-7.3741508,-17.16937,17.534595,-9.584674,16 Pedernales,2016,33,train
-7.3469877,0.75161,-6.722617,23.107346,-2.9910622,16 Pedernales,2016,34,train
-6.5866475,-8.085548,-18.381304,5.2018423,-3.098449,16 Pedernales,2016,35,train
-4.886769,-9.670049,-19.83589,7.8340335,-0.6164926,16 Pedernales,2016,36,train
-3.4897764,-12.627242,-21.609272,9.393307,0.60849833,16 Pedernales,2016,37,train
-2.6838293,-12.395973,-17.694906,7.1413193,4.2519765,16 Pedernales,2016,38,train
-7.3602176,-5.433732,-19.86719,7.367459,-2.4219952,16 Pedernales,2016,39,train
-2.214018,-5.9590764,14.839557,-10.068913,17.983805,16 Pedernales,2016,40,train
-6.89495,-3.9242477,-10.906831,-1.5762146,2.8234334,16 Pedernales,2016,41,train
-3.5834522,-4.6419992,-0.010001082,-6.39258,9.741245,16 Pedernales,2016,42,train
-6.0061407,-2.8400593,-9.384457,-2.1849544,4.3537326,16 Pedernales,2016,43,train
-5.8700075,-2.1676552,-10.746148,-1.9789047,4.0703955,16 Pedernales,2016,44,train
-5.5458674,-1.9287242,-10.808008,-1.8144122,4.544105,16 Pedernales,2016,45,train
-2.5671446,-2.7297444,0.6894785,-5.965425,10.389507,16 Pedernales,2016,46,train
-4.1512723,0.018530812,-12.896034,-1.1706398,3.66367,16 Pedernales,2016,47,train
-3.913551,-0.11720483,-12.880811,-2.511496,4.718624,16 Pedernales,2016,48,train
-2.1705034,0.48228526,-15.240006,-1.001412,4.006202,16 Pedernales,2016,49,train
-1.6294049,1.5557963,-15.8840475,1.6318649,2.294067,16 Pedernales,2016,50,train
-1.4397446,2.3278155,-18.651373,1.6799334,1.4018967,16 Pedernales,2016,51,train
-4.9270835,6.6538014,-12.9064,18.66888,-2.1153665,16 Pedernales,2016,52,train
-4.264152,9.579127,-16.753408,22.808985,-4.9004445,16 Pedernales,2017,1,train
-2.9251015,10.932381,-7.3966784,29.958294,-5.2009788,16 Pedernales,2017,2,train
-2.9146874,11.894068,-7.535744,33.779568,-5.96677,16 Pedernales,2017,3,train
-2.0731285,9.990002,-11.748964,30.0475,-7.0934634,16 Pedernales,2017,4,train
1.3377378,-0.34829536,-18.304092,-3.7690697,0.8561916,16 Pedernales,2017,5,train
1.3569982,-0.463657,-20.874113,-4.846217,-1.105261,16 Pedernales,2017,6,train
0.76516783,-3.7030451,-12.264923,-8.627684,3.9891238,16 Pedernales,2017,7,train
1.3747625,-4.2360477,-12.924192,-6.967096,2.5476117,16 Pedernales,2017,8,train
2.2402322,-4.832733,-22.433867,-11.2250595,-1.5992321,16 Pedernales,2017,9,train
3.7064476,-6.972164,-17.567268,-5.5297546,1.4503009,16 Pedernales,2017,10,train
5.2046742,-10.363326,-15.2858715,-3.593809,5.429816,16 Pedernales,2017,11,train
10.114406,-6.519213,-10.894182,-2.2124412,0.23153427,16 Pedernales,2017,12,train
12.217818,-8.421997,-15.948624,-0.40438372,-1.9412596,16 Pedernales,2017,13,train
9.332022,-6.6822095,-16.653347,-1.2281897,-9.37077,16 Pedernales,2017,14,train
9.32938,-8.929101,-9.832648,-1.5834824,-2.268716,16 Pedernales,2017,15,train
5.7398987,-8.862355,2.2228096,-7.7118597,9.5989685,16 Pedernales,2017,16,train
6.398417,-6.643058,-11.01934,-0.21236493,-5.128353,16 Pedernales,2017,17,train
7.5323987,-8.423633,-12.913877,-0.26143894,-7.266496,16 Pedernales,2017,18,train
10.192585,-13.556532,-12.420323,1.5235406,-1.5147189,16 Pedernales,2017,19,train
7.05071,-6.7759852,-18.69239,4.0852017,-14.630282,16 Pedernales,2017,20,train
-1.1035621,-13.28272,-26.042685,0.049915258,-11.964752,16 Pedernales,2017,21,train
-0.90619326,-13.086127,-24.47916,4.2872677,-10.885458,16 Pedernales,2017,22,train
-4.972654,-13.009488,-25.209656,2.9628527,-15.777427,16 Pedernales,2017,23,train
-5.6957426,-9.909731,-22.425278,3.014758,-13.081369,16 Pedernales,2017,24,train
-6.955646,-7.9999914,-22.391283,2.833705,-10.894711,16 Pedernales,2017,25,train
-8.100798,-9.49608,-22.625359,3.4421437,-11.039879,16 Pedernales,2017,26,train
-2.758635,-4.018901,-14.987389,23.02525,-10.146968,16 Pedernales,2017,27,train
-1.7487714,-5.3052206,-9.930099,26.644173,-5.543132,16 Pedernales,2017,28,train
-6.7276897,-2.5052931,-14.237932,22.450817,-8.748726,16 Pedernales,2017,29,train
-4.2200384,-6.1444354,-15.291639,24.324183,-8.313196,16 Pedernales,2017,30,train
-9.445102,-2.7643132,-18.011978,17.242254,-8.843532,16 Pedernales,2017,31,train
-2.0400589,-4.492042,-10.502584,26.078981,-6.8166585,16 Pedernales,2017,32,train
-4.4766307,-3.6084452,-11.608269,21.704334,-7.210356,16 Pedernales,2017,33,train
-2.9704084,-4.416282,-9.055258,23.346928,-5.0640745,16 Pedernales,2017,34,train
-4.7281227,-9.3333235,-14.083994,3.8450553,-0.36871368,16 Pedernales,2017,35,train
0.036294304,-13.847369,0.04429179,-1.6740109,16.160969,16 Pedernales,2017,36,train
-5.1544404,-6.803158,-11.285517,0.79205936,2.052093,16 Pedernales,2017,37,train
0.16752641,-11.114317,0.4831709,-1.4229374,13.563613,16 Pedernales,2017,38,train
-7.4169965,-4.2483134,-16.0079,3.2498233,-1.9416866,16 Pedernales,2017,39,train
-4.6250625,-7.5091257,-13.20166,0.65345424,4.4206023,16 Pedernales,2017,40,train
-0.04103318,-11.322256,2.5185845,-3.300903,17.534512,16 Pedernales,2017,41,train
-5.7830167,-2.5048363,-19.819624,6.0436215,-1.9557542,16 Pedernales,2017,42,train
-5.487124,-4.3856516,-18.578375,4.665963,3.2824311,16 Pedernales,2017,43,train
-4.704355,-3.7078083,-16.431932,4.683738,4.3995924,16 Pedernales,2017,44,train
-2.0278916,-3.3747633,-11.945638,0.45958084,5.2533855,16 Pedernales,2017,45,train
1.3834941,-8.404412,4.644389,-7.147109,22.435663,16 Pedernales,2017,46,train
-0.5305787,-3.441979,-13.274206,1.1093014,6.8827333,16 Pedernales,2017,47,train
-0.2650764,-3.0179482,-15.974595,2.373326,7.136564,16 Pedernales,2017,48,train
-3.0400667,3.4283016,-18.7372,1.5575331,0.844699,16 Pedernales,2017,49,train
-3.4339304,3.4182844,-22.46777,-3.1391616,3.8691752,16 Pedernales,2017,50,train
-1.7800802,4.052281,-20.675072,-2.3305354,2.4511957,16 Pedernales,2017,51,train
-4.589975,8.739821,-12.844226,20.43255,-2.34664,16 Pedernales,2017,52,train
-0.17527424,1.5954323,-12.318479,19.814293,2.789606,16 Pedernales,2018,1,train
0.23506236,2.3391006,-20.149559,21.326914,-1.1128392,16 Pedernales,2018,2,train
0.78478056,1.0581181,-18.804945,24.329718,0.06346107,16 Pedernales,2018,3,train
1.3648905,1.3280454,-16.57703,24.911291,-1.9657317,16 Pedernales,2018,4,train
4.345717,-6.2260113,-26.050625,-2.1169868,4.56294,16 Pedernales,2018,5,train
0.43250796,0.9048153,-26.75908,-8.748635,-5.174655,16 Pedernales,2018,6,train
0.73111635,-0.21408615,-26.655708,-10.174109,-5.3758917,16 Pedernales,2018,7,train
1.0224581,-0.86392677,-27.290285,-10.300246,-6.4209104,16 Pedernales,2018,8,train
0.55203694,-3.2308455,-14.63972,-11.81768,0.15196103,16 Pedernales,2018,9,train
13.633291,-3.02017,-24.361525,-0.24799962,-6.4454565,16 Pedernales,2018,10,train
13.775958,-4.541184,-22.483145,2.9989538,-5.555179,16 Pedernales,2018,11,train
11.103244,-8.312166,-13.528824,1.1081778,1.6467988,16 Pedernales,2018,12,train
11.905568,-8.409452,-12.284232,1.6738778,1.1452296,16 Pedernales,2018,13,train
6.905018,-3.204574,-7.7214117,-5.59013,-6.8268647,16 Pedernales,2018,14,train
6.9257574,-2.8251967,-13.447545,-4.8931446,-10.370594,16 Pedernales,2018,15,train
7.007762,-3.2402246,-14.368857,-3.5224211,-12.58973,16 Pedernales,2018,16,train
5.7951627,-4.001583,-9.963519,-3.3471427,-9.919075,16 Pedernales,2018,17,train
5.0213747,-3.9365125,-11.761541,-2.299524,-10.689381,16 Pedernales,2018,18,train
0.39809266,-5.845485,-14.440389,-3.928577,-11.46693,16 Pedernales,2018,19,train
0.08480413,-6.0547934,-20.685438,0.87912846,-17.978338,16 Pedernales,2018,20,train
-0.9512187,-7.0264053,-20.65438,0.56184274,-18.300402,16 Pedernales,2018,21,train
-2.394059,-7.525574,-19.920517,0.96346086,-17.931408,16 Pedernales,2018,22,train
-4.605296,-7.632835,-20.879597,0.4984753,-17.265528,16 Pedernales,2018,23,train
-4.518816,-7.8104935,-22.088146,4.7682543,-21.195791,16 Pedernales,2018,24,train
-6.9671454,-5.969191,-13.454157,-2.7098925,-7.1829925,16 Pedernales,2018,25,train
-9.232437,-7.2162366,-17.609589,-0.1160128,-11.349181,16 Pedernales,2018,26,train
-11.575662,0.76605433,-15.371818,23.678257,-17.560276,16 Pedernales,2018,27,train
-12.248569,0.8899352,-15.494529,23.299711,-16.817955,16 Pedernales,2018,28,train
-7.53386,-1.8270197,-14.124163,16.709803,-16.962528,16 Pedernales,2018,29,train
-7.1979795,-0.29181287,-13.708661,19.728567,-17.473911,16 Pedernales,2018,30,train
-8.057871,2.2330441,-9.493367,24.206808,-15.522983,16 Pedernales,2018,31,train
-12.921372,2.0166595,-14.158894,25.222033,-17.71329,16 Pedernales,2018,32,train
