z1,z2,z3,province,year,week,split
5.6544437,12.680524,17.384037,16 Pedernales,2020,26,val
14.064271,8.521144,11.959874,16 Pedernales,2020,27,val
13.965876,7.4923215,13.631627,16 Pedernales,2020,28,val
13.363499,7.9558005,12.807178,16 Pedernales,2020,29,val
14.005813,8.006642,13.689386,16 Pedernales,2020,30,val
14.178518,10.797016,10.551727,16 Pedernales,2020,31,val
13.484409,8.431109,14.217901,16 Pedernales,2020,32,val
13.272801,11.169094,10.189822,16 Pedernales,2020,33,val
16.317738,24.198055,-4.26352,16 Pedernales,2020,34,val
21.034935,-5.565782,-11.729107,16 Pedernales,2020,35,val
21.06113,-5.49903,-14.400826,16 Pedernales,2020,36,val
19.078232,-5.7916803,-14.791436,16 Pedernales,2020,37,val
18.27933,-6.484497,-15.309853,16 Pedernales,2020,38,val
19.833363,-6.3444204,-14.67852,16 Pedernales,2020,39,val
22.702982,-7.93438,-17.174658,16 Pedernales,2020,40,val
15.198544,-10.173578,-19.385046,16 Pedernales,2020,41,val
13.050596,-10.102117,-20.72792,16 Pedernales,2020,42,val
12.197642,-12.634916,-19.964209,16 Pedernales,2020,43,val
10.778415,-14.142196,-21.449436,16 Pedernales,2020,44,val
7.761303,-0.82415295,-31.919556,16 Pedernales,2020,45,val
7.346526,-11.83413,-22.044292,16 Pedernales,2020,46,val
6.5765557,-11.884926,-21.909216,16 Pedernales,2020,47,val
5.6722326,-11.328166,-18.978477,16 Pedernales,2020,48,val
5.2813153,-11.798698,-17.853214,16 Pedernales,2020,49,val
4.916134,-10.921821,-16.570602,16 Pedernales,2020,50,val
4.7295203,-11.348853,-15.073086,16 Pedernales,2020,51,val
-0.57809734,-3.8438225,2.6738608,16 Pedernales,2020,52,val
-0.7562362,-3.432479,2.5166698,16 Pedernales,2021,1,val
-1.5895388,-5.5503454,4.534618,16 Pedernales,2021,2,val
-0.8740637,-3.2593179,3.2378705,16 Pedernales,2021,3,val
-2.0566795,-5.0897646,4.660133,16 Pedernales,2021,4,val
-2.9058113,-3.9718127,6.2039275,16 Pedernales,2021,5,val
-3.2154531,-4.3705173,7.470404,16 Pedernales,2021,6,val
-3.4587967,-4.411655,7.9541087,16 Pedernales,2021,7,val
-3.333803,-3.6336114,7.818868,16 Pedernales,2021,8,val
-2.2691712,-1.9172599,5.7643404,16 Pedernales,2021,9,val
-1.5663656,-0.7452462,3.8146398,16 Pedernales,2021,10,val
-2.389433,-1.4849545,6.074064,16 Pedernales,2021,11,val
-2.687056,-1.0163087,6.8562837,16 Pedernales,2021,12,val
-3.2520008,0.30689168,8.488384,16 Pedernales,2021,13,val
-2.3875353,7.1993494,5.725585,16 Pedernales,2021,14,val
-2.823413,4.9224186,11.133632,16 Pedernales,2021,15,val
-3.1361594,7.445453,13.6826935,16 Pedernales,2021,16,val
-2.154128,14.262854,10.803148,16 Pedernales,2021,17,val
-2.4360497,14.134538,13.085848,16 Pedernales,2021,18,val
-2.8500462,12.805976,16.340427,16 Pedernales,2021,19,val
-2.5417593,12.256443,16.847324,16 Pedernales,2021,20,val
-0.94879293,16.169676,13.863878,16 Pedernales,2021,21,val
0.033604126,14.346531,16.45544,16 Pedernales,2021,22,val
1.6696438,16.37564,14.7135935,16 Pedernales,2021,23,val
2.6230433,11.632367,19.153402,16 Pedernales,2021,24,val
4.6819677,16.373665,13.715674,16 Pedernales,2021,25,val
8.363992,25.256912,3.3789423,16 Pedernales,2021,26,val
13.8750725,7.1289196,13.960205,16 Pedernales,2021,27,val
13.769639,8.500121,12.766673,16 Pedernales,2021,28,val
13.576855,7.39662,13.536522,16 Pedernales,2021,29,val
14.025541,7.29336,14.48724,16 Pedernales,2021,30,val
14.061854,8.309727,12.97127,16 Pedernales,2021,31,val
13.937346,9.507277,10.489631,16 Pedernales,2021,32,val
18.011833,25.508862,-8.283489,16 Pedernales,2021,33,val
14.318872,9.729704,9.730193,16 Pedernales,2021,34,val
18.472038,-5.6373167,-12.06628,16 Pedernales,2021,35,val
21.191057,-6.1703568,-13.903306,16 Pedernales,2021,36,val
21.493336,-5.980709,-13.597261,16 Pedernales,2021,37,val
17.40091,-6.3793087,-15.939909,16 Pedernales,2021,38,val
21.102226,-5.924774,-13.353086,16 Pedernales,2021,39,val
23.338814,-5.438169,-14.51924,16 Pedernales,2021,40,val
14.133999,-9.142252,-17.65358,16 Pedernales,2021,41,val
13.482518,-12.008301,-18.7488,16 Pedernales,2021,42,val
12.202075,-12.986409,-19.33224,16 Pedernales,2021,43,val
10.209207,-13.162311,-18.85956,16 Pedernales,2021,44,val
8.556602,-13.314141,-18.655241,16 Pedernales,2021,45,val
7.4355235,-13.789754,-18.819239,16 Pedernales,2021,46,val
6.592011,-12.560981,-18.02165,16 Pedernales,2021,47,val
5.8523803,-13.277336,-18.52539,16 Pedernales,2021,48,val
-3.8527715,-9.83407,-22.251692,16 Pedernales,2021,49,val
-6.112777,-15.559553,-15.125698,16 Pedernales,2021,50,val
-5.820117,-8.916618,-21.709143,16 Pedernales,2021,51,val
-14.405229,-9.2172985,-4.622991,16 Pedernales,2021,52,val
-11.227834,-5.927151,-5.9080496,17 Peravia,2015,1,train
-10.5133505,-5.2189956,-4.549527,17 Peravia,2015,2,train
-10.125559,-2.654678,-4.7312083,17 Peravia,2015,3,train
-9.793814,-3.3745146,-2.8011124,17 Peravia,2015,4,train
-10.524073,0.47683847,-2.5094905,17 Peravia,2015,5,train
-10.978135,1.9034988,-2.2488534,17 Peravia,2015,6,train
-11.110769,2.1500344,-1.7389463,17 Peravia,2015,7,train
-11.682106,2.7777925,-0.6749773,17 Peravia,2015,8,train
-13.588635,3.9877217,0.42026663,17 Peravia,2015,9,train
-15.022916,3.6711721,1.6916411,17 Peravia,2015,10,train
-14.643653,3.9797087,2.6203005,17 Peravia,2015,11,train
-13.051161,4.891815,3.5335946,17 Peravia,2015,12,train
-12.964748,6.80857,4.675291,17 Peravia,2015,13,train
-13.108657,6.6347713,4.698654,17 Peravia,2015,14,train
-14.427404,7.9408073,5.021905,17 Peravia,2015,15,train
-12.347835,7.7399464,6.0785246,17 Peravia,2015,16,train
-11.373008,8.34335,6.100206,17 Peravia,2015,17,train
-2.890335,7.30926,7.2598443,17 Peravia,2015,18,train
-3.0710447,9.107739,8.514304,17 Peravia,2015,19,train
-3.0376127,8.514666,8.85166,17 Peravia,2015,20,train
-2.3016224,9.037935,8.749065,17 Peravia,2015,21,train
-1.5767249,8.593399,8.238292,17 Peravia,2015,22,train
-0.3033096,8.806651,8.237695,17 Peravia,2015,23,train
0.56162477,8.007425,8.143081,17 Peravia,2015,24,train
1.652635,7.91995,8.543152,17 Peravia,2015,25,train
2.668301,7.4595866,7.021452,17 Peravia,2015,26,train
11.808002,2.0310194,4.315713,17 Peravia,2015,27,train
10.373674,1.5262792,3.7492943,17 Peravia,2015,28,train
11.222292,1.7264836,4.114942,17 Peravia,2015,29,train
10.995849,1.5771292,4.057921,17 Peravia,2015,30,train
12.129253,1.6296953,4.482006,17 Peravia,2015,31,train
12.525354,1.6063265,4.3367767,17 Peravia,2015,32,train
12.290673,1.3145411,4.303699,17 Peravia,2015,33,train
12.22921,1.3342143,4.0114202,17 Peravia,2015,34,train
15.193056,12.024018,-15.514595,17 Peravia,2015,35,train
10.271816,-5.5642815,-2.5609753,17 Peravia,2015,36,train
10.646352,-6.1794305,-2.425954,17 Peravia,2015,37,train
9.282926,-6.1818767,-2.8238003,17 Peravia,2015,38,train
9.548581,-6.7271543,-3.596626,17 Peravia,2015,39,train
9.121328,-7.7924356,-3.9580314,17 Peravia,2015,40,train
9.088419,-8.712,-3.851169,17 Peravia,2015,41,train
8.616169,-9.077524,-4.5212035,17 Peravia,2015,42,train
6.851656,-8.227721,-3.9902222,17 Peravia,2015,43,train
6.7658105,-8.961951,-4.811566,17 Peravia,2015,44,train
5.2553,-9.238773,-5.4718475,17 Peravia,2015,45,train
4.794111,-9.1714525,-5.6950064,17 Peravia,2015,46,train
3.2404668,-8.318353,-4.635623,17 Peravia,2015,47,train
-4.6424437,-9.975761,-7.3981085,17 Peravia,2015,48,train
-6.0785093,-10.709769,-9.151369,17 Peravia,2015,49,train
-5.985446,-9.662805,-8.270958,17 Peravia,2015,50,train
-5.710661,-9.475177,-8.108379,17 Peravia,2015,51,train
-10.849962,-6.3910646,-6.0376935,17 Peravia,2015,52,train
-10.389738,-3.3464952,-2.873413,17 Peravia,2016,1,train
-10.87545,-3.1374915,-2.7667754,17 Peravia,2016,2,train
-10.951601,-3.2271585,-2.3077438,17 Peravia,2016,3,train
-12.8227215,-3.0185027,-3.5441422,17 Peravia,2016,4,train
-11.898687,-1.3083948,-1.1861614,17 Peravia,2016,5,train
-13.460838,-0.67183155,-1.5525204,17 Peravia,2016,6,train
-12.707435,-0.111827455,-0.7577485,17 Peravia,2016,7,train
-13.658109,0.9253444,-0.16393952,17 Peravia,2016,8,train
-14.256493,1.2992314,-0.11624443,17 Peravia,2016,9,train
-12.053063,2.8428955,2.5334454,17 Peravia,2016,10,train
-12.673672,4.173644,2.7015326,17 Peravia,2016,11,train
-14.15358,5.836157,3.8013477,17 Peravia,2016,12,train
-12.807561,6.454449,4.485454,17 Peravia,2016,13,train
-11.713215,7.339492,4.799626,17 Peravia,2016,14,train
-11.882878,7.107672,5.6362576,17 Peravia,2016,15,train
-12.006071,8.218152,5.9578605,17 Peravia,2016,16,train
-5.0833855,11.778274,4.129921,17 Peravia,2016,17,train
-2.0953128,11.236067,3.9442494,17 Peravia,2016,18,train
-1.7164856,10.343583,5.524173,17 Peravia,2016,19,train
-1.0415987,10.158586,6.4424176,17 Peravia,2016,20,train
-0.14729662,10.050371,4.9678316,17 Peravia,2016,21,train
3.2614405,21.229977,-5.7130957,17 Peravia,2016,22,train
1.1111617,8.691117,4.940565,17 Peravia,2016,23,train
1.8476954,6.819931,6.782148,17 Peravia,2016,24,train
2.7172952,8.39821,4.920953,17 Peravia,2016,25,train
3.349794,8.333185,5.549212,17 Peravia,2016,26,train
8.574546,4.2597947,5.307483,17 Peravia,2016,27,train
8.536828,4.1983485,5.8115973,17 Peravia,2016,28,train
8.36704,4.4338307,5.4660015,17 Peravia,2016,29,train
8.507784,4.4350057,5.701214,17 Peravia,2016,30,train
7.4929385,4.9659195,3.9536526,17 Peravia,2016,31,train
7.1597514,4.8914375,5.4694014,17 Peravia,2016,32,train
7.6605706,4.353928,6.494313,17 Peravia,2016,33,train
5.95302,5.2659097,2.9788554,17 Peravia,2016,34,train
11.656607,-1.5328405,-6.1744194,17 Peravia,2016,35,train
10.568649,-1.2007341,-6.1585083,17 Peravia,2016,36,train
12.332351,-0.89392674,-6.744726,17 Peravia,2016,37,train
10.624403,-1.4351777,-7.144175,17 Peravia,2016,38,train
11.03104,-2.0958717,-8.263653,17 Peravia,2016,39,train
10.704295,10.317608,-24.315302,17 Peravia,2016,40,train
7.1434426,-2.595564,-9.747718,17 Peravia,2016,41,train
5.8652596,-1.7030575,-10.960163,17 Peravia,2016,42,train
6.078844,-3.983283,-10.118812,17 Peravia,2016,43,train
5.0591826,-3.3580275,-10.264788,17 Peravia,2016,44,train
4.9299307,-3.4509351,-11.388961,17 Peravia,2016,45,train
4.0789256,-2.6568747,-11.699547,17 Peravia,2016,46,train
3.1538837,-3.6872032,-12.250357,17 Peravia,2016,47,train
-2.7161841,-5.3000503,-12.954131,17 Peravia,2016,48,train
-3.6540961,-6.019294,-12.798836,17 Peravia,2016,49,train
-4.640354,-5.5964794,-13.421418,17 Peravia,2016,50,train
-5.0433164,-4.903481,-13.585138,17 Peravia,2016,51,train
-7.9091244,-1.1126149,-9.80438,17 Peravia,2016,52,train
-8.554912,-1.0654131,-10.062094,17 Peravia,2017,1,train
-8.617539,-5.735658,-2.9597573,17 Peravia,2017,2,train
-5.396804,-5.287998,1.7436432,17 Peravia,2017,3,train
-6.63035,-3.6858647,-0.8408967,17 Peravia,2017,4,train
-10.642118,1.3425702,-2.3896286,17 Peravia,2017,5,train
-11.608829,5.2944713,-6.781867,17 Peravia,2017,6,train
-9.936796,3.7998948,-3.927643,17 Peravia,2017,7,train
-9.353301,4.598266,-2.9736803,17 Peravia,2017,8,train
-12.10059,1.2879566,3.441923,17 Peravia,2017,9,train
-12.005168,7.602754,-3.386938,17 Peravia,2017,10,train
-11.981428,8.790078,-2.3003485,17 Peravia,2017,11,train
-9.823446,8.240961,-0.38039726,17 Peravia,2017,12,train
-10.3698015,8.313024,2.0391316,17 Peravia,2017,13,train
-11.258787,9.828905,4.0475626,17 Peravia,2017,14,train
-9.047935,5.0470843,8.658713,17 Peravia,2017,15,train
-9.331182,20.331615,-9.33801,17 Peravia,2017,16,train
-6.3881965,13.141155,5.1341395,17 Peravia,2017,17,train
-8.590842,11.296824,5.6796536,17 Peravia,2017,18,train
-9.574211,10.102813,7.424087,17 Peravia,2017,19,train
-0.78003657,11.560212,5.4681816,17 Peravia,2017,20,train
-0.18340135,9.030529,7.8701005,17 Peravia,2017,21,train
0.52175933,8.415016,8.019049,17 Peravia,2017,22,train
1.2475505,7.8018327,8.229128,17 Peravia,2017,23,train
1.9023061,6.738653,7.9566293,17 Peravia,2017,24,train
2.977811,7.6434216,8.110421,17 Peravia,2017,25,train
3.6036992,7.3770976,8.308762,17 Peravia,2017,26,train
8.10459,4.52882,6.7422843,17 Peravia,2017,27,train
7.3051453,4.7917366,5.7510743,17 Peravia,2017,28,train
8.320778,4.8144197,7.1848164,17 Peravia,2017,29,train
8.330321,4.8941035,6.8861785,17 Peravia,2017,30,train
8.356368,4.774973,7.3207254,17 Peravia,2017,31,train
7.3730817,4.607015,6.6604643,17 Peravia,2017,32,train
7.568843,4.320419,7.1801558,17 Peravia,2017,33,train
8.024698,4.227896,7.3938713,17 Peravia,2017,34,train
13.605606,-0.24623698,-5.7293983,17 Peravia,2017,35,train
12.398374,7.89605,-16.704054,17 Peravia,2017,36,train
8.711476,-1.850398,-8.016264,17 Peravia,2017,37,train
11.839377,7.5422583,-17.920366,17 Peravia,2017,38,train
8.830364,-3.0642889,-7.635873,17 Peravia,2017,39,train
7.88398,-3.110448,-8.278683,17 Peravia,2017,40,train
7.441998,-3.7552462,-8.739741,17 Peravia,2017,41,train
7.4526443,-4.3966174,-11.149124,17 Peravia,2017,42,train
6.181667,-5.045476,-9.012438,17 Peravia,2017,43,train
5.8339314,-5.943447,-9.526587,17 Peravia,2017,44,train
4.756878,10.130303,-23.78278,17 Peravia,2017,45,train
4.306581,10.272743,-25.13151,17 Peravia,2017,46,train
4.0352974,-4.8799872,-10.065167,17 Peravia,2017,47,train
3.4420903,-5.0559034,-9.023201,17 Peravia,2017,48,train
-4.1764717,-5.402968,-14.56822,17 Peravia,2017,49,train
-3.1431108,-4.6819673,-12.849318,17 Peravia,2017,50,train
-5.2536016,-4.7799144,-14.932844,17 Peravia,2017,51,train
-8.927303,-1.0378873,-11.345059,17 Peravia,2017,52,train
-7.1083636,-0.1308762,-10.078739,17 Peravia,2018,1,train
-7.4390683,-0.2742769,-9.092903,17 Peravia,2018,2,train
-9.056364,1.6268411,-12.025842,17 Peravia,2018,3,train
-10.025095,2.480869,-12.5715,17 Peravia,2018,4,train
-10.424435,5.81844,-7.4154916,17 Peravia,2018,5,train
-12.855707,6.487567,-7.942561,17 Peravia,2018,6,train
-13.105514,7.3855176,-7.3775177,17 Peravia,2018,7,train
-12.795781,3.7987673,-1.6094971,17 Peravia,2018,8,train
-8.569763,1.0438628,2.8743918,17 Peravia,2018,9,train
-8.894062,7.173382,-2.3852568,17 Peravia,2018,10,train
-11.565496,8.0636425,-1.3435302,17 Peravia,2018,11,train
-11.051466,9.989937,-2.6136289,17 Peravia,2018,12,train
-8.318119,2.8495474,7.047477,17 Peravia,2018,13,train
-10.673545,9.176021,1.7626253,17 Peravia,2018,14,train
-12.148992,9.705191,4.0071692,17 Peravia,2018,15,train
-10.552488,9.288842,4.315492,17 Peravia,2018,16,train
-9.987173,9.291099,5.591103,17 Peravia,2018,17,train
-8.936493,10.035737,4.41395,17 Peravia,2018,18,train
-9.240056,10.238304,5.8369327,17 Peravia,2018,19,train
-9.159045,11.009651,6.70286,17 Peravia,2018,20,train
-8.122323,10.919963,8.372948,17 Peravia,2018,21,train
-7.5772014,12.061108,9.210187,17 Peravia,2018,22,train
-7.285724,12.430152,10.181748,17 Peravia,2018,23,train
-7.31556,12.508629,9.90493,17 Peravia,2018,24,train
-6.9922047,12.684948,9.673383,17 Peravia,2018,25,train
-8.357495,13.125671,11.984146,17 Peravia,2018,26,train
9.125615,2.9954515,5.8774796,17 Peravia,2018,27,train
8.872338,3.6139133,4.755565,17 Peravia,2018,28,train
10.23605,3.9266164,5.2302723,17 Peravia,2018,29,train
9.751653,3.7546074,5.5539513,17 Peravia,2018,30,train
10.542941,3.591683,6.048724,17 Peravia,2018,31,train
10.801426,3.5432174,5.6320534,17 Peravia,2018,32,train
10.823304,3.7241888,5.675185,17 Peravia,2018,33,train
10.712442,3.5821557,5.4647884,17 Peravia,2018,34,train
11.901509,-4.3460484,-3.6791801,17 Peravia,2018,35,train
13.061866,-4.642157,-3.3289008,17 Peravia,2018,36,train
12.083788,-4.310037,-3.630967,17 Peravia,2018,37,train
12.445099,-4.968902,-3.9931946,17 Peravia,2018,38,train
11.847328,-4.8727527,-3.8094337,17 Peravia,2018,39,train
5.7755914,-4.895814,-4.8867397,17 Peravia,2018,40,train
8.343192,7.2024207,-18.019718,17 Peravia,2018,41,train
5.607535,-6.9527435,-6.3016386,17 Peravia,2018,42,train
5.4796233,-6.7254615,-6.673453,17 Peravia,2018,43,train
4.640761,-6.9408507,-6.9778466,17 Peravia,2018,44,train
3.5855272,-9.743011,-3.839383,17 Peravia,2018,45,train
3.972285,-7.7795963,-6.873952,17 Peravia,2018,46,train
2.8759677,-8.117085,-5.1865144,17 Peravia,2018,47,train
-4.7715163,-10.509806,-7.6860943,17 Peravia,2018,48,train
-5.6848063,-11.062235,-7.5856104,17 Peravia,2018,49,train
-5.1688566,-9.380545,-8.410351,17 Peravia,2018,50,train
-4.8393593,-9.796127,-6.005728,17 Peravia,2018,51,train
-10.855681,-7.195429,-5.8219595,17 Peravia,2018,52,train
-9.683333,-5.9531536,-4.7753444,17 Peravia,2019,1,train
-8.618925,-5.379912,-2.8550687,17 Peravia,2019,2,train
-9.0524845,-4.9486537,-2.500339,17 Peravia,2019,3,train
-10.509857,-3.0992222,-4.7390184,17 Peravia,2019,4,train
-11.005972,1.2209191,-2.8185883,17 Peravia,2019,5,train
-12.724953,0.122861594,-0.33422002,17 Peravia,2019,6,train
-13.030454,1.0638118,-0.9510298,17 Peravia,2019,7,train
-14.608886,1.8810025,1.1491628,17 Peravia,2019,8,train
-13.82977,2.1851225,1.1696842,17 Peravia,2019,9,train
-12.812586,3.2911427,2.3687212,17 Peravia,2019,10,train
-12.4752445,3.75438,3.6614654,17 Peravia,2019,11,train
-12.538441,5.208623,3.506343,17 Peravia,2019,12,train
-10.250264,7.8278756,4.1202316,17 Peravia,2019,13,train
-11.878736,7.8311896,4.7946997,17 Peravia,2019,14,train
-11.83032,8.167601,4.805722,17 Peravia,2019,15,train
-11.687434,7.9371176,6.0337524,17 Peravia,2019,16,train
-11.028546,8.615861,6.5236626,17 Peravia,2019,17,train
-2.5156932,8.825371,8.395205,17 Peravia,2019,18,train
-1.8894862,7.9249372,7.808423,17 Peravia,2019,19,train
-1.2312198,8.375585,8.040117,17 Peravia,2019,20,train
-0.70194227,7.813369,6.4987497,17 Peravia,2019,21,train
2.713885,19.521439,-3.3916802,17 Peravia,2019,22,train
0.81492865,8.080848,6.729975,17 Peravia,2019,23,train
1.821338,7.5175514,7.959667,17 Peravia,2019,24,train
2.8805456,7.665954,8.073832,17 Peravia,2019,25,train
2.9990094,6.3127604,7.8212223,17 Peravia,2019,26,train
10.973277,-0.4434236,2.8370912,17 Peravia,2019,27,train
12.908916,-0.0889131,2.283573,17 Peravia,2019,28,train
13.412619,-0.71195716,2.7527406,17 Peravia,2019,29,train
13.479057,-1.1799475,2.8137162,17 Peravia,2019,30,train
13.123327,-0.92434525,2.239728,17 Peravia,2019,31,train
13.900956,-0.3935373,1.7768545,17 Peravia,2019,32,train
14.067389,-0.8150681,2.340935,17 Peravia,2019,33,train
13.300073,-0.6680263,1.7971702,17 Peravia,2019,34,train
12.962629,-4.0256076,-0.43639722,17 Peravia,2019,35,train
12.274484,-5.411767,-0.9743587,17 Peravia,2019,36,train
12.644218,-5.7995005,-1.4862691,17 Peravia,2019,37,train
15.916256,14.502439,-16.635017,17 Peravia,2019,38,train
9.061661,-7.0989356,-4.2364655,17 Peravia,2019,39,train
7.714467,-6.747702,-4.484997,17 Peravia,2019,40,train
8.138558,-8.1989355,-3.6027207,17 Peravia,2019,41,train
6.854985,-8.299582,-4.0233345,17 Peravia,2019,42,train
5.8601475,-9.69229,-4.7372017,17 Peravia,2019,43,train
5.2223544,-10.682433,-2.5906584,17 Peravia,2019,44,train
4.7420154,-10.052062,-4.3921175,17 Peravia,2019,45,train
3.7806458,-8.957485,-5.08689,17 Peravia,2019,46,train
2.871378,-8.811269,-4.3062015,17 Peravia,2019,47,train
2.7089303,-8.781864,-2.599886,17 Peravia,2019,48,train
-4.7135053,-10.21855,-7.6348825,17 Peravia,2019,49,train
-5.6017246,-10.217872,-8.270919,17 Peravia,2019,50,train
-5.7533674,-9.304933,-8.553452,17 Peravia,2019,51,train
-9.696031,-6.0052905,-5.576264,17 Peravia,2019,52,train
-9.942015,-6.792196,-4.6422906,17 Peravia,2020,1,val
-10.672495,-6.602642,-4.5596414,17 Peravia,2020,2,val
-11.118954,-5.5219593,-5.045139,17 Peravia,2020,3,val
-9.433149,-2.8073642,-4.7678065,17 Peravia,2020,4,val
-11.223702,0.59363216,-1.2176808,17 Peravia,2020,5,val
-12.326926,0.6573795,-0.6142702,17 Peravia,2020,6,val
-13.67596,1.5588204,0.40434322,17 Peravia,2020,7,val
-12.171656,2.319199,-0.96592736,17 Peravia,2020,8,val
-12.085743,2.3885276,1.3882239,17 Peravia,2020,9,val
-12.975715,3.3244696,1.423121,17 Peravia,2020,10,val
-12.960432,3.7072742,2.796185,17 Peravia,2020,11,val
-12.786721,4.3842044,4.4122167,17 Peravia,2020,12,val
-11.130962,7.279813,4.15857,17 Peravia,2020,13,val
-10.396209,6.4459105,5.7045903,17 Peravia,2020,14,val
-9.949283,9.692125,5.265658,17 Peravia,2020,15,val
-11.897574,9.498702,7.08178,17 Peravia,2020,16,val
-10.025258,9.890676,6.449435,17 Peravia,2020,17,val
-10.533639,10.258687,7.196175,17 Peravia,2020,18,val
-8.973851,11.926097,7.1989093,17 Peravia,2020,19,val
-8.051629,11.418587,6.687593,17 Peravia,2020,20,val
-7.793363,11.912328,8.399429,17 Peravia,2020,21,val
-6.9799004,11.908149,8.377044,17 Peravia,2020,22,val
-8.031728,12.359802,10.9479475,17 Peravia,2020,23,val
-7.574126,12.350028,10.030255,17 Peravia,2020,24,val
