z1,z2,z3,z4,province,year,week,split
1.2364737,0.94101053,-13.568459,-2.3976953,01 Distrito Nacional,2021,22,val
2.2645721,1.4187096,-13.534294,-2.2500577,01 Distrito Nacional,2021,23,val
1.7655663,4.7005267,-11.231234,-4.0267196,01 Distrito Nacional,2021,24,val
2.9314215,4.2929683,-11.713319,-2.6370392,01 Distrito Nacional,2021,25,val
7.493549,-0.2955055,-12.081417,-1.3042427,01 Distrito Nacional,2021,26,val
-3.3393438,17.11934,1.737168,-1.1637784,01 Distrito Nacional,2021,27,val
-3.247261,16.894497,3.5710561,1.5703838,01 Distrito Nacional,2021,28,val
-2.157111,16.921087,2.4749277,-0.081359945,01 Distrito Nacional,2021,29,val
-2.7589011,17.488743,2.8403895,0.54832727,01 Distrito Nacional,2021,30,val
-2.4498444,17.685678,2.3347974,0.12388895,01 Distrito Nacional,2021,31,val
-8.624428,16.025728,14.382866,4.008362,01 Distrito Nacional,2021,32,val
-8.2631,15.92189,13.917873,3.7935908,01 Distrito Nacional,2021,33,val
-2.7863767,16.70732,1.6462295,-2.4427955,01 Distrito Nacional,2021,34,val
4.1126003,16.162992,-0.111787535,0.9846484,01 Distrito Nacional,2021,35,val
3.6216922,16.305708,-1.260497,3.2783604,01 Distrito Nacional,2021,36,val
3.429916,16.69549,0.53012735,4.7351947,01 Distrito Nacional,2021,37,val
4.0378246,15.887186,0.11968822,3.4194026,01 Distrito Nacional,2021,38,val
4.210932,16.000996,2.1295497,6.878344,01 Distrito Nacional,2021,39,val
5.162144,13.438724,1.9329793,6.6403146,01 Distrito Nacional,2021,40,val
2.7378757,13.595168,5.4282236,9.700407,01 Distrito Nacional,2021,41,val
4.162844,11.920635,5.594573,10.242664,01 Distrito Nacional,2021,42,val
6.07021,9.699604,5.14647,10.84418,01 Distrito Nacional,2021,43,val
4.802479,9.044407,6.716552,11.223219,01 Distrito Nacional,2021,44,val
6.946764,6.7965655,5.4816575,11.279857,01 Distrito Nacional,2021,45,val
8.995746,4.078829,3.4766908,11.044089,01 Distrito Nacional,2021,46,val
6.5896926,4.4759884,6.460406,13.0687,01 Distrito Nacional,2021,47,val
-1.074468,-4.100668,7.731355,12.510933,01 Distrito Nacional,2021,48,val
-0.8201932,-4.998342,7.107277,12.627285,01 Distrito Nacional,2021,49,val
-0.8235543,-5.8187885,7.285461,12.990514,01 Distrito Nacional,2021,50,val
-2.7837536,-4.552018,8.82578,13.922317,01 Distrito Nacional,2021,51,val
-12.100252,-2.8359933,11.0429735,8.218313,01 Distrito Nacional,2021,52,val
-11.673335,-3.143412,12.210601,0.009401006,02 Azua,2015,1,train
-12.014834,-4.551079,11.516568,0.10717927,02 Azua,2015,2,train
-9.428078,-6.445808,11.545501,1.5967817,02 Azua,2015,3,train
-9.350357,-8.67591,11.575022,2.0355783,02 Azua,2015,4,train
-3.2037392,-13.115015,3.788696,2.753215,02 Azua,2015,5,train
-4.8200784,-12.7671175,1.7087928,3.4704866,02 Azua,2015,6,train
-4.965838,-13.293308,0.86057276,2.7905228,02 Azua,2015,7,train
-6.087048,-12.013116,-0.5135343,1.0624107,02 Azua,2015,8,train
-7.178677,-12.311405,-1.5807025,-0.31237978,02 Azua,2015,9,train
-8.681784,-12.787636,-0.7127181,-2.3577595,02 Azua,2015,10,train
-10.267131,-12.6530075,-0.8521037,-4.376863,02 Azua,2015,11,train
-5.184826,-13.65121,-3.7658656,-5.15404,02 Azua,2015,12,train
-4.6172624,-12.857307,-4.4901004,-6.4064007,02 Azua,2015,13,train
-4.9065657,-10.560501,-5.6286654,-4.984168,02 Azua,2015,14,train
-5.9539323,-8.369322,-5.3754725,-7.330733,02 Azua,2015,15,train
-6.687858,-9.701891,-6.272042,-9.72375,02 Azua,2015,16,train
-3.8144968,-2.0106425,-14.504466,-6.229848,02 Azua,2015,17,train
-5.3320704,-0.7767361,-14.771929,-8.070538,02 Azua,2015,18,train
-5.485987,1.6633922,-12.649045,-6.815498,02 Azua,2015,19,train
-5.6186566,2.637417,-9.962524,-6.909533,02 Azua,2015,20,train
-3.9634786,3.9888341,-11.671809,-6.652584,02 Azua,2015,21,train
-2.9632533,4.4555097,-11.2854805,-6.753913,02 Azua,2015,22,train
-0.6927836,3.9382133,-10.469836,-6.3553886,02 Azua,2015,23,train
-1.5289291,6.0173016,-9.413907,-7.4130497,02 Azua,2015,24,train
-1.6709557,7.930117,-8.443959,-8.170982,02 Azua,2015,25,train
-0.8866913,8.117483,-6.9566956,-7.51349,02 Azua,2015,26,train
-6.739839,12.289908,3.0812483,-10.796423,02 Azua,2015,27,train
-6.533675,12.306535,3.1284392,-10.414377,02 Azua,2015,28,train
-5.167897,12.024252,5.09115,-8.000815,02 Azua,2015,29,train
-5.762506,12.32987,5.440441,-8.591818,02 Azua,2015,30,train
-5.465861,11.2806225,3.0872674,-9.370369,02 Azua,2015,31,train
-6.246862,11.270172,4.388173,-9.85018,02 Azua,2015,32,train
-5.5708737,10.479638,4.2122464,-9.195152,02 Azua,2015,33,train
-5.135445,11.412072,7.5701785,-9.189094,02 Azua,2015,34,train
12.881957,3.0821044,-3.159393,-1.2575697,02 Azua,2015,35,train
8.826295,8.2578,5.406883,-2.3260624,02 Azua,2015,36,train
9.886993,7.6211705,4.6432514,-2.5853703,02 Azua,2015,37,train
10.1452,6.3860574,6.0569706,-3.117036,02 Azua,2015,38,train
9.373597,6.47334,8.217657,-2.495321,02 Azua,2015,39,train
10.504838,3.4267437,10.033959,-3.921584,02 Azua,2015,40,train
12.035097,1.6069052,8.070575,-3.1962092,02 Azua,2015,41,train
12.426908,0.84183085,9.698026,-3.0931969,02 Azua,2015,42,train
11.572124,0.7651262,11.41167,-2.5615513,02 Azua,2015,43,train
11.397499,-0.11234167,10.865213,-1.6142743,02 Azua,2015,44,train
10.04593,-0.052930865,8.495941,1.1247214,02 Azua,2015,45,train
11.221277,-0.5069322,8.815446,2.3383741,02 Azua,2015,46,train
11.463393,-1.2429587,7.387326,3.5318694,02 Azua,2015,47,train
8.077679,-7.59503,9.819064,2.0988786,02 Azua,2015,48,train
5.713047,-6.3404737,8.794145,2.6466944,02 Azua,2015,49,train
5.0234103,-6.5427136,9.393665,3.8967571,02 Azua,2015,50,train
5.113304,-7.2276726,8.641201,4.1740704,02 Azua,2015,51,train
-9.619864,-1.8776468,12.430513,-2.6299603,02 Azua,2015,52,train
-6.8511662,-5.8668766,16.05392,-5.51481,02 Azua,2016,1,train
-8.718611,-8.580867,15.731135,-5.7313957,02 Azua,2016,2,train
-7.9373813,-9.756627,14.213279,-5.816488,02 Azua,2016,3,train
-7.764487,-10.601758,12.956625,-5.229454,02 Azua,2016,4,train
-2.6790257,-15.693261,7.6867695,-2.393432,02 Azua,2016,5,train
-3.3938835,-14.954751,6.1901073,-3.0755768,02 Azua,2016,6,train
-4.954836,-15.108769,5.731088,-4.0893645,02 Azua,2016,7,train
-4.4381433,-15.299136,4.7567544,-5.186549,02 Azua,2016,8,train
-1.6103929,-15.19754,3.4553447,-5.8216286,02 Azua,2016,9,train
-9.581953,-15.399053,-1.1052985,-2.8524249,02 Azua,2016,10,train
-4.6202874,-14.179185,-2.7994518,-4.325755,02 Azua,2016,11,train
-6.9052033,-12.2273445,-2.6084309,-8.232971,02 Azua,2016,12,train
-4.7883673,-13.356626,-3.5085895,-8.572534,02 Azua,2016,13,train
-0.7622349,-12.122168,-1.853795,-8.740976,02 Azua,2016,14,train
-1.4950194,-11.379735,-1.8063236,-9.233168,02 Azua,2016,15,train
-2.1568363,-10.51741,-0.8144698,-9.771366,02 Azua,2016,16,train
6.242578,-10.25366,-4.0022774,-4.623131,02 Azua,2016,17,train
-0.43983337,-1.9060779,-13.264765,-1.8245302,02 Azua,2016,18,train
-1.7606477,0.087791055,-12.938146,-1.0303103,02 Azua,2016,19,train
-2.6130064,2.40715,-12.624355,-2.3392005,02 Azua,2016,20,train
-1.6027994,3.1213338,-12.237443,-1.3702189,02 Azua,2016,21,train
-0.12465178,3.311009,-12.011209,0.07701701,02 Azua,2016,22,train
-0.8656258,6.175522,-11.558312,-1.4323914,02 Azua,2016,23,train
-2.7868068,9.56302,-10.467864,-3.2926152,02 Azua,2016,24,train
-0.85113555,9.102794,-8.675248,-1.9377887,02 Azua,2016,25,train
-0.6983391,9.98678,-7.5927286,-2.8374422,02 Azua,2016,26,train
-4.599775,13.656411,-0.7638493,-5.908018,02 Azua,2016,27,train
-4.5534987,13.467068,-1.5832958,-6.2023497,02 Azua,2016,28,train
-5.000694,14.346761,0.9318879,-4.3984013,02 Azua,2016,29,train
-4.1475167,13.229565,-1.165681,-5.07744,02 Azua,2016,30,train
-4.637078,13.634611,0.93080586,-4.013395,02 Azua,2016,31,train
-5.011728,14.469682,-0.907606,-3.229236,02 Azua,2016,32,train
-4.391197,13.8676605,-2.574174,-4.927106,02 Azua,2016,33,train
-10.296716,14.042371,12.898059,2.0287821,02 Azua,2016,34,train
3.4862092,12.555995,-2.807686,-0.28399235,02 Azua,2016,35,train
4.4574347,12.982886,-3.1432538,1.4081571,02 Azua,2016,36,train
3.838678,12.547832,-2.2198372,1.0558397,02 Azua,2016,37,train
4.099249,12.516669,-0.8933776,2.6724505,02 Azua,2016,38,train
5.634216,10.939062,-1.6599389,2.8972044,02 Azua,2016,39,train
11.76068,1.1335878,-8.508364,5.6122437,02 Azua,2016,40,train
4.259077,9.7736635,4.2756143,7.5696836,02 Azua,2016,41,train
3.8406162,9.048867,4.8291163,8.87178,02 Azua,2016,42,train
3.4965692,7.878047,5.311873,7.8847184,02 Azua,2016,43,train
5.466661,6.503767,4.099078,9.328601,02 Azua,2016,44,train
10.525199,-1.1908586,-5.044263,8.48081,02 Azua,2016,45,train
2.2855835,6.0868707,6.507952,10.6960535,02 Azua,2016,46,train
3.673401,2.959518,5.388965,10.990558,02 Azua,2016,47,train
3.9147034,3.3856409,5.9974656,11.411445,02 Azua,2016,48,train
5.01502,1.9012144,5.1850924,10.5480385,02 Azua,2016,49,train
3.5894942,1.7676224,5.574368,9.681023,02 Azua,2016,50,train
4.06593,0.93112916,4.4865513,9.679393,02 Azua,2016,51,train
-11.644261,-1.4323841,9.973557,4.8144693,02 Azua,2016,52,train
-14.323394,-2.9245713,10.557127,4.9178543,02 Azua,2017,1,train
-16.467564,-3.917168,9.8398285,4.0656414,02 Azua,2017,2,train
-19.799011,-7.5171776,9.937369,4.451387,02 Azua,2017,3,train
-15.376734,-7.8091345,8.864563,6.343363,02 Azua,2017,4,train
-8.226696,-10.777342,2.8591068,6.8017044,02 Azua,2017,5,train
-8.411838,-11.037098,1.9903556,5.7788,02 Azua,2017,6,train
-7.007691,-12.331331,-0.6623072,6.0542154,02 Azua,2017,7,train
-7.524106,-12.705594,-1.8937428,4.3641844,02 Azua,2017,8,train
-14.504953,-13.051481,-0.8804741,0.5791881,02 Azua,2017,9,train
-13.967436,-12.579453,-3.3092735,-0.07574576,02 Azua,2017,10,train
-7.5020275,-11.826176,-7.387247,-0.30018866,02 Azua,2017,11,train
-6.9632015,-11.0762,-9.582891,-2.2329834,02 Azua,2017,12,train
-7.5367846,-10.536194,-10.316302,-5.1437764,02 Azua,2017,13,train
-5.852293,-10.76339,-5.073035,-10.205259,02 Azua,2017,14,train
-6.9705696,-10.481435,-5.2141185,-11.10038,02 Azua,2017,15,train
0.058309183,-10.665654,-4.868866,-7.9919415,02 Azua,2017,16,train
5.0514197,-8.897147,-7.1726747,-3.678475,02 Azua,2017,17,train
1.4079099,-9.674759,-6.108395,-8.085988,02 Azua,2017,18,train
0.7801011,-8.609163,-5.088327,-9.439994,02 Azua,2017,19,train
-4.298148,3.6102774,-12.17765,-0.85162795,02 Azua,2017,20,train
-4.845073,6.518317,-11.97857,-2.804352,02 Azua,2017,21,train
-4.909698,8.0615,-11.431292,-2.657542,02 Azua,2017,22,train
-3.9628134,9.111669,-10.967419,-4.0930953,02 Azua,2017,23,train
-4.147737,10.166308,-10.09608,-4.3074055,02 Azua,2017,24,train
-4.6349525,12.143836,-9.117537,-5.628327,02 Azua,2017,25,train
-2.0328307,11.797477,-8.402441,-4.2974315,02 Azua,2017,26,train
-8.003908,16.271488,-0.91680187,-4.896893,02 Azua,2017,27,train
-3.8829873,14.637126,1.1699744,-1.1904056,02 Azua,2017,28,train
-9.722732,16.270975,-3.3354318,-8.120611,02 Azua,2017,29,train
-6.536834,15.54192,-1.8000857,-4.957282,02 Azua,2017,30,train
-7.3607883,14.877279,-2.9229167,-6.6263733,02 Azua,2017,31,train
-7.5035605,15.723122,-2.070411,-5.907413,02 Azua,2017,32,train
-7.0317345,14.452053,-1.8392812,-5.507539,02 Azua,2017,33,train
-4.060612,14.139018,0.69142854,-2.3276653,02 Azua,2017,34,train
4.829134,13.102461,-3.2382562,0.8443038,02 Azua,2017,35,train
12.22612,5.8346925,-5.951458,3.7368147,02 Azua,2017,36,train
9.652534,4.849016,-7.548692,3.012387,02 Azua,2017,37,train
11.009329,4.4897337,-6.1116986,3.839166,02 Azua,2017,38,train
6.348631,11.685159,1.1894042,4.833977,02 Azua,2017,39,train
5.2117147,11.444823,2.1713138,7.2456355,02 Azua,2017,40,train
4.6412063,9.7002325,3.8282175,7.373953,02 Azua,2017,41,train
7.7732925,7.6184316,1.9954528,7.962027,02 Azua,2017,42,train
7.457096,7.205217,3.1926029,9.413663,02 Azua,2017,43,train
6.911089,5.7905326,3.6233249,9.137166,02 Azua,2017,44,train
10.315542,-1.5850878,-4.669817,10.346344,02 Azua,2017,45,train
11.011222,-3.0886576,-6.338824,9.652435,02 Azua,2017,46,train
4.460083,3.680075,4.7800236,13.247007,02 Azua,2017,47,train
6.33048,2.0779397,4.355606,13.007678,02 Azua,2017,48,train
6.18225,0.8756976,3.158677,12.441495,02 Azua,2017,49,train
7.593583,-0.026510311,2.3597705,13.4337435,02 Azua,2017,50,train
7.382173,-0.8466199,1.7261051,13.214009,02 Azua,2017,51,train
-15.943905,5.9763174,5.1980457,6.316602,02 Azua,2017,52,train
-11.784626,6.6000757,5.8382473,10.369148,02 Azua,2018,1,train
-14.361714,6.257309,4.742712,9.521222,02 Azua,2018,2,train
-13.95603,4.587588,3.418576,7.739838,02 Azua,2018,3,train
-13.562395,3.7056937,2.3584886,6.313686,02 Azua,2018,4,train
-10.895283,-10.373395,2.2872255,5.670924,02 Azua,2018,5,train
-11.891894,-10.919531,1.772457,4.117064,02 Azua,2018,6,train
-12.626559,-11.4408455,0.81900895,3.4867089,02 Azua,2018,7,train
-14.592994,-11.13738,0.41714495,1.7455853,02 Azua,2018,8,train
-12.982447,-13.911901,-2.3059452,3.2371962,02 Azua,2018,9,train
-16.808554,-14.219615,-5.996204,0.5476792,02 Azua,2018,10,train
-8.814943,-11.325929,-7.601466,-0.7859371,02 Azua,2018,11,train
-7.7706056,-10.845491,-9.260942,-1.9419216,02 Azua,2018,12,train
-12.68647,-10.99249,-9.487313,-5.7122283,02 Azua,2018,13,train
-5.165564,-9.86122,-10.505785,-5.4647923,02 Azua,2018,14,train
-10.509526,-8.462333,-9.090822,-9.492643,02 Azua,2018,15,train
-8.625404,-7.3054557,-9.262023,-9.434885,02 Azua,2018,16,train
-4.203386,-6.67345,-9.597941,-8.217412,02 Azua,2018,17,train
-2.8117616,-3.325759,-13.1819315,-4.046288,02 Azua,2018,18,train
-2.7934797,-2.788968,-12.46671,-7.631685,02 Azua,2018,19,train
-6.23505,0.24672008,-9.724939,-10.194776,02 Azua,2018,20,train
-5.142355,0.9480444,-9.1536255,-9.941088,02 Azua,2018,21,train
-2.4922378,0.7017687,-9.436809,-8.756009,02 Azua,2018,22,train
-4.3990006,3.6203446,-9.767275,-11.717536,02 Azua,2018,23,train
-3.2899013,4.467739,-8.486213,-10.500361,02 Azua,2018,24,train
0.67118585,2.6979082,-9.04318,-8.464595,02 Azua,2018,25,train
-2.493406,6.963698,-7.780186,-10.641388,02 Azua,2018,26,train
-10.0320015,15.813416,1.5441258,-10.778885,02 Azua,2018,27,train
-8.994562,16.33429,4.976333,-7.889936,02 Azua,2018,28,train
-6.625898,14.984029,3.0669956,-7.4845476,02 Azua,2018,29,train
-6.367128,14.4838915,3.2840364,-7.0964427,02 Azua,2018,30,train
-8.173495,15.343656,0.9261663,-9.949395,02 Azua,2018,31,train
-5.9666176,14.106233,4.4706216,-7.0041175,02 Azua,2018,32,train
-8.102613,14.451504,3.2573981,-9.110396,02 Azua,2018,33,train
-7.4928074,14.018736,3.122007,-8.735051,02 Azua,2018,34,train
8.491843,11.223097,-1.9590933,-1.3921964,02 Azua,2018,35,train
7.1996775,11.234304,1.6174372,-0.690543,02 Azua,2018,36,train
9.62058,10.379691,0.2703711,-0.058953796,02 Azua,2018,37,train
8.605684,10.29062,1.6757814,0.41994205,02 Azua,2018,38,train
9.474384,9.285435,0.23944867,0.2667832,02 Azua,2018,39,train
8.691254,9.076211,4.317219,4.106041,02 Azua,2018,40,train
5.6005983,9.066171,6.792776,4.5026336,02 Azua,2018,41,train
10.098291,5.755189,3.1130185,4.8390203,02 Azua,2018,42,train
9.213102,5.9594183,4.7448034,5.410288,02 Azua,2018,43,train
9.778606,4.615725,4.447683,6.1610413,02 Azua,2018,44,train
9.771805,3.0018954,4.0160694,6.110296,02 Azua,2018,45,train
9.55132,2.5696461,3.937268,6.0180845,02 Azua,2018,46,train
10.216102,1.6319834,4.741298,7.150241,02 Azua,2018,47,train
11.303553,0.45085555,5.0114274,8.24857,02 Azua,2018,48,train
4.517852,-6.542453,5.0298996,8.501125,02 Azua,2018,49,train
4.8037553,-7.4668307,5.526347,9.508362,02 Azua,2018,50,train
3.3215077,-7.204644,6.8248696,9.491303,02 Azua,2018,51,train
-15.021106,-1.2634101,10.4725065,0.11297448,02 Azua,2018,52,train
-16.008923,-3.0652342,12.324665,0.3861429,02 Azua,2019,1,train
-14.9709015,-5.4526596,12.162022,1.5677463,02 Azua,2019,2,train
-11.673153,-6.759726,10.978484,2.9259975,02 Azua,2019,3,train
-16.046206,-8.103702,9.776412,0.3351741,02 Azua,2019,4,train
-5.1816573,-12.68736,3.7567692,4.1743875,02 Azua,2019,5,train
-6.968,-14.54218,4.610689,0.36716437,02 Azua,2019,6,train
-7.9687295,-15.128296,3.9979835,-1.0816776,02 Azua,2019,7,train
-11.858721,-15.378919,3.5742698,-3.3269856,02 Azua,2019,8,train
-11.698772,-15.724518,3.2152963,-4.1455927,02 Azua,2019,9,train
-10.7860985,-15.266656,-0.77231467,-2.9308991,02 Azua,2019,10,train
-11.0237665,-14.869341,-2.2915154,-4.7065625,02 Azua,2019,11,train
-7.70838,-13.302988,-4.1151724,-5.8618155,02 Azua,2019,12,train
5.019567,-10.529569,-6.634887,-1.536624,02 Azua,2019,13,train
-8.295359,-11.022628,-6.1339917,-8.412141,02 Azua,2019,14,train
-6.831558,-10.284895,-6.341823,-8.554984,02 Azua,2019,15,train
-9.67991,-9.895141,-5.871948,-12.375413,02 Azua,2019,16,train
-2.6210208,-9.168434,-6.833695,-8.203721,02 Azua,2019,17,train
-8.373888,1.177547,-12.463354,-6.0762563,02 Azua,2019,18,train
-4.2410994,1.172212,-12.686339,-4.3431892,02 Azua,2019,19,train
-3.2264402,2.5277696,-11.991143,-4.95659,02 Azua,2019,20,train
0.1042343,1.0239744,-12.594823,-2.6992054,02 Azua,2019,21,train
0.22937916,1.7875212,-12.694573,-2.4726171,02 Azua,2019,22,train
-0.017589087,4.1846294,-10.4188,-3.6372964,02 Azua,2019,23,train
-3.017151,8.748127,-10.284626,-6.08402,02 Azua,2019,24,train
-1.7046126,8.997348,-7.911213,-6.9878254,02 Azua,2019,25,train
-1.7288517,10.278575,-7.1726804,-8.813315,02 Azua,2019,26,train
-4.1176987,10.725299,6.051902,-17.433764,02 Azua,2019,27,train
-3.1572115,10.223357,4.302216,-16.463446,02 Azua,2019,28,train
-2.8542898,9.632835,2.9462795,-18.857998,02 Azua,2019,29,train
-1.155051,8.633662,2.656317,-16.065056,02 Azua,2019,30,train
-0.96846735,8.814087,5.0970263,-16.329899,02 Azua,2019,31,train
-0.7180744,9.004992,3.7255309,-18.12074,02 Azua,2019,32,train
-0.8970756,8.480696,3.1182635,-16.428503,02 Azua,2019,33,train
0.96505964,7.6445727,5.7053857,-13.477361,02 Azua,2019,34,train
7.3589406,8.364495,1.9724797,-8.633553,02 Azua,2019,35,train
9.309227,6.5597343,4.749114,-7.4175735,02 Azua,2019,36,train
9.527287,6.343499,4.6712384,-8.056486,02 Azua,2019,37,train
16.81925,-2.372082,-3.3361986,-3.018452,02 Azua,2019,38,train
7.264111,6.8933682,9.641535,-2.0308094,02 Azua,2019,39,train
11.272138,5.8011746,7.5234056,1.1282425,02 Azua,2019,40,train
10.447529,5.3553963,5.836562,2.2307131,02 Azua,2019,41,train
10.416065,5.3809514,6.7764673,2.8332958,02 Azua,2019,42,train
10.796719,3.8231285,5.6646914,3.3012955,02 Azua,2019,43,train
10.65382,3.1747384,5.801467,4.1277223,02 Azua,2019,44,train
11.142676,2.1661482,5.108214,4.6228766,02 Azua,2019,45,train
7.780271,3.287037,8.449965,5.2895226,02 Azua,2019,46,train
10.989171,0.5981185,7.282224,6.0536118,02 Azua,2019,47,train
12.929466,-0.6981993,5.9120917,6.267361,02 Azua,2019,48,train
4.733418,-6.538873,8.29594,4.4403944,02 Azua,2019,49,train
5.295794,-7.2282853,6.8735347,4.7832923,02 Azua,2019,50,train
4.1041136,-7.272729,7.5292826,5.4658074,02 Azua,2019,51,train
-8.552716,-2.1912732,13.5301285,1.045725,02 Azua,2019,52,train
-10.045221,-2.8003387,12.418485,1.5670917,02 Azua,2020,1,val
-12.627935,-3.2547164,10.532884,-0.25799137,02 Azua,2020,2,val
-15.008073,-4.739618,8.898018,-1.141921,02 Azua,2020,3,val
-7.848487,-5.8792195,12.024801,2.5378094,02 Azua,2020,4,val
-3.207806,-12.427222,2.613809,3.3417883,02 Azua,2020,5,val
-5.726222,-11.958697,3.609084,1.008961,02 Azua,2020,6,val
-9.368657,-12.95865,3.182433,-0.43034863,02 Azua,2020,7,val
-7.4662848,-13.435243,1.991968,-0.9878471,02 Azua,2020,8,val
-3.2987285,-12.578277,-1.217774,-1.3288418,02 Azua,2020,9,val
-3.724961,-13.763348,-1.0158638,-3.214215,02 Azua,2020,10,val
-5.3509765,-14.201539,-1.7707725,-5.6303654,02 Azua,2020,11,val
-11.362782,-14.294489,-1.0599748,-9.826717,02 Azua,2020,12,val
-6.471311,-14.30219,-2.9357052,-10.364243,02 Azua,2020,13,val
-4.7460585,-12.704203,-5.8815813,-9.797368,02 Azua,2020,14,val
-1.1248336,-10.075769,-4.5987015,-9.559333,02 Azua,2020,15,val
-4.5505347,-10.810328,-4.07933,-12.96101,02 Azua,2020,16,val
-2.8661807,-9.46605,-3.7585447,-11.443015,02 Azua,2020,17,val
-3.5080063,-9.527357,-3.4003181,-12.867711,02 Azua,2020,18,val
-1.3729064,-7.8070626,-4.0338774,-12.18865,02 Azua,2020,19,val
-1.0806191,-6.945703,-3.41813,-12.244836,02 Azua,2020,20,val
0.2614307,-6.5830865,-2.5208938,-12.960844,02 Azua,2020,21,val
1.1234754,-6.566038,-2.2617111,-13.409936,02 Azua,2020,22,val
-0.5130683,-6.6092873,0.84310085,-16.953732,02 Azua,2020,23,val
2.8414154,-5.9374323,0.4274306,-14.1321125,02 Azua,2020,24,val
