z1,z2,z3,z4,z5,z6,z7,z8,province,year,week,split
2.305393,13.747,1.7569746,1.0441977,-7.6133876,-0.48793602,-0.079619326,5.1640887,01 Distrito Nacional,2018,51,train
-7.8506947,6.481319,4.4821167,-3.2067552,-5.599717,-4.4811115,14.590417,4.4126387,01 Distrito Nacional,2018,52,train
-4.160472,8.543297,2.9828243,-2.5627508,-5.9891663,-5.9030137,12.693431,4.6831913,01 Distrito Nacional,2019,1,train
-1.8511236,8.055357,1.9706317,-3.4802673,-3.654821,-7.080977,13.011047,0.58337194,01 Distrito Nacional,2019,2,train
-1.637196,7.6888657,2.8718805,-3.2635326,-2.3016021,-8.982797,14.298919,0.3040933,01 Distrito Nacional,2019,3,train
-1.7761098,7.5401664,3.8139758,-0.5969922,-2.0925403,-10.333583,14.675623,-1.2673867,01 Distrito Nacional,2019,4,train
4.9224353,9.834433,0.7984388,1.8725154,-3.4561512,-4.4362144,2.0636833,0.024993103,01 Distrito Nacional,2019,5,train
5.9104404,9.6728735,-1.2313534,6.2209854,-3.5849295,-7.6598735,7.379182,-1.034199,01 Distrito Nacional,2019,6,train
6.221689,7.232087,-1.5253606,6.465286,-3.1022377,-7.5779843,7.3022847,-2.9287565,01 Distrito Nacional,2019,7,train
4.457897,5.1676083,-1.1831332,6.497999,-0.460854,-7.277519,6.879691,-0.11489936,01 Distrito Nacional,2019,8,train
4.3432617,3.81544,-1.087679,5.3995705,0.87873083,-8.079376,6.199565,0.6977184,01 Distrito Nacional,2019,9,train
5.4934273,4.772645,0.60407096,5.3158073,2.4052935,-7.3240337,4.8859243,-2.0686321,01 Distrito Nacional,2019,10,train
4.6866136,4.7898874,3.3414047,7.336635,4.2900243,-8.885456,3.482935,-1.5914272,01 Distrito Nacional,2019,11,train
5.561797,4.7595325,2.845136,6.6684756,4.6304107,-10.418327,1.7661897,-3.5025864,01 Distrito Nacional,2019,12,train
7.0785427,4.0885963,0.92783314,7.965255,-0.1884403,-9.015296,2.6527858,-10.24403,01 Distrito Nacional,2019,13,train
4.0198474,1.9201007,2.3034058,7.6634355,4.428693,-6.8224216,3.7394087,-4.9211407,01 Distrito Nacional,2019,14,train
2.6197064,2.513603,4.273777,9.278174,3.5636954,-8.58685,0.13489091,-8.864591,01 Distrito Nacional,2019,15,train
1.1588231,1.8705416,3.6771116,9.715058,5.073365,-7.787572,2.2866957,-6.597005,01 Distrito Nacional,2019,16,train
2.6724827,0.7451792,1.1039348,7.2517533,4.373454,-5.9955726,3.721462,-6.550227,01 Distrito Nacional,2019,17,train
-2.0191586,-0.31508997,7.1187954,4.240834,5.524564,-6.395249,-4.4892974,-1.7499833,01 Distrito Nacional,2019,18,train
-1.830365,-0.8729248,4.1383576,2.9495978,4.026885,-5.329114,-4.483381,-1.2909142,01 Distrito Nacional,2019,19,train
-2.6107447,-3.2351148,4.058442,5.825184,2.0644035,-4.917247,-5.2295547,-6.3989434,01 Distrito Nacional,2019,20,train
-2.5917885,-1.6473632,4.1609187,-0.46866095,2.0654783,-5.294609,-7.944531,-3.5538309,01 Distrito Nacional,2019,21,train
-4.915794,-0.5249777,6.0629725,0.11459027,-0.11272626,-6.4445524,-10.883525,-6.834279,01 Distrito Nacional,2019,22,train
-3.7165406,-1.9902368,3.32372,4.5190654,-1.7097685,-3.8123555,-7.543718,-8.778577,01 Distrito Nacional,2019,23,train
-5.177733,-3.2164454,0.8449302,4.22608,0.99361366,-2.7623553,-3.1304471,-6.2446475,01 Distrito Nacional,2019,24,train
-5.2725835,-4.9758635,1.8069416,4.9191813,-0.4910946,-1.8869971,-2.6432424,-7.5060034,01 Distrito Nacional,2019,25,train
-5.8348827,-3.782078,0.08732277,2.658731,-0.07158721,-1.8517556,-3.0137398,-6.172093,01 Distrito Nacional,2019,26,train
-8.915274,-4.502982,-0.16120829,-3.4980295,0.097535364,-3.5455785,6.9108305,-3.8927653,01 Distrito Nacional,2019,27,train
-10.97862,-2.5389397,0.30660075,-3.3915143,-3.6221926,-3.730495,6.661717,-4.819745,01 Distrito Nacional,2019,28,train
-10.175327,-3.8185415,-0.9427816,-1.9402962,-2.9763737,-3.5768974,6.525648,-6.613232,01 Distrito Nacional,2019,29,train
-8.970748,-4.910071,-1.839618,-0.74956405,-2.43436,-2.1693318,6.084299,-6.358638,01 Distrito Nacional,2019,30,train
-3.523688,-4.1678557,-3.2185252,-12.05496,-3.0490804,-6.3027697,4.509808,-7.416218,01 Distrito Nacional,2019,31,train
-10.762945,-3.4091005,-0.9652068,-1.982068,-6.4190226,-1.9839026,6.9645596,-8.965424,01 Distrito Nacional,2019,32,train
-9.121845,-2.176549,-1.9786873,-1.9915239,-4.943704,-1.6146257,6.478198,-5.956762,01 Distrito Nacional,2019,33,train
-11.143426,-1.6805012,-0.76533633,-4.273507,-8.49142,-3.5025873,7.4382033,-9.597093,01 Distrito Nacional,2019,34,train
-4.9774213,-3.4531639,-3.319045,3.1483037,-2.7926154,0.89403856,0.0135299275,-7.1443186,01 Distrito Nacional,2019,35,train
-5.5528984,-2.6356823,-4.081895,-0.072283976,-4.841273,0.03230008,-0.7124262,-5.039116,01 Distrito Nacional,2019,36,train
-5.9005966,-3.5340734,-3.3932931,1.7013426,-5.1518817,-0.00415945,-0.8300164,-6.261647,01 Distrito Nacional,2019,37,train
-0.43965876,-1.9032358,-5.9387307,-11.54651,-8.29206,-2.992243,-3.5870316,-10.278361,01 Distrito Nacional,2019,38,train
-7.2066207,-1.950451,-1.7669822,-0.32854664,-9.358839,1.4094702,-2.8907824,-6.8658595,01 Distrito Nacional,2019,39,train
-5.996222,0.2817707,-0.9187608,0.18636128,-8.529023,1.0221026,-3.863689,-6.4416676,01 Distrito Nacional,2019,40,train
-4.216395,0.59103686,-1.7543697,1.6884644,-4.897652,1.1669487,-1.0350932,-2.5131733,01 Distrito Nacional,2019,41,train
-4.254897,1.2693462,-2.0859811,1.6563064,-4.882413,1.5045059,-1.5470604,-2.1186872,01 Distrito Nacional,2019,42,train
-6.553279,2.1042705,-0.08508934,-2.243591,-8.178513,-0.34250107,-4.639373,-3.2038841,01 Distrito Nacional,2019,43,train
-5.109327,1.5809258,-0.9912069,-0.10152284,-4.652789,1.1641825,-0.7535179,1.1462375,01 Distrito Nacional,2019,44,train
-5.845603,2.3471935,0.19956626,-0.86188567,-5.893881,0.91978705,-1.6536847,1.5864601,01 Distrito Nacional,2019,45,train
-4.8301435,4.3712926,0.76415426,-1.3047208,-8.248726,1.2247386,-3.1051679,0.2217116,01 Distrito Nacional,2019,46,train
-4.6798854,4.6750207,-0.34241664,-2.1640446,-5.3824306,0.39050442,-0.6067018,4.800749,01 Distrito Nacional,2019,47,train
-3.7513726,5.0305033,-0.8627453,-2.129964,-4.7593665,-0.0964259,0.05274281,5.7510595,01 Distrito Nacional,2019,48,train
-0.24588516,6.266261,-3.0726316,2.850023,-9.91965,0.6879257,3.442007,-5.575815,01 Distrito Nacional,2019,49,train
1.0752935,9.59055,-3.1769576,1.1708156,-11.666544,-1.811649,3.3375325,-6.814819,01 Distrito Nacional,2019,50,train
1.076962,9.180502,-2.2121208,2.3032112,-10.116421,-0.4540065,4.6704154,-2.1692936,01 Distrito Nacional,2019,51,train
-2.4540904,5.0079384,-1.8874146,-0.81670296,-6.6670785,-3.450765,10.307459,-0.8756885,01 Distrito Nacional,2019,52,train
-5.547813,4.7352643,0.67973584,-1.4854565,-5.996286,-3.2486084,11.347157,0.027979452,01 Distrito Nacional,2020,1,val
-4.756635,5.3798337,1.2476412,1.03412,-4.5088186,-3.7379239,11.024336,2.2587743,01 Distrito Nacional,2020,2,val
-4.204129,6.2366405,2.1533334,1.5213132,-4.225686,-5.3859215,11.195117,1.0447518,01 Distrito Nacional,2020,3,val
-2.3836162,6.15267,1.8785437,-1.2273068,-5.62304,-8.475975,14.409706,-5.0726953,01 Distrito Nacional,2020,4,val
3.0818934,8.203808,0.9021894,3.6986718,-4.1643453,-2.7336712,-1.0924335,-0.10661584,01 Distrito Nacional,2020,5,val
2.5375097,5.362781,-0.5082835,4.8013835,-2.1379106,-2.65842,2.643296,-0.21663034,01 Distrito Nacional,2020,6,val
1.4441667,4.918604,0.2974186,5.5362563,-0.92733276,-3.0831993,2.344314,0.2623973,01 Distrito Nacional,2020,7,val
2.903373,5.4842257,0.43140566,4.9700594,-1.9223241,-4.025533,0.4140109,-2.5580406,01 Distrito Nacional,2020,8,val
2.3294961,4.0975904,1.0290669,4.9960895,-0.26327795,-4.0539274,0.39414907,-1.3588917,01 Distrito Nacional,2020,9,val
1.6967461,4.954536,2.1654656,6.4076447,-1.9516554,-4.242877,-2.4750311,-4.541131,01 Distrito Nacional,2020,10,val
2.7530725,5.120046,1.9366927,4.990532,-0.13533199,-6.1316853,-2.1691668,-4.5026526,01 Distrito Nacional,2020,11,val
-0.36099708,4.664878,3.4215028,7.63225,2.0567281,-6.166632,-0.6209215,-2.0627193,01 Distrito Nacional,2020,12,val
1.5132409,3.9326732,2.1952016,5.8589363,0.90892565,-5.5964003,-2.7440736,-4.463579,01 Distrito Nacional,2020,13,val
1.5794414,3.3706014,2.6532555,5.733037,3.935731,-4.3997235,-1.8868235,-3.6271539,01 Distrito Nacional,2020,14,val
1.8307955,2.043238,2.7260263,5.853942,-0.14165045,-2.3528204,-2.1677256,-6.7893987,01 Distrito Nacional,2020,15,val
0.7137282,1.5372033,1.6995126,5.5823917,2.2056081,-2.3216536,-0.40831694,-4.7677493,01 Distrito Nacional,2020,16,val
0.23696001,1.0536773,1.8161869,6.4727216,1.7026981,-2.1824424,-0.9716145,-5.4692855,01 Distrito Nacional,2020,17,val
-0.7990542,1.9424856,4.309666,6.033128,2.9196777,-4.0127697,-5.1805234,-3.9434214,01 Distrito Nacional,2020,18,val
-1.8679837,1.6919904,6.57816,5.1286583,3.7084434,0.08681524,-3.5811775,-6.258738,01 Distrito Nacional,2020,19,val
-2.8800342,1.8370697,6.0331073,5.5297427,3.9841177,-0.3234205,-3.6057622,-7.0241194,01 Distrito Nacional,2020,20,val
-1.6194766,0.7552033,5.42925,3.057259,4.1492877,1.5390333,-2.85632,-6.8756413,01 Distrito Nacional,2020,21,val
-2.6401396,1.7355924,5.160089,2.7620392,3.938996,1.4633268,-3.3562171,-7.1130996,01 Distrito Nacional,2020,22,val
-2.8561635,-1.3038061,1.8675071,3.796864,1.6041692,-0.53279465,-2.3647454,-5.51643,01 Distrito Nacional,2020,23,val
-3.6087153,-1.3695174,1.4432172,4.599343,1.6040915,-0.008811155,-2.4175413,-5.768941,01 Distrito Nacional,2020,24,val
-3.6020684,-2.5488942,1.2449921,3.5086918,1.2746499,0.16598834,-1.7868779,-6.7824216,01 Distrito Nacional,2020,25,val
-3.3713412,-1.683297,0.6608028,-0.11157671,2.2870963,1.1704414,-0.7087905,-2.0576236,01 Distrito Nacional,2020,26,val
-10.479341,0.016255524,3.756804,-3.8420038,-0.8555323,0.894653,7.624816,-7.4275165,01 Distrito Nacional,2020,27,val
-7.622616,-0.8148616,1.9696933,-3.6028416,1.699892,1.4281057,6.858481,-4.9697576,01 Distrito Nacional,2020,28,val
-9.916906,-0.69140035,2.5618577,-3.5221477,0.32005772,0.7725981,7.7676187,-7.3724213,01 Distrito Nacional,2020,29,val
-9.209454,0.37719455,2.7212539,-3.5003147,-0.16233356,0.97444725,6.0369425,-7.057379,01 Distrito Nacional,2020,30,val
-8.080339,0.31833392,3.5790255,-3.1385965,0.2524091,3.3555508,4.491256,-5.9793053,01 Distrito Nacional,2020,31,val
-7.7804904,0.53314745,5.4063005,-3.1077213,5.5816875,4.612981,8.611841,-10.360731,01 Distrito Nacional,2020,32,val
-7.4955654,3.3806655,6.1415052,-2.8301778,5.175789,6.3070426,8.615349,-7.7458115,01 Distrito Nacional,2020,33,val
0.7434836,2.495342,2.5674343,-21.27545,4.2255344,1.7717776,3.8349838,-20.08863,01 Distrito Nacional,2020,34,val
-4.1428847,1.326927,4.467705,0.803471,4.150659,7.451612,1.1994206,-11.386399,01 Distrito Nacional,2020,35,val
-6.233303,5.763674,9.143896,-4.880319,3.0661683,8.742588,-2.2870696,-14.169378,01 Distrito Nacional,2020,36,val
-4.7560983,5.238599,6.8079853,0.1606872,2.1728437,8.203477,-0.26395914,-12.900368,01 Distrito Nacional,2020,37,val
-3.679295,3.6955986,4.114841,-0.8735178,4.1318126,8.146245,1.4624707,-9.368172,01 Distrito Nacional,2020,38,val
-3.7732334,4.3007054,4.163103,-0.31346223,4.1512938,8.352095,1.8026134,-8.0906315,01 Distrito Nacional,2020,39,val
-7.5418973,7.7211356,8.897102,-5.6403766,1.1371467,8.750346,-2.741508,-12.547014,01 Distrito Nacional,2020,40,val
-3.4832025,5.600811,3.7314003,-2.1528318,1.8674039,7.937162,1.1248714,-6.9580812,01 Distrito Nacional,2020,41,val
-4.9055033,7.45797,6.37034,-1.3702848,-2.9650643,9.014306,-1.3645478,-12.799961,01 Distrito Nacional,2020,42,val
-4.2074594,6.7809153,4.53242,-1.0743243,0.5501351,8.990195,1.1885743,-7.0578537,01 Distrito Nacional,2020,43,val
-5.315754,8.17778,7.6565003,-2.6403773,0.5030479,10.032926,1.2423602,-7.667493,01 Distrito Nacional,2020,44,val
0.6743311,11.628188,9.218377,-13.748929,1.3629612,8.130613,-1.6885184,-13.850238,01 Distrito Nacional,2020,45,val
1.824543,13.250622,7.659023,-14.292252,-1.2452956,8.044433,-1.569281,-14.443058,01 Distrito Nacional,2020,46,val
-3.4219904,12.991247,11.571883,-6.2375374,2.126952,10.406378,0.59874314,-7.025099,01 Distrito Nacional,2020,47,val
-2.17988,12.819759,9.215788,-3.6892688,2.968869,8.897918,2.4426367,-2.9897442,01 Distrito Nacional,2020,48,val
-1.2849704,18.871622,15.9799595,-4.5703373,8.909552,14.095885,4.2786374,-4.874343,01 Distrito Nacional,2020,49,val
0.5182683,19.994911,15.664238,-3.2771049,5.1286387,14.587018,4.002159,-11.906336,01 Distrito Nacional,2020,50,val
0.91650456,18.44917,13.970453,-3.802457,7.1991844,13.655849,5.0943255,-8.83472,01 Distrito Nacional,2020,51,val
-3.4301217,14.926645,13.649656,-6.471977,8.390054,11.407716,11.625995,-8.615019,01 Distrito Nacional,2020,52,val
-2.7869666,17.878088,14.09069,-9.104687,9.926254,11.828383,12.330373,-6.8341165,01 Distrito Nacional,2021,1,val
-3.519118,15.407654,14.743915,-7.856846,9.508899,10.745973,13.169336,-9.153669,01 Distrito Nacional,2021,2,val
-2.6486814,15.274776,14.95914,-6.5263224,10.742203,11.223651,12.520553,-9.425384,01 Distrito Nacional,2021,3,val
-2.3738315,15.625197,15.394023,-6.414538,12.340275,9.819884,13.665388,-7.3187065,01 Distrito Nacional,2021,4,val
1.1241194,16.970484,16.313019,-1.8577455,8.92689,13.143248,3.2881298,-10.822985,01 Distrito Nacional,2021,5,val
1.0322573,14.238825,13.2882595,-1.123993,8.918495,10.654331,4.715102,-7.6591635,01 Distrito Nacional,2021,6,val
0.94070476,14.498575,13.914468,-0.7768133,9.911018,10.222875,4.8866405,-8.898355,01 Distrito Nacional,2021,7,val
0.98085123,12.931213,13.026314,-1.0047505,11.373749,8.577828,5.110735,-6.721545,01 Distrito Nacional,2021,8,val
1.7067825,12.599919,12.690272,-1.3796109,11.861568,8.73123,4.1160483,-7.8648987,01 Distrito Nacional,2021,9,val
5.088624,9.9146185,7.7454834,1.3553888,6.9003496,0.31106335,5.901145,-8.470656,01 Distrito Nacional,2021,10,val
3.8093364,9.007644,9.216604,3.2789593,9.612148,-2.7142165,4.294917,-4.38891,01 Distrito Nacional,2021,11,val
3.4427884,8.956834,9.41674,4.9136357,7.0433736,-0.75526685,3.5233366,-8.893099,01 Distrito Nacional,2021,12,val
3.5907636,6.561692,8.332215,3.2575366,7.198959,-0.23825228,1.6458061,-9.314625,01 Distrito Nacional,2021,13,val
4.7869573,10.511381,6.392229,5.1441274,5.834187,-1.0322165,5.746941,-12.54426,01 Distrito Nacional,2021,14,val
2.9159586,4.0420985,4.4953012,2.1029983,8.040183,-2.0730205,1.2488693,-6.4516864,01 Distrito Nacional,2021,15,val
1.2227919,4.7772474,7.820501,5.53221,4.3799605,-0.46301788,-0.6411015,-11.2817955,01 Distrito Nacional,2021,16,val
0.70162123,6.272792,6.6683846,4.6105924,5.503356,-1.5460259,0.23587173,-12.267482,01 Distrito Nacional,2021,17,val
-1.3289648,4.174669,9.86231,4.483049,7.977392,-1.5919341,-4.159486,-9.044281,01 Distrito Nacional,2021,18,val
-1.7808073,4.07769,9.5677395,2.4959419,7.085372,1.0651506,-3.5322766,-8.292736,01 Distrito Nacional,2021,19,val
-2.0130286,4.0702553,8.775376,0.81537473,7.3302097,1.2624867,-4.0814366,-8.976831,01 Distrito Nacional,2021,20,val
-2.990759,3.3031638,8.296354,1.8933634,6.970145,1.1785278,-3.9506032,-11.003724,01 Distrito Nacional,2021,21,val
-5.562828,5.2879243,10.508187,1.5362126,6.2412906,2.444825,-4.210515,-9.929977,01 Distrito Nacional,2021,22,val
-4.8984313,4.347668,10.609136,-0.84970176,5.7099786,2.3369994,-6.164727,-10.665914,01 Distrito Nacional,2021,23,val
-4.4460616,0.25031948,7.54502,1.2692113,5.8599944,3.2139146,-1.5270653,-10.029938,01 Distrito Nacional,2021,24,val
-6.9193807,3.6520963,10.87504,-0.4957962,4.9302006,3.2646472,-5.289694,-10.409694,01 Distrito Nacional,2021,25,val
1.1847315,-2.292823,4.938706,-10.754865,6.983282,0.7793539,-3.837646,-16.85222,01 Distrito Nacional,2021,26,val
-9.571379,3.5151675,11.242212,-6.1211696,9.853237,4.122967,10.662234,-10.548535,01 Distrito Nacional,2021,27,val
-10.718027,6.47707,13.67177,-8.026159,8.838204,5.1561704,7.3622184,-10.501802,01 Distrito Nacional,2021,28,val
-10.495604,3.310714,12.289538,-5.3027673,7.75677,4.7528677,10.513938,-12.607863,01 Distrito Nacional,2021,29,val
-8.480998,4.0299315,10.763136,-6.9637666,8.29896,5.536964,7.798633,-12.070759,01 Distrito Nacional,2021,30,val
-9.487083,3.4608715,10.460462,-6.4852796,7.939987,4.601674,9.497822,-12.930919,01 Distrito Nacional,2021,31,val
-1.9715204,2.9416578,4.7960796,-16.85117,3.4713764,0.06476596,3.7332327,-13.511114,01 Distrito Nacional,2021,32,val
-1.9716301,1.0465539,2.9286633,-15.923995,1.5142874,-1.5135939,5.5972815,-15.096629,01 Distrito Nacional,2021,33,val
-8.12441,-0.42481828,5.5096965,-2.7390583,4.2598743,1.6401025,8.452597,-7.6879272,01 Distrito Nacional,2021,34,val
-5.1785107,0.25548208,4.057335,0.657377,2.9685118,5.852764,-0.24954925,-11.853049,01 Distrito Nacional,2021,35,val
-4.1677017,3.3904588,4.4764333,-1.3515278,2.9284632,8.563464,1.6591455,-9.983033,01 Distrito Nacional,2021,36,val
-4.310456,4.41604,4.9944215,-1.2029077,1.6781096,7.225185,0.11354094,-11.820483,01 Distrito Nacional,2021,37,val
-4.3264766,3.4271634,4.090653,-0.16770971,1.7881804,7.998547,1.5255884,-9.495174,01 Distrito Nacional,2021,38,val
-4.0819526,5.93545,4.693504,-2.2060723,2.1180377,7.809907,0.0012998615,-10.452898,01 Distrito Nacional,2021,39,val
-3.9103048,5.6266212,5.3197327,-1.9142956,3.2170908,9.159498,1.9472427,-7.7432127,01 Distrito Nacional,2021,40,val
-5.4164486,7.678095,7.5102706,-4.987053,1.5301118,10.980703,0.0134989675,-11.758796,01 Distrito Nacional,2021,41,val
-4.191155,7.9783344,6.8469186,-3.445007,1.8462919,8.987112,0.3269296,-10.359003,01 Distrito Nacional,2021,42,val
-3.7518377,7.5987644,5.887367,-0.57987505,2.1296911,8.50422,0.894657,-7.0090933,01 Distrito Nacional,2021,43,val
-3.9757557,8.749389,7.1161413,-1.9804621,1.4824713,9.008447,1.1734556,-7.803964,01 Distrito Nacional,2021,44,val
-2.6639695,8.765558,6.7297926,-2.3179128,3.792314,8.851682,2.1099565,-5.148069,01 Distrito Nacional,2021,45,val
-2.5488865,8.718349,6.235721,-2.2349365,4.5953135,8.254423,2.8811588,-2.5935237,01 Distrito Nacional,2021,46,val
-2.2781603,11.417384,7.7462916,-3.3108697,3.5950665,8.866765,2.3806071,-3.751407,01 Distrito Nacional,2021,47,val
-0.8409551,10.80361,5.3208823,-1.1107047,2.826512,9.611606,5.151489,-6.653655,01 Distrito Nacional,2021,48,val
-0.45466584,13.461081,9.090274,-1.1969981,5.512659,11.26112,5.5486035,-6.1137133,01 Distrito Nacional,2021,49,val
0.19801019,16.63061,11.123644,-1.707147,5.106663,11.250267,6.146741,-4.7110653,01 Distrito Nacional,2021,50,val
1.0348135,17.34042,10.854964,-3.7985013,4.270141,11.603015,4.6150556,-8.609037,01 Distrito Nacional,2021,51,val
-3.6195273,13.902886,9.9198065,-5.810023,6.7337255,8.286352,11.637262,-3.4647963,01 Distrito Nacional,2021,52,val
-3.4150033,7.902389,-4.110103,5.6858983,-1.381677,-3.7384226,12.724513,3.147967,02 Azua,2015,1,train
-1.425636,8.615523,-4.8629384,7.3504934,-1.1525546,-4.4112062,15.455963,3.0292614,02 Azua,2015,2,train
2.9083257,8.84675,-6.525625,7.131647,-1.8713194,-6.5515804,18.832554,-4.107651,02 Azua,2015,3,train
2.593545,8.996873,-6.420014,5.461035,-0.78248334,-10.20569,22.171345,-5.9636464,02 Azua,2015,4,train
7.7173967,14.4354725,-6.6453447,10.614659,-3.2607958,-3.6987991,9.966615,-2.649126,02 Azua,2015,5,train
2.942019,10.557027,-2.6464372,9.089487,-0.511962,-1.4985597,-0.6987888,1.3193635,02 Azua,2015,6,train
5.8084784,9.835248,-3.9376638,9.762496,-0.02681854,-1.0443007,0.69275934,-0.10263431,02 Azua,2015,7,train
2.986187,8.1088,-3.561328,11.788405,1.019789,-1.3874861,4.0865946,-0.9947568,02 Azua,2015,8,train
-0.32572067,6.7858257,-0.7800319,11.147274,2.2616732,-2.7534568,1.3166763,1.2057214,02 Azua,2015,9,train
2.2212508,7.2447767,-1.809537,14.722561,4.6997623,-8.678648,9.697627,1.4212354,02 Azua,2015,10,train
1.0391935,4.4219666,-1.4511505,11.845167,5.9866076,-7.9158626,8.440785,3.4303615,02 Azua,2015,11,train
8.633565,5.7740583,-4.95162,15.443386,4.348918,-9.191889,5.547758,-4.515528,02 Azua,2015,12,train
7.2586327,4.219982,-4.2824483,15.4071455,4.753878,-10.662967,4.623632,-5.694761,02 Azua,2015,13,train
6.3657346,6.339014,-2.4742274,21.88051,5.549043,-8.230184,10.900486,-7.363444,02 Azua,2015,14,train
1.7528474,1.5783403,-0.8008026,17.341463,6.357234,-6.07596,9.889602,-3.4458728,02 Azua,2015,15,train
0.8929646,-2.870563,-2.3778613,14.439425,10.491466,-7.986711,3.4377973,-4.009779,02 Azua,2015,16,train
0.15417695,-4.4061203,3.3372583,11.277239,12.322724,-9.413767,-8.743419,-0.6379962,02 Azua,2015,17,train
-0.8629827,-5.3630037,1.163069,10.02537,14.218249,-10.665472,-6.307594,-0.7144639,02 Azua,2015,18,train
-4.234802,-3.1382189,-0.14041819,8.663203,7.3358665,-7.6554985,-3.73221,2.8019464,02 Azua,2015,19,train
-7.2815876,-3.4838033,3.3839123,11.06641,5.8640704,-2.543695,-0.5200067,8.658822,02 Azua,2015,20,train
-4.2494173,-4.1903777,0.041313984,4.983574,6.475999,-3.0786412,-5.2785664,1.3441172,02 Azua,2015,21,train
-6.95044,-3.1333308,0.7345155,6.3601704,6.5259223,-2.5201576,-7.0454755,2.7382605,02 Azua,2015,22,train
-8.37778,-5.3391056,1.3637321,6.796229,6.542878,-3.5212667,-8.929919,-1.0479501,02 Azua,2015,23,train
-9.005781,-7.0582585,-0.69926924,6.3984017,7.7905874,-2.763687,-5.247755,-1.9765637,02 Azua,2015,24,train
-8.520969,-6.5862374,0.6069565,2.3317978,6.778736,-1.6593198,-4.412854,1.110688,02 Azua,2015,25,train
-11.108901,-6.7236958,0.4245282,6.9434233,6.1283894,-0.37832525,-1.9680483,0.9989305,02 Azua,2015,26,train
-12.541289,-6.381529,-0.8116717,5.1828146,5.218928,-1.9453129,7.225394,2.949884,02 Azua,2015,27,train
